stock1,stock2,reward,theshold choose
1434,2308,0,0
1434,2344,0,0
1434,2353,0,0
1434,2357,0,0
1434,2439,0,0
1434,2618,0,0
1434,2883,0,0
1434,3481,0,0
1319,1434,0,0
1319,1504,0,0
1319,1605,0,0
1319,1909,0,0
1319,2105,0,0
1319,2308,0,0
1319,2313,0,0
1319,2347,0,0
1319,2353,0,0
1319,2618,0,0
1319,2883,0,0
1319,2884,0,0
1319,2890,0,0
1319,2892,0,0
1319,3034,0,0
1319,3481,0.16610000000000014,1
1319,3682,0,0
1319,9904,0,0
1722,3682,0.2622250000000008,1
1504,1909,-0.48694999999999666,0
1504,2353,0.4058500000000116,1
1504,2618,0.0955000000000048,1
1504,2633,-0.1323999999999934,0
1504,2881,0,0
1504,2884,0,0
1504,2886,0,0
1504,3481,0,0
1504,3682,-0.7678999999999974,0
1504,5522,0,0
1504,6176,0,0
1605,2105,0,0
1605,2308,0,0
1605,2317,0.27770000000000294,1
1605,2353,0,0
1605,2356,0.26737500000000125,1
1605,2357,0,0
1605,2409,0.09525000000000183,1
1605,2439,0.3757500000000107,1
1605,2880,0.3571249999999999,1
1605,2881,0.06640000000002821,1
1605,2883,0,0
1605,3034,0,0
1605,3481,0.1461250000000014,1
1605,3682,-0.5449499999999983,0
1605,4938,0,0
1605,6505,0,0
1909,2439,0,0
1909,2883,-0.558299999999992,0
1909,3034,-2.525624999999991,0
1909,9904,0.11865000000000236,1
2317,6239,0,0
2313,2344,0,0
2313,2353,0,0
2313,2357,0,0
2313,2618,0,0
2313,2884,0,0
2313,2890,0,0
2313,3034,0,0
2308,2344,0,0
2308,2347,0,0
2308,2439,1.0895000000000294,1
2308,2633,0,0
2308,2881,0,0
2308,2883,0,0
2308,2885,0,0
2308,2886,0,0
2308,3034,1.4707500000000664,1
2308,3481,0.4237499999999983,1
2308,3682,-1.3164999999999907,0
2308,4938,0,0
2308,6116,1.5541500000000354,1
2308,6505,1.4365000000000236,1
2308,9904,0,0
2308,9945,0,0
2344,2352,0,0
2344,2357,0,0
2344,2377,0,0
2344,2408,0,0
2344,2615,0,0
2344,2618,0,0
2344,2633,-0.1595299999999895,0
2344,2880,0,0
2344,2883,-0.13592999999999478,0
2344,2884,0,0
2344,2890,0,0
2344,3034,0,0
2344,3481,0,0
2344,5522,0,0
2347,2439,0,0
2347,2883,0,0
2347,3481,0.08337500000000375,1
2347,9904,0,0
2352,2408,0,0
2352,2880,0,0
2352,2883,0,0
2352,2890,0,0
2352,3481,-0.0965249999999962,0
2353,2376,0,0
2353,2439,0,0
2353,2610,0.2101799999999976,1
2353,2615,0.42370000000001085,1
2353,2618,0,0
2353,2809,0.35450000000001225,1
2353,2880,0.10485000000000433,1
2353,2881,0,0
2353,2884,0.3701000000000114,1
2353,2885,0.07802500000001089,1
2353,3034,0.239750000000015,1
2353,3231,0.3628250000000115,1
2353,3481,0,0
2353,3682,0,0
2353,5522,0,0
2353,6505,0.728500000000011,1
2357,2408,0,0
2357,2615,0,0
2357,2886,0,0
2357,2890,0,0
2357,2892,0,0
2357,6239,0,0
2357,9945,0,0
2356,2883,0,0
2356,3481,0,0
2376,2377,0,0
2376,2618,0.3255500000000069,1
2376,2881,0,0
2376,2890,0,0
2376,2892,0,0
2376,3682,0,0
2377,2610,0,0
2377,2615,-0.2884249999999753,0
2377,2881,0,0
2377,2890,0,0
2377,3231,0.05690000000001305,1
2383,2618,0,0
2408,3481,0,0
2439,2633,0,0
2439,2881,0,0
2439,2883,0,0
2439,2884,0.4248750000000143,1
2439,2885,-0.02637499999998738,0
2439,3481,0,0
2439,3682,-1.2609999999999957,0
2439,4938,0.7875000000000085,1
2439,6116,0.7528000000000077,1
2439,9945,0.28537500000001614,1
2610,2618,0.10888000000000275,1
2610,3481,0,0
2610,6505,0,0
2633,3682,-0.48185000000000144,0
2809,2881,0,0
2809,3481,0,0
2809,5522,0,0
2801,3034,0.4631250000000193,1
2618,2883,0,0
2618,2890,0,0
2618,3034,0.22850000000001103,1
2618,3481,0,0
2618,6116,0,0
2615,2880,0,0
2615,2881,0,0
2615,2890,0,0
2615,2892,0,0
2615,3231,0,0
2615,3682,0,0
2880,3481,0,0
2881,2884,0,0
2881,2890,0,0
2881,3034,0,0
2881,3481,0,0
2881,9904,0,0
2885,6116,0,0
2885,6505,-0.009124999999983174,0
2883,2885,0.1346500000000077,1
2883,2886,0,0
2883,3231,0,0
2883,3481,0,0
2883,3682,0.14342499999999347,1
2883,5522,0,0
2883,6116,0,0
2883,6505,0.31945000000000334,1
2883,9904,0,0
2884,2890,0,0
2884,3034,0.45112500000001887,1
2884,3481,0,0
2884,6116,0,0
2886,3034,0,0
2886,5522,0,0
2890,3481,0.08359000000000805,1
2890,6505,0,0
2890,9904,0,0
2892,9945,0,0
3034,3231,0.41475000000001216,1
3034,3481,0.007000000000005002,1
3034,5522,-1.1864999999999952,0
3044,3481,0,0
3231,3481,0,0
3231,9945,0,0
3481,3682,0,0
3481,5522,0,0
3481,9904,0.1536000000000044,1
3682,5522,-0.7813250000000025,0
3682,9904,-0.9373250000000013,0
