stock1,stock2,reward,theshold choose
1319,2382,0,0
1319,3682,0,0
1326,1402,0,0
1326,2347,0,0
1326,3682,0.14375000000000426,1
1314,1477,0.2326500000000209,1
1314,2049,0,0
1314,2449,0,0
1314,2474,0.574725000000015,1
1314,3034,0.931150000000045,1
1314,3682,0,0
1314,8464,0.5818000000000083,1
1101,1402,0,0
1101,1536,-4.529249999999962,0
1101,2382,0,0
1101,2615,0.2529000000000039,1
1101,3682,-0.134999999999998,0
1101,3702,-1.3461250000000007,0
1101,8464,1.311000000000064,1
1102,1326,0,0
1102,1536,0,0
1102,2330,0,0
1102,2353,-1.069999999999986,0
1102,2449,0.11167500000003372,1
1102,2882,0,0
1102,2884,0,0
1102,3682,0.1343500000000084,1
1102,3702,0,0
1102,3706,0,0
1102,8464,0.6743750000000261,1
1402,1536,-0.6392499999999899,0
1402,2330,0,0
1402,2347,-0.3049749999999989,0
1402,2382,0,0
1402,2449,-0.49584999999999013,0
1402,2882,0,0
1402,2884,0.05414999999999992,1
1402,2888,0,0
1402,2891,0,0
1402,2892,0,0
1402,3481,0,0
1402,4915,-0.06445000000000078,0
1402,5871,0,0
1402,6239,-0.5106499999999983,0
1402,9904,-0.26722499999999627,0
1477,1704,0,0
1477,2449,0,0
1477,2615,0.5447500000000218,1
1477,2888,0,0
1477,2892,0.3273750000000035,1
1477,3443,4.122000000000014,1
1477,3481,0,0
1477,3702,0,0
1477,6116,0.21482500000000115,1
1536,2330,-2.6162499999999227,0
1536,2353,-0.8207999999999878,0
1536,2449,-0.8233749999999702,0
1536,2884,0,0
1536,2888,0,0
1536,3481,0,0
1536,3682,0.7251250000000056,1
1536,3702,-0.3739999999999668,0
1536,6239,-4.939999999999941,0
1590,2892,0.5916250000000076,1
1590,3481,0.12762500000000898,1
1590,3682,-0.877999999999993,0
1590,3702,-1.5441249999999798,0
1590,8464,3.7900000000001057,1
1704,2884,0,0
1704,2888,0,0
1704,3481,0.14680000000000604,1
1704,3682,-0.9421999999999997,0
1704,3702,-1.5081749999999872,0
1704,6116,0.014800000000004587,1
1704,8464,1.5242500000000518,1
1802,2474,0,0
1802,3481,0.3610500000000023,1
1802,8464,0,0
2049,2377,0.6807500000000175,1
2049,2618,0,0
2049,2882,0,0
2311,2330,0,0
2308,2379,1.1772500000000434,1
2308,2603,0,0
2308,2618,0,0
2308,2892,-0.3303749999999894,0
2308,3034,0,0
2308,3481,0,0
2308,3682,0,0
2308,4915,0,0
2325,3481,0,0
2325,3702,0,0
2330,2449,0,0
2330,2884,0,0
2330,2892,0.3978750000000133,1
2330,3034,0,0
2347,2615,0.29862500000000125,1
2347,3481,0.3166750000000107,1
2347,3682,0,0
2347,3702,0,0
2347,9910,0.7407500000000198,1
2344,2347,0.08551500000000445,1
2344,2408,0,0
2344,2449,0,0
2344,2454,0.31620000000002335,1
2344,2474,0,0
2344,2615,0,0
2344,2884,0,0
2344,2892,0,0
2344,3481,0.15317000000000291,1
2344,3682,0,0
2344,5871,-0.45919500000000113,0
2344,8464,0,0
2353,3682,0,0
2353,8464,0.5518750000000239,1
2377,6239,0,0
2382,2449,-0.46769999999998646,0
2382,2615,0.2627000000000024,1
2382,2882,0,0
2382,2888,0,0
2382,2891,0,0
2382,3481,0.45860000000002543,1
2382,3682,0.1749500000000026,1
2382,3702,0,0
2382,6239,-1.2341499999999712,0
2382,8464,-0.7844999999999516,0
2379,2474,0,0
2379,2603,0,0
2379,2892,0,0
2379,3682,0,0
2379,9904,0,0
2408,2884,0,0
2408,2891,0,0
2408,3481,-0.7063249999999925,0
2408,3706,0,0
2408,6239,0,0
2439,2888,-0.10275999999999286,0
2449,2603,0,0
2449,2615,0,0
2449,2888,0,0
2449,3481,-1.1716499999999854,0
2449,3682,-0.1944999999999979,0
2449,3702,0,0
2449,6116,0,0
2449,6239,0,0
2449,9910,0,0
2454,2888,0,0
2454,3034,2.6290000000000475,1
2454,8464,-1.9257499999999936,0
2474,2603,0,0
2474,2884,-0.04862499999997283,0
2474,3034,2.5795000000000528,1
2603,3034,0.08997499999999548,1
2603,3481,0.013775000000002535,1
2603,3702,0,0
2603,8464,0.5485000000000184,1
2615,2888,0,0
2615,3481,0.1260249999999914,1
2615,3682,-0.563999999999993,0
2884,2888,0,0
2884,4915,-0.1955249999999964,0
2884,6239,0,0
2882,2888,-0.008374999999993804,0
2882,5871,0,0
2892,3682,0.11252500000000154,1
2886,3702,0,0
2888,3034,0,0
2888,3481,0.11720000000000397,1
2888,3702,0,0
2888,6116,0.02719999999999878,1
2888,8464,0,0
2888,9933,0,0
2891,3034,0,0
2891,3682,0,0
3034,3706,0,0
3034,9910,1.433499999999981,1
3481,3673,0,0
3481,3682,0,0
3481,3702,0,0
3481,5871,0,0
3481,6116,0.04754999999999754,1
3481,6239,0.24467500000000086,1
3481,6285,0,0
3481,9904,0.35472500000000196,1
3706,8464,1.1127500000000197,1
3702,6116,0,0
3702,6239,-0.9091499999999968,0
3702,8464,0,0
3702,9904,0,0
3682,3702,0,0
3682,3706,0,0
3682,6239,0.35515000000001606,1
3682,8464,0,0
6116,8464,0,0
5871,8464,-1.9954999999999927,0
6239,8464,0,0
