stock1,stock2,reward,theshold choose
1476,2313,-1.1183749999999577,0
1476,3034,1.0092500000000086,1
1476,3706,0,0
1102,1476,0,0
1102,2449,0.260900000000003,1
1102,3034,-0.6216249999999945,0
1314,2105,0.1801500000000047,1
1314,2610,0.021964999999998014,1
1314,2633,0.027775000000005434,1
1314,3706,0,0
1434,1476,-0.2237499999999386,0
1434,2105,0,0
1434,2324,0,0
1434,2325,0,0
1434,2356,0,0
1434,3034,0.6152500000000032,1
1434,3045,0.36787500000001216,1
1434,3706,0,0
1434,4938,0.262950000000032,1
1434,6176,0,0
1301,1434,0,0
1301,1477,0,0
1301,2002,0,0
1301,2103,0,0
1301,2313,0,0
1301,2324,0,0
1301,2356,0,0
1301,2474,0,0
1301,2610,0,0
1301,2883,0,0
1301,2885,0.026200000000009993,1
1301,3706,0,0
1301,4904,0,0
1301,4938,0,0
1301,6176,0.25985000000002856,1
1301,9910,0,0
2002,2105,0.5060250000000224,1
2002,2313,-0.183924999999995,0
2002,2356,0,0
2002,2610,0.0911000000000115,1
2002,2633,0,0
2002,2883,0,0
2002,3706,-0.5521999999999849,0
2002,6176,-0.24467499999998665,0
2002,6505,0.6482500000000186,1
2103,2474,0,0
2105,2313,-0.35617499999999325,0
2105,2610,0,0
2105,2633,0,0
2105,2885,0,0
2105,3034,0,0
2105,3706,0,0
2105,4904,0,0
2105,6176,0.3518500000000344,1
2105,6505,0,0
2311,2324,0,0
2311,2885,0,0
2311,6176,0,0
2313,2324,0,0
2313,2325,-0.6886249999999947,0
2313,2356,-0.4640500000000003,0
2313,2377,-0.841124999999991,0
2313,2610,-0.24853499999998974,0
2313,2633,0,0
2313,2883,0,0
2313,2885,0,0
2313,3034,-0.528624999999991,0
2313,3045,0,0
2313,4938,0,0
2324,2377,-0.7100999999999829,0
2324,2382,0,0
2324,2449,0,0
2324,2474,0,0
2324,2610,0,0
2324,2885,0,0
2324,3706,0,0
2324,4938,0,0
2324,6176,0,0
2324,6505,0,0
2325,2449,0,0
2325,3034,1.064500000000038,1
2325,3706,0,0
2356,2382,0,0
2356,3034,0.4237500000000125,1
2356,3706,0.055525000000017144,1
2377,2382,0,0
2377,2449,0.4784000000000219,1
2377,2885,0.038500000000006196,1
2377,2915,0,0
2377,3702,-0.7307999999999382,0
2377,4904,0,0
2377,6176,0,0
2377,6505,-0.9121999999999844,0
2382,4904,0,0
2382,6176,0,0
2449,2610,0,0
2449,2883,0,0
2449,2885,0,0
2449,3034,0.14000000000001478,1
2449,3706,0,0
2449,6505,0,0
2454,2474,0.8027500000000032,1
2454,3034,4.329500000000166,1
2454,6176,0.5060000000000286,1
2454,6505,0,0
2474,3034,-1.3437499999999716,0
2474,3706,-1.5958749999999782,0
2474,4938,0,0
2474,6176,-1.2844999999999516,0
2610,2633,0,0
2610,2885,0,0
2610,3034,-0.23414999999998543,0
2610,3706,0,0
2610,4904,0,0
2610,6176,0.005610000000004334,1
2610,6505,0,0
2633,2885,0,0
2633,3034,0.44437500000002217,1
2633,4904,0,0
2633,6176,0,0
2883,2885,-0.08862499999999773,0
2883,6176,0.07779500000000539,1
2885,3034,0,0
2885,3045,0,0
2885,3231,0,0
2885,3702,0.1529250000000033,1
2885,3706,0,0
2885,4904,0,0
2885,4938,0.24780000000000513,1
2885,6505,-0.0012499999999917577,0
3045,3706,0,0
3045,6269,0,0
3034,3045,0.6930000000000405,1
3034,3706,0.5949999999999989,1
3034,6456,-0.6372499999999661,0
3034,6505,0,0
3034,9910,0,0
3706,4904,0,0
3682,3706,0,0
4904,4938,0,0
4904,6176,0,0
