stock1,stock2,reward,theshold choose
1326,1476,0,0
1326,1536,0,0
1326,1802,0,0
1326,2002,0,0
1326,2201,0,0
1326,2301,0,0
1326,2313,0,0
1326,2353,0,0
1326,2356,0,0
1326,2357,0,0
1326,2408,0,0
1326,2412,0,0
1326,2606,0,0
1326,2615,0,0
1326,2867,0,0
1326,2883,0,0
1326,2886,0,0
1326,2887,0,0
1326,2890,0,0
1326,2891,0,0
1326,2892,0,0
1326,3702,0,0
1326,5880,0,0
1326,6116,0,0
1326,6176,0,0
1326,9914,0,0
1477,1802,0.2941250000000224,1
1477,2204,0.5308750000000231,1
1477,2352,0,0
1477,2356,0,0
1477,2408,0,0
1477,2883,0,0
1477,2891,0,0
1402,1536,0.3547500000000241,1
1402,2353,0,0
1402,5880,0,0
1476,1536,0,0
1476,2308,-0.15224999999992406,0
1476,2357,0,0
1476,2412,-8.271999999999991,0
1476,2867,0,0
1476,2880,-5.735374999999948,0
1476,3682,-4.449374999999968,0
1476,5880,0,0
1536,2002,-1.8614999999999782,0
1536,2201,0,0
1536,2204,0.6291250000000304,1
1536,2303,0,0
1536,2352,-0.27637499999997317,0
1536,2353,0.7090000000000103,1
1536,2357,0,0
1536,2408,0,0
1536,2603,0,0
1536,2801,0,0
1536,2867,0,0
1536,2883,0,0
1536,2885,-0.033874999999987665,0
1536,2887,0,0
1536,2891,0,0
1536,2892,0.4323750000000075,1
1536,3702,0,0
1536,5880,0,0
1536,6116,0.8189999999999991,1
2002,2201,0.3256250000000165,1
2002,2892,0,0
2002,2912,0,0
1802,2201,0.29399999999999693,1
1802,2303,0,0
1802,2308,0.7792500000000189,1
1802,2313,0,0
1802,2330,0,0
1802,2337,0,0
1802,2352,-0.18174999999999208,0
1802,2356,0,0
1802,2357,0,0
1802,2383,0,0
1802,2603,0,0
1802,2610,0.24342500000000378,1
1802,2615,0.24892500000001405,1
1802,2867,0,0
1802,2880,0,0
1802,2882,-0.02589999999999648,0
1802,2883,-0.24967499999999454,0
1802,2885,0.31180000000000163,1
1802,2887,-0.0699749999999959,0
1802,2891,0.13022499999999937,1
1802,3682,0.2771499999999989,1
1802,3702,-0.07049999999999201,0
1802,5880,0.17227500000000262,1
1802,6116,0,0
1802,6176,0,0
1802,6269,0.9512000000000214,1
1802,9914,0.9075000000000131,1
2049,2325,0.3932500000000232,1
2049,2383,2.414000000000044,1
2049,5871,0,0
2105,2382,-1.5471000000000217,0
2105,2408,0,0
2105,2449,0,0
2105,2610,0,0
2105,6116,0,0
2105,9914,0,0
2201,2301,0,0
2201,2313,0.12932500000000147,1
2201,2325,0,0
2201,2357,0,0
2201,2383,0.28402500000000686,1
2201,2610,0.18555000000000987,1
2201,2809,0.2976499999999902,1
2201,2881,0.354849999999999,1
2201,2883,0,0
2201,2890,0,0
2201,2891,0.28922500000000184,1
2201,2892,0,0
2201,2912,0,0
2201,3034,0,0
2201,3702,0,0
2201,5871,0,0
2201,5880,0,0
2201,6116,0,0
2201,6176,0.12445000000000306,1
2201,9914,0,0
2204,2325,0,0
2204,2383,0.5374250000000131,1
2204,2408,0.2971250000000083,1
2204,2412,0.16362500000001035,1
2204,2603,0,0
2204,2610,0.37895000000000323,1
2204,2809,0,0
2204,2882,0.07475000000000165,1
2204,2883,0,0
2204,2886,0,0
2204,2890,0,0
2204,2891,0.06532500000000141,1
2204,2892,0,0
2204,3044,0.17395000000001914,1
2204,5871,0.27905000000001223,1
2204,5880,0.12940000000000396,1
2204,6176,0.26720000000000965,1
2204,6239,0,0
2301,2383,0,0
2301,2610,0.15630000000000166,1
2301,2809,0,0
2301,2883,0,0
2301,5871,0.3319750000000212,1
2301,5880,0,0
2301,6176,0,0
2301,9914,1.2512499999999989,1
2303,2313,0.1728000000000094,1
2303,2408,0.09295000000000897,1
2303,2615,0.17460000000000875,1
2303,2809,0.17777500000000046,1
2303,2883,0.08548000000000755,1
2303,2891,0.08617499999999723,1
2303,2892,0.08737499999999798,1
2303,3231,0.17445000000001087,1
2303,5871,0.07052500000001061,1
2303,5880,0,0
2303,6505,0.016975000000016394,1
2303,9914,-0.30974999999997976,0
2313,2330,0,0
2313,2352,0,0
2313,2356,-0.6719499999999954,0
2313,2357,0.6484500000000253,1
2313,2408,0,0
2313,2615,0,0
2313,2867,0.20030000000000214,1
2313,2886,0.14772500000000832,1
2313,2890,0,0
2313,2891,0.19477499999998926,1
2313,3682,0,0
2313,5880,0,0
2313,6116,0,0
2317,2356,0,0
2324,2891,0,0
2325,2408,0,0
2325,2412,0.9405000000000427,1
2325,2606,0,0
2325,2610,0,0
2325,2884,0,0
2325,3702,0,0
2325,5871,0,0
2325,5880,0,0
2325,6176,0.5095000000000454,1
2325,9914,0.391000000000048,1
2337,3682,0,0
2330,2356,0,0
2330,2408,0,0
2330,2867,0.14300000000000068,1
