stock1,stock2,model_type,w1,w2,pval,snr,mu,stdev,skewness,Emu,Estd,action
1319,3481,model3,-0.4699243416383005,0.5300756583616995,0.09122192064691297,0.7084029371857281,-0.43747189592642893,0.0008511729860241589,-0.0600469680107955,-0.43745750804533023,0.0008523679883077098,8
1216,2354,model3,0.46009300616013704,0.5399069938398631,0.03995861228144983,0.7958510649887255,4.108031360537498,0.0006246665345335691,0.034608095124915,4.108041526967314,0.00062222752779948,3
1301,2344,model3,-0.496407777974641,0.5035922220253589,0.037396163808204264,1.3568969577253454,-0.9899754710000218,0.001228618706910609,-0.34831881079527777,-0.9899940598929899,0.0012284125896474057,9
1301,2354,model3,-0.3114879118408832,0.6885120881591168,0.03938816019872052,1.6213330768436909,1.5673047548673342,0.0004971790379040659,-0.2578680313920414,1.5673026522435956,0.0004980759954260571,5
1301,2382,model3,0.4615676563753642,0.5384323436246358,0.024018476083951933,0.29350337305285323,4.363537717594645,0.0010044442739808293,0.1400857009094617,4.36357271977184,0.0009973840783624817,5
1301,2834,model3,-0.2192072966087772,0.7807927033912229,0.058970095342477914,0.9300942437392908,0.7675662897357827,0.0005138083566742659,0.15046874390188889,0.7675927873278205,0.0004893076392769132,8
1301,3231,model3,0.11806811497714242,0.8819318850228576,0.03415204285344956,0.7672791861177685,3.363371702588763,0.0010481549122484766,0.12749102472772425,3.363350656151566,0.001039781205958473,24
1301,4904,model3,0.19833354698981712,0.8016664530101829,0.20103404189494686,0.1547047999960417,4.255598962640591,0.0023641545985748306,1.5549224613186177,4.25493148205152,0.0015924521908884475,24
1101,2002,model3,-0.07025414786298334,0.9297458521370164,0.03280839777243258,1.0987494915116516,2.732987379221389,0.0006569305271784447,-0.28838749911907285,2.733010251622126,0.0006555554207644175,8
1101,2313,model3,-0.037590492797409655,0.9624095072025904,0.006966638107679174,0.047964036917145215,2.782818864423039,0.004177214109307797,0.04850611978025821,2.782578870394325,0.004190224134426467,3
1101,2492,model3,0.17710648778909074,0.8228935122109092,0.0626747214519767,0.021208158559841983,2.5341102742147785,0.005061588183028014,-0.5425935370248308,2.53640427449598,0.003095953851211056,24
