stock1,stock2,model_type,w1,w2,pval,snr,mu,stdev,skewness,Emu,Estd,action
1301,1303,model3,-0.15065177956282022,0.8493482204371798,0.01739915108237836,1.035514672181322,3.06005198735135,0.00044776999407507366,-0.019722310398950726,3.060077748441636,0.00044596583556363146,4
1301,2324,model3,-0.5109764183313761,0.4890235816686239,0.08260526746388351,0.6325466064133601,-0.9258901683094432,0.0011984352782938956,-0.4485678879106131,-0.925819797583724,0.0011853952543826516,5
1301,2633,model1,-0.4032460419050296,0.5967539580949704,0.8177792117622759,0.2508615582509865,-0.00015546970316246967,0.0015731592248938158,-0.10365392661246156,-7.482903185973555e-14,0.0015095472991353766,24
1301,3019,model3,-0.8650684916012527,0.1349315083987474,0.13853705203066938,0.3445460115566141,-3.3979716173429084,0.0021643952721529308,-0.31981872376757914,-3.3979414383398288,0.002168984716556042,5
1301,3682,model1,-0.31153947738222354,0.6884605226177765,0.4247816269778501,0.27442090872011243,3.3677278302176226e-06,0.0010839912751804317,-0.14817628938605096,8.881784197001252e-16,0.001059875375938334,14
1301,6176,model3,-0.2666209886265131,0.7333790113734869,0.0028853994877135643,0.7221919025307816,1.7893259175091594,0.0008421471717677216,0.3941303781854496,1.7893030825374852,0.0008412944782036188,2
1303,2324,model3,-0.8399729582519101,0.16002704174808996,0.0791018691527973,1.872001269518294,-3.2443508338526312,0.00035872133407280685,0.06515244251840528,-3.2443628060299616,0.0003618243165046686,5
1303,2353,model3,-0.8691320462331802,0.13086795376681987,0.020430529734700068,0.7515692146477312,-3.4218750680948613,0.00043217915741575733,-0.22274413761896056,-3.421905877140329,0.0004336705109883509,0
1303,2357,model3,-0.8162687291378378,0.18373127086216226,0.07246972522833776,1.7887854797343667,-2.5820321417923866,0.0003346011211761089,-0.10440663183595064,-2.5820458812316067,0.00033708956457605,0
1303,2633,model2,-0.7363151694684202,-0.26368483053157976,0.001,0.6392995164195322,-4.091600444804434,0.0005225882985235284,0.4831166535010371,-4.091610735163701,0.0005226210100256858,13
1303,2882,model3,-0.8227092169731789,0.17729078302682116,0.050324898956644167,0.5893359721299041,-2.935096361645112,0.00042953195159035564,-0.3205075016806409,-2.9350977366272364,0.0004328956588197784,24
