stock1,stock2,model_type,w1,w2,pval,snr,mu,stdev,skewness,Emu,Estd,action
1314,3045,model3,-0.3527002809007863,0.6472997190992136,0.2320898963826569,3.8971376938534776,2.158961662784728,0.001332431521205417,0.2929085797166345,2.158976101766071,0.001339035755743817,5
1314,4938,model3,-0.4332172258274311,0.566782774172569,0.5024294859684153,1.0982313510445356,1.249468765196518,0.0010616308035686015,0.07448229404142326,1.2494210695419266,0.0010598289212872378,24
2201,3045,model3,-0.4862983437993977,0.5137016562006023,0.19467952486672385,2.583901775262051,0.948179003990664,0.0009533959014487092,0.12450022616049307,0.9481820176684876,0.0009625717427727787,5
2308,9904,model3,-0.1743852319120965,0.8256147680879036,0.042563648417035714,0.10483898830607548,2.0925259810331722,0.0016873698510067522,1.0396991089009608,2.092246969269284,0.0016647602489022794,24
2303,2330,model3,-0.749227139518155,0.2507728604818449,0.2793670486627621,1.1626417250277674,-0.7937822207988102,0.0008164886488091164,0.3149959258043839,-0.7937627467613895,0.0008254799982835827,4
2303,2610,model3,-0.5502211066591193,0.4497788933408806,0.101809223750952,1.309091877066909,-0.5720707068878383,0.0006311638157785647,0.13105699205432556,-0.5720902358068176,0.0006339491714359832,0
2303,2886,model3,-0.545342979007277,0.4546570209927229,0.07884780070740913,1.5950300833746551,-0.07238093043260442,0.0005765340093666761,-0.03848468722793163,-0.07238192626447293,0.0005804925889568652,0
2303,3045,model3,-0.5611748645656144,0.4388251354343856,0.032289780475580385,1.2279308511637683,0.4598238393876306,0.0010774542298753243,-0.3337143839521281,0.4598133276829464,0.0010839262043782862,9
2303,3481,model3,-0.8306691616864005,0.16933083831359946,0.12271517313942,1.36934314668306,-1.9675485134116963,0.0009386799435444998,0.2811146241848064,-1.9675208997911051,0.0009452253658865745,4
2303,3532,model3,-0.8895287630299482,0.11047123697005183,0.05778853139352767,2.305444264864989,-2.004281193874668,0.0009199667074413693,0.3847208563287609,-2.004267286434394,0.0009221722389289599,13
2330,2409,model3,-0.3528780202716893,0.6471219797283106,0.31078970454769256,1.2396680128397837,-0.22931104527473464,0.0010261039817816054,-0.6098650415025924,-0.2292974451300964,0.0010215435921530733,13
2330,2892,model3,-0.2800231151377772,0.7199768848622229,0.2958897702799929,1.086542360779071,0.659263163920268,0.0007220455982059169,-0.26094049212965065,0.6592733466387075,0.0007096162526619421,4
2330,3481,model3,-0.6169047076816276,0.3830952923183723,0.2443695010725227,0.8955329066685318,-2.394887547804477,0.000949399072843808,0.22512420248096607,-2.394867756847379,0.0009477820830608283,5
2409,2888,model3,-0.6666281555373488,0.3333718444626513,0.04479668651542549,0.920116088114134,-0.9166590639399608,0.001222832755806282,-0.3361979183727476,-0.9166523881137656,0.0012210114337529287,24
2409,2892,model3,-0.4181903516534627,0.5818096483465373,0.03691840379927793,1.1193491350322322,0.6714548924308946,0.0007534851474938754,-0.2909603005919404,0.6714552133349065,0.0007347114360110344,24
2409,3481,model3,-0.7431639424879892,0.2568360575120108,0.1230591683721124,1.6050900010072795,-1.2972207273011491,0.0009786333468984763,0.11225584654997366,-1.297218786398599,0.0009791428172793721,8
2610,3045,model3,-0.4923952317532063,0.5076047682467938,0.12039967437386412,1.9320477722676643,1.2922777240389458,0.0010532039385848077,-0.08842658932712875,1.2923132398151835,0.0010658916552162836,14
2888,3045,model3,-0.2663086076811623,0.7336913923188377,0.021638389926397886,2.9982955433304386,2.811548030082422,0.0014651103459421154,0.08500829616283072,2.8115498947702817,0.0014705401073864105,10
3045,4938,model3,-0.6116966776989661,0.3883033223010341,0.3052626596316787,1.2193725812115181,-1.276576782481939,0.0013033461098937095,-0.19123137717805067,-1.2766238263926364,0.0012939056952501712,16
3045,9904,model3,-0.8568387276009359,-0.14316127239906418,0.08871998135053925,0.4879503406319332,-4.542061637428597,0.002331075335274909,0.2463973180833477,-4.5422820692438695,0.002312383521108709,24
