stock1,stock2,reward,theshold choose
1216,1909,0,1
1301,2049,0,1
1301,2327,-1.7121999999999673,1
1301,2344,0,1
1301,2357,0,1
1301,2385,0,1
1301,2448,0,1
1301,2883,0,1
1504,2347,0,1
1504,2409,0,1
1504,2448,0,1
1326,2327,-0.7890499999999889,1
1326,2371,0,1
1326,2474,0,1
1326,2492,0.5687000000000211,1
1326,2892,0,1
1101,2327,0,1
1101,2883,0,1
1101,2892,0,1
1102,1301,0,1
1102,1536,-0.15724999999999056,1
1102,1909,0,1
1102,2330,0,1
1102,2409,0,1
1102,2448,0,1
1102,2880,0,1
1102,2881,0,1
1102,2883,0,1
1102,2888,0,1
1102,6116,0.006280000000000285,1
1102,6456,0,1
1590,2448,0,1
1605,6456,0,1
1536,2330,0,1
1536,2347,0,1
1536,2454,0,1
1536,2492,0.625,1
2049,2344,0,1
2049,2448,0,1
2049,2454,0,1
2049,2880,0,1
2049,2883,0,1
2049,6116,0,1
2049,9933,0,1
1909,2883,-0.21384999999999366,1
1909,2892,0,1
2311,2371,0,1
2311,2454,0,1
2311,6269,0,1
2330,2347,0,1
2330,2454,0,1
2327,2347,-1.3539499999999975,1
2327,2371,-0.006124999999983061,1
2327,2492,0,1
2327,2615,-1.2759999999999962,0
2327,3702,0,1
2327,6116,-0.06554999999999467,1
2327,6456,-5.948249999999916,1
2344,2347,0,1
2344,2385,0,1
2344,2448,0,1
2344,2454,0,1
2344,2615,0.16850000000000875,1
2344,2880,0.07010000000000716,1
2344,2881,0,1
2344,2883,0,1
2344,2888,0,1
2344,2892,0,1
2344,3702,0.27975000000000705,1
2344,6269,0,1
2347,2395,0,1
2347,2409,0,1
2347,2454,0.2115500000000452,1
2347,2880,0,1
2347,2883,0,1
2347,2886,0,1
2347,2892,0,1
2347,6269,-1.676374999999993,1
2371,2395,0,1
2371,2409,0,1
2371,2880,0.07800000000000473,1
2371,2883,-0.09551000000000087,1
2371,2892,0,1
2371,6269,0,1
2371,9910,0.2157500000000141,1
2395,2409,0,1
2395,2454,0,1
2395,6456,0,1
2385,2395,-0.496249999999975,1
2385,2492,0.4835000000000207,1
2385,2892,0,1
2385,6116,0,1
2409,2454,0,1
2409,2492,0,1
2409,2880,0,1
2409,2883,0,1
2409,2888,0.06590000000000629,1
2409,2892,0,1
2409,9910,0,1
2448,2474,0,1
2448,2880,0,1
2448,2881,0,1
2448,2883,0,1
2448,2892,0,1
2448,6116,0,1
2492,2880,0,1
2492,2883,0,1
2474,2880,0,1
2474,2883,0,1
2454,2492,0.997250000000065,1
2454,2801,0.738125000000025,1
2454,2880,0,1
2454,2886,0,1
2454,2888,0,1
2454,2891,0.470875000000035,1
2454,3702,0,1
2454,9910,0,1
2454,9933,0,1
2615,9910,0.44512500000001864,1
2880,2883,0,1
2880,3702,0.06100000000000705,1
2880,6269,0,1
2880,6456,0,1
2880,9910,0,1
2884,6456,0,1
2883,2884,0,1
2883,3702,0,1
2886,2888,0,1
2886,3702,0,1
2892,6116,0,1
2892,6456,0,1
9910,9917,0,1
