stock1,stock2,reward,theshold choose
1314,1319,0.20830000000000837,1
1314,1326,0.3559500000000213,1
1314,1402,0,1
1314,1434,0,1
1314,2308,0.1917500000000132,1
1314,2357,0,1
1314,2371,0.14559999999999995,1
1314,2883,0,1
1314,2884,0,1
1314,2886,0,1
1314,3019,0,1
1314,3682,0.2163499999999985,1
1227,1314,0,1
1227,1326,0,1
1227,1402,0,1
1227,2308,0,1
1227,2357,0,1
1227,2371,0,1
1227,2439,0,1
1227,2615,0,1
1227,2883,0,1
1227,2884,0,1
1227,3019,0,1
1227,3189,0,1
1227,3682,0,1
1227,9933,0,1
1227,9945,0,1
1326,2303,0,1
1326,2308,0,1
1326,2330,0,1
1326,2357,0,1
1326,2454,0,1
1326,2884,0,1
1326,2886,0,1
1326,2887,0,1
1326,3019,-1.3819999999999624,1
1319,1402,0.52085000000001,1
1319,1434,0,1
1319,2308,0,1
1319,2371,-2.372799999999998,0
1319,2603,0,1
1319,2615,0,1
1319,2883,0,1
1319,2884,0,1
1319,9945,0,1
1102,1314,0,1
1102,1319,0,1
1102,1402,0,1
1102,1434,0,1
1102,2379,0,1
1102,2603,0,1
1102,2615,0,1
1102,2883,0,1
1102,2884,0,1
1102,2886,0.03317500000001061,1
1102,2891,0,1
1102,3682,0,1
1102,9933,0,1
1102,9945,0.15740000000000975,1
1402,2303,0.15575000000000472,1
1402,2308,0,1
1402,2357,0,1
1402,2371,0,1
1402,2883,0,1
1402,2884,0,1
1402,2886,0,1
1402,2891,0,1
1402,3682,0,1
1402,9933,0,1
1402,9945,0,1
1434,2303,0,1
1434,2357,0,1
1434,2371,0,1
1434,2377,0,1
1434,2615,0,1
1434,2883,0,1
1434,2884,0,1
1434,2885,0,1
1434,3682,0,1
2103,9945,0,1
2330,2615,0,1
2330,2884,0,1
2303,2371,0,1
2303,2615,0,1
2303,2883,0,1
2303,2884,0,1
2303,3019,0,1
2303,9933,0,1
2308,2439,3.64325000000008,1
2308,2603,0.4200000000000159,1
2308,2615,0.6576250000000101,1
2308,2883,0,1
2308,2884,0.4076250000000101,1
2308,2887,0.4458750000000151,1
2308,3019,0,1
2308,3231,0.36112500000001546,1
2357,2439,0,1
2357,2883,0,1
2357,2884,0,1
2357,3019,0,1
2371,2409,-0.3088749999999969,0
2371,2615,-0.5770999999999997,1
2371,2823,0,1
2371,2883,-0.8908249999999978,1
2371,2884,0,1
2371,2885,-0.9226250000000018,1
2371,2886,-0.19957499999998696,1
2371,2891,-1.938924999999987,0
2371,3682,0,1
2371,3702,0,1
2371,9933,0,1
2377,3682,-0.682699999999997,0
2379,2883,0,1
2379,2884,0,1
2379,2886,0,1
2439,2883,0,1
2439,3019,0,1
2439,3702,0,1
2439,9945,0,1
2454,2603,0,1
2454,2883,0,1
2454,2884,0,1
2603,2883,0,1
2603,3682,0,1
2615,2883,0,1
2615,2884,0,1
2615,2886,0,1
2615,3231,0,1
2615,9933,0,1
2615,9945,0,1
2886,3019,0,1
2886,9904,0,1
2884,3532,0,1
2884,3682,0,1
2884,4938,0,1
2884,9904,0,1
2884,9945,0,1
2883,2884,0,1
2883,3019,0,1
2883,3231,0,1
2883,3682,0,1
2883,3702,0,1
2883,9904,0,1
2883,9933,0,1
2883,9945,0,1
3019,3702,0,1
