stock1,stock2,reward,theshold choose
1216,2311,0,0
1216,2356,0,0
1216,5880,0,0
1102,1326,0,0
1102,2356,0.2620250000000084,1
1102,2376,0,0
1102,2498,0,0
1102,3481,0,0
1102,6116,0,0
1319,2881,0,0
1326,2002,0,0
1326,2376,0,0
1326,2439,0,0
1326,2492,0,0
1326,2498,0,0
1326,2615,0,0
1326,2834,0,0
1326,3443,0,0
1326,5880,0,0
1326,6116,0,0
1326,6269,0,0
1326,6505,0,0
1314,1319,-0.45870000000000033,0
1314,2308,0,0
1314,2311,0,0
1314,2356,0.3914750000000069,1
1314,2492,0.08260000000000645,1
1314,2498,0.22209999999999752,1
1314,2603,0,0
1314,2834,0,0
1314,2882,0,0
1314,3443,0.2273750000000021,1
1314,5880,0,0
1314,6176,0.1612999999999971,1
1301,1314,0,0
1301,1722,0,0
1301,2301,0,0
1722,2330,0,0
2002,2498,-0.5496249999999918,0
2002,2615,0,0
2002,2882,0,0
2002,3481,0.11049999999997695,1
2002,3673,0,0
2002,5880,0.0629249999999999,1
2002,6116,0,0
2002,9910,0,0
2308,2498,1.3083500000001038,1
2308,2542,0.46785000000002697,1
2308,2603,0.39100000000003376,1
2308,3034,1.6035000000000537,1
2308,3481,0.39550000000004104,1
2308,3673,0,0
2308,5880,0,0
2308,6116,0,0
2317,2383,0,0
2317,2498,0,0
2317,3443,0,0
2317,3673,0,0
2317,5880,0.45675000000001376,1
2330,5880,0,0
2330,9933,0.6736000000000217,1
2311,5880,0,0
2383,5880,0,0
2356,2376,0,0
2356,2492,0,0
2356,2834,0,0
2356,5880,0,0
2376,2498,-0.6290499999999781,0
2376,2603,0.3138500000000093,1
2376,2882,0,0
2376,3034,0.19310000000000116,1
2376,3481,0,0
2376,3673,0.4706999999999937,1
2376,5880,0,0
2376,6116,0,0
2449,9910,0.32662500000003547,1
2439,2498,0,0
2439,3481,0,0
2439,3673,0,0
2439,6116,0,0
2439,9910,0,0
2615,6116,0,0
2492,2498,0.9735500000000314,1
2492,2603,0.04510000000001213,1
2492,3443,0,0
2492,9910,0,0
2498,2542,0.13945000000002494,1
2498,2603,0,0
2498,2615,0,0
2498,2834,0,0
2498,3034,0,0
2498,3443,0,0
2498,3481,0,0
2498,3673,0,0
2498,5880,0,0
2498,6116,0,0
2498,9910,0,0
2542,2603,0,0
2542,2882,0.2265000000000441,1
2542,3481,0,0
2542,5880,0,0
2542,6116,0,0
2542,9910,0,0
2603,2881,0,0
2603,3443,0.19025000000000603,1
2603,3481,0.05102499999999921,1
2603,3673,0,0
2603,5880,0,0
2603,6116,0.0912849999999974,1
2603,9910,0,0
2834,3034,0,0
2834,3443,0,0
2834,3532,0,0
2834,3673,0,0
2834,5880,0,0
2887,5880,0,0
2891,5880,0,0
2881,2887,0,0
2881,3443,0,0
2881,3481,0,0
2881,6116,0,0
3481,3673,0,0
3481,5880,0,0
3481,6116,0,0
3481,6269,0,0
3481,9910,0.16925000000001944,1
3443,3481,-0.054874999999995566,0
3443,5880,0,0
3532,5880,0,0
3034,5880,0,0
3702,5880,0,0
3673,5880,0,0
3673,6269,0,0
6116,9910,0.4209250000000111,1
6269,9910,0,0
5880,6116,0,0
5880,9910,0,0
5880,9933,0.14990000000000947,1
