stock1,stock2,trade_capital,open,loss,reward,open_num
1314,2105,111.60000000000001,1.8079859466287909,5.99999999999997,0.4630250000000018,1
1314,2303,69.928775,2.9250000000000016,20.10344827586205,0.6846500000000031,1
1314,2324,91.89000000000001,1.9903685727286529,4.999999999999846,0.5957250000000016,1
1314,2890,47.916,1.8079859466287909,5.99999999999997,0.15978000000000492,1
1314,3189,138.20155,1.4616844455470226,11.091664599354965,0.18242500000000206,1
1314,3231,165.78,1.4616844455470226,11.091664599354965,0.2728750000000062,1
1314,3443,237.977,0.6133408446003465,20.043565348022334,0.8828750000000056,1
1314,4938,144.63,1.9903685727286529,4.999999999999846,0.6076750000000075,1
1314,9904,93.015,1.9903685727286529,4.999999999999846,0.34422500000000156,1
1314,9945,77.720575,1.4616844455470226,11.091664599354965,0.37527500000000913,1
1301,9910,809.51525,2.1048266865449103,22.69250838613482,0.2235000000000582,1
1504,2324,75.21405,1.8079859466287909,5.99999999999997,0.03397499999999809,1
1504,3673,237.535125,1.8079859466287909,5.99999999999997,0.1268749999999983,1
1605,2002,124.47,1.4616844455470226,11.091664599354965,0.14202500000001805,1
1605,2105,114.66,1.8079859466287909,5.99999999999997,0.3081500000000119,1
1605,2382,136.13405,1.1433818417759427,7.290679890624436,0.28505000000001246,1
1605,2542,263.95625,1.8079859466287909,5.99999999999997,0.5016750000000041,1
1605,3481,85.95,1.9903685727286529,4.999999999999846,0.3560000000000123,1
1605,4938,147.87,1.8079859466287909,5.99999999999997,0.15295000000001835,1
1605,9910,177.3,1.8916951729380467,12.846636259977194,0.4533750000000225,1
1704,2337,234.20075,2.2011242403781104,9.193923024983164,-0.9042250000000003,1
1704,2382,296.45465,2.2011242403781104,9.193923024983164,-0.8453499999999821,1
2002,3673,218.31400000000002,1.8079859466287909,5.99999999999997,0.4057500000000118,1
2303,2474,385.21479999999997,1.4616844455470226,11.091664599354965,0.5658000000000172,1
2324,2439,302.4,1.4616844455470226,11.091664599354965,0.2448750000000075,1
2324,9910,217.999625,2.9250000000000016,20.10344827586205,0.15237500000000637,1
2330,3231,352.92600000000004,2.2011242403781104,9.193923024983164,0.1968750000000341,1
2337,2618,82.125,1.1433818417759427,7.290679890624436,0.16267500000001078,1
2379,2382,594.7839,1.1433818417759427,7.290679890624436,1.5176500000000885,1
2379,3443,699.227,1.1433818417759427,7.290679890624436,1.3607500000000812,1
2379,4904,674.03025,1.1433818417759427,7.290679890624436,0.9327500000000555,1
2492,2888,89.809175,2.9250000000000016,20.10344827586205,-0.09302500000000435,1
2492,4938,640.8078,1.8079859466287909,5.99999999999997,-1.4031999999999698,1
2474,2880,408.375,1.8916951729380467,12.846636259977194,0.8171250000000327,1
2474,2915,1823.3749,1.9903685727286529,4.999999999999846,4.679900000000146,1
2474,3231,481.7205,1.8079859466287909,5.99999999999997,-2.275499999999994,1
2542,4904,317.82125,1.5278527918781692,16.150050761421287,1.01100000000001,1
2633,9945,162.95520000000002,1.8079859466287909,5.99999999999997,-0.14479999999998228,1
2809,9910,212.10915,1.1433818417759427,7.290679890624436,-0.03809999999998581,1
2880,3231,141.2082,2.9250000000000016,20.10344827586205,0.12432500000001312,1
2884,9904,171.174125,2.1048266865449103,22.69250838613482,0.23067500000001928,1
2892,3673,196.39625,1.8079859466287909,5.99999999999997,-0.06049999999997624,1
2892,9904,118.86700000000002,1.8079859466287909,5.99999999999997,0.11520000000001573,1
3231,9904,98.0532,2.9250000000000016,20.10344827586205,0.14632500000000448,1
3673,9910,753.06,1.1433818417759427,7.290679890624436,1.852499999999992,1
9910,9945,296.30487500000004,1.8079859466287909,5.99999999999997,0.3048750000000382,1
