stock1,stock2,model_type,w1,w2,pval,snr,mu,stdev,skewness,Emu,Estd,action,dtw_distance
1314,1326,model3,-0.6131833700137405,0.3868166299862596,0.0802837082732823,0.5485769374393581,0.3005283613410917,0.0015844693163598914,-0.1249893302378936,0.3006205624475013,0.0015358691714382785,12,0.1711073954115443
1314,2371,model3,-0.33452107277643817,0.6654789272235617,0.1837188030684988,0.5940710777172636,0.756916804842543,0.0019416657453425387,0.2384272604236705,0.7569540347851961,0.0019291797573117871,24,0.2035257695321384
1314,3045,model3,-0.2620506068783441,0.7379493931216558,0.1141958941113293,1.3548674823405158,2.8731897486225715,0.0015060963341587653,-0.16831745680828422,2.8731574973580214,0.0015003531440495855,0,0.13700797892773575
1314,3682,model3,-0.2548057870322347,0.7451942129677654,0.11403654265547887,0.4830776968466254,1.0775256579469583,0.0009330261686034168,0.13166853848232532,1.0774296869057158,0.0008607132219176247,24,0.0678460935301316
1314,6456,model3,-0.5378206669148968,0.4621793330851032,0.27494683400800124,0.4715657153915657,1.1996012205496709,0.002353346290513627,-0.1633515164658211,1.1994271718129117,0.0023749476761657177,24,0.1717211386203501
1314,9945,model3,-0.10847718623640497,0.8915228137635951,0.09691169090863568,0.5162562577263222,2.9439624098148065,0.0007628018576070751,-0.4206525341162695,2.94397962420609,0.0007717685059398548,0,0.06781572302005445
1102,1326,model3,-0.6068888100715768,0.3931111899284232,0.01823279787792037,0.4690247234306771,-0.26910509753251355,0.0007359656523265756,0.2973337305144008,-0.26903554607215585,0.0006957242326464661,19,0.07080097314519751
1102,2347,model3,-0.1109397577100103,0.8890602422899898,0.6891849169150865,1.235484532595271,2.7208968001327616,0.0006040404471221202,-0.11199958156629096,2.7209229351159343,0.0005795723068690976,5,0.07206344950224691
1102,2371,model3,-0.3530472849766395,0.6469527150233606,0.7328663392298252,0.7648785592135079,0.31385977493155776,0.0016959600223852825,0.36362674378115983,0.3138684883898941,0.0016970787752551215,24,0.18846918041712923
1102,2887,model3,-0.2791804014615389,0.7208195985384609,0.6288270060844899,1.0738696848062557,0.8877976504353425,0.0010842263170967492,-0.4889433121886924,0.8877936300648396,0.0010848217534836571,12,0.11644409378682585
1102,2888,model3,-0.5184968565046698,0.4815031434953302,0.6407924071802984,0.5880612588437099,-0.7430310981311159,0.0008559870383407785,-0.7003729701004443,-0.7429120002906668,0.0007740554929289878,17,0.08038949327582268
1102,3045,model3,-0.3079601783644631,0.6920398216355369,0.9042936301949428,1.6745845984760517,2.237115218422168,0.0013128705173715881,-0.13393922228567529,2.2370983493091083,0.001313308413462858,13,0.153797331636796
1216,2892,model3,-0.23713484684619995,0.7628651531538001,0.6156818442944225,1.5714426908628756,1.2899851802382245,0.0006575183595361764,0.032793632174536284,1.289949636931242,0.0006446295934956736,11,0.0628347895420136
1227,2231,model3,-0.7567088091548543,0.2432911908451457,0.09871646810993924,0.2956817329277862,-1.8786505054373128,0.001059517610118694,0.1924990328606932,-1.8786478414608263,0.0010660278876067002,10,0.06910579344735579
1227,2492,model3,-0.8706363168931021,0.12936368310689794,0.1243036473934706,0.18762514314905526,-3.2507533323254707,0.0010400234059591096,0.6325847945519139,-3.2509229537424313,0.000971625563784608,13,0.08754177196923951
1227,2887,model1,-0.3693580050780726,0.6306419949219274,0.9070272543190959,0.5759716665045975,3.5471579624440546e-05,0.0011618037207339533,-0.04113304586838788,-6.417089082333405e-14,0.0011509137144777135,24,0.10590716889007035
