stock1,stock2,model_type,w1,w2,pval,snr,mu,stdev,skewness,Emu,Estd,action,dtw_distance
1314,2352,model3,0.2563988027730036,0.7436011972269965,0.14870217322114998,0.33176535389781336,2.8056500351343217,0.0016293158562849994,0.3599167528199569,2.8058601077254055,0.0014685262219440787,24,0.1682185409760507
1314,2383,model3,-0.496786309923309,0.5032136900766909,0.2932109341252662,0.9486658433455228,1.1775131854310208,0.0015511871657768633,-0.05959903000066465,1.1774377561504916,0.0015228389060584727,8,0.1475613678410721
1314,2454,model3,0.2537473121270444,0.7462526878729556,0.28702996870046305,1.4408727188889556,4.624495958040334,0.0009205643663790284,0.04384647572892807,4.624531738996629,0.0009064777094610084,0,0.0875946183451467
1314,9933,model3,0.30931760966289,0.69068239033711,0.4107474284278623,0.5920967194679718,3.4801028698990333,0.0010670158867782194,-0.22749612352240234,3.4800911165961748,0.0010737903887515156,4,0.09664826506324242
1314,9945,model3,0.0082397100249011,0.9917602899750988,0.1110592569447414,0.10587026190916768,3.5911647113850296,0.0016048759196821585,-0.6305090736337795,3.5916743811781853,0.0010873622163996856,5,0.21980413451114433
1303,2308,model2,-0.6307367503480612,-0.3692632496519388,0.001,0.5663396819294934,-4.5913903219817405,0.0013305408026508634,0.4074884029062705,-4.591449493859914,0.0012721983620556671,24,0.1087376800609805
1303,2327,model3,-0.936952501443176,-0.06304749855682391,0.2310150548916146,0.4318414922735428,-4.296606194856904,0.001814285756698421,0.1156997843284997,-4.296779673535337,0.0016812622361443315,12,0.18374284739649616
1303,2377,model2,-0.5513143490550907,-0.44868565094490936,0.001,0.4234103505249112,-4.194556381369863,0.0011873787820865086,-0.6370944128243279,-4.194556659602688,0.0011919070568501893,10,0.08274262142455457
1303,2542,model3,-0.7474729348844731,-0.2525270651155269,0.2248928155077132,0.6737642884726663,-4.182669747039029,0.0013543678995838874,0.09611984207701788,-4.182736238337681,0.0013095982468878163,5,0.12684244441073922
1303,2883,model3,-0.8067956809123078,-0.19320431908769212,0.008873552812540344,0.3666513983751709,-3.854233968417625,0.0016651747181824705,-0.2871188823412547,-3.854318378000416,0.001609123482845233,24,0.17305002359759536
1303,3702,model3,-0.6882709525032258,-0.3117290474967742,0.0902328887707428,0.4561640418042128,-4.069630472878232,0.0013616384290211214,-0.01608948863920715,-4.069725128154771,0.0012887782327503535,24,0.1196396230319352
1303,4904,model3,-0.6225781316283799,0.3774218683716201,0.06954351618950506,0.4083708843277088,-1.0347891130672886,0.0011939901397425231,0.0637367889967124,-1.0348871320126931,0.001108381789186613,24,0.11387982308954125
1303,6269,model2,-0.76953563236335,-0.23046436763665,0.001,0.3658567542741563,-4.357786597477976,0.0017578476763469813,-0.5704597415220252,-4.357863534528562,0.0016711680867528395,23,0.14027289850236357
1303,9945,model3,0.4173317026794884,0.5826682973205116,0.014924620863589281,0.3647725711661654,3.8809416671434502,0.0010646449613977641,-1.1763445797642509,3.881087450257732,0.0008424148059979775,4,0.09479992651302949
1216,1303,model3,0.6323824934446699,0.3676175065553302,0.023750386778518186,0.4972726533073509,4.119382330115506,0.0009934122978188349,-0.8625642174413053,4.11949467832175,0.000890400381707423,24,0.07055785677025961
1216,1314,model3,-0.8580649652164342,0.14193503478356606,0.14411537361367124,0.509294990405328,-3.11356160336865,0.0008868597300740168,1.2023133951313338,-3.1136675679905683,0.0008017441008013091,4,0.08065626050280672
1216,2308,model3,-0.7506551455545086,0.24934485444549145,0.013190803963916828,0.8401820256972133,-1.7447674645476514,0.0006264758295724175,0.2281528497565664,-1.744826762073837,0.0006077482807551716,3,0.06889362526569309
1216,2327,model3,-0.9551778746579219,0.04482212534207782,0.5734653043397601,1.5822707037445412,-3.6410327074948894,0.0006540216509836576,0.8982435136828057,-3.6410858216065414,0.0006029538065995988,0,0.07049450171806315
1216,2337,model2,-0.8929637947571468,-0.1070362052428532,0.001,0.6503276855054697,-3.873537687620408,0.0007910808999919205,1.1721121455363763,-3.8737030346052777,0.0006949719638993137,24,0.08066759303103854
1216,2377,model3,-0.6918571664664371,0.3081428335335629,0.05934063331879859,0.4330014829448191,-1.5254408900321443,0.0007337777764708607,1.4075358005676544,-1.5255601604178033,0.0006315373528489102,11,0.07382309185702818
1216,2382,model3,-0.6981470665888538,0.30185293341114616,0.014886611035396237,0.8731880319224613,-1.5599877886879374,0.000601558396658587,0.2711244142566368,-1.5600404781225496,0.0005761712159238647,11,0.054138107889182496
1216,2454,model3,0.6362018782637884,0.3637981217362117,0.05248884568031601,0.5399786250683226,4.518072025631173,0.000780478935898758,-0.7934444660460457,4.5181666332126085,0.000692598351342342,4,0.06296069059821852
1216,2542,model3,-0.8175289594863894,0.18247104051361052,0.2206893286376886,0.7881566445395516,-2.58021900860313,0.0006650675965493853,0.8626253000673626,-2.5802848375539886,0.0006166405875894392,8,0.07076651100588194
