stock1,stock2,model_type,w1,w2,pval,snr,mu,stdev,skewness,Emu,Estd,action,dtw_distance
1101,2371,model1,-0.404952100054303,0.5950478999456971,0.9932972303189384,0.6587189262307569,6.0172477586233336e-05,0.0015101716484798974,0.6671046641726809,4.440892098500626e-16,0.0014744840015617595,3,0.16030103297150133
1314,1802,model2,-0.8901938757964846,-0.10980612420351546,0.001,0.5510858697369793,-2.5260649218414293,0.0020517737164003408,0.1940565933504376,-2.5260903610248997,0.002059148187497966,24,0.20938421251290018
1314,2002,model1,-0.5659380825521925,0.4340619174478075,0.7584919903246027,0.6123578724108415,1.5571003864976638e-05,0.001264578954391076,-0.37513641624105376,2.3314683517128287e-14,0.0012715685069510214,0,0.12452363649689979
1314,2049,model3,-0.8648016689355467,-0.13519833106445328,0.0036101197295550056,0.5542582254427091,-2.8583602908230215,0.001964899547443602,0.18513646613664567,-2.858380210087266,0.00197197595651027,5,0.21582947646103356
1314,2308,model3,-0.6001576876477114,0.3998423123522886,0.013189913380569669,0.8755377526803652,0.5539974471434477,0.0013279183607999387,0.07889206254404266,0.5539856998528061,0.0013204452844161364,8,0.13822922320482522
1314,2325,model3,-0.6854512660748974,-0.31454873392510263,0.03356287985189346,0.7036975559155081,-2.9277279596111816,0.0014904398844371167,0.07583730109650956,-2.9277915684245883,0.0014892162932199544,8,0.18307583925380233
1314,2344,model3,-0.9233630809942234,-0.0766369190057765,0.08037119304290816,0.5749148878891316,-2.501622874112793,0.002070329900464797,0.20652913074194693,-2.5015832274141814,0.0020893399933300037,13,0.21319129126911163
1314,2356,model1,-0.5589768994567269,0.4410231005432729,0.9603189026571748,0.5154387445798192,1.2756376908450073e-05,0.001354209232694918,0.15511003494366735,2.220446049250313e-16,0.0013558207162629498,4,0.11865318000856262
1314,2371,model1,-0.4990474750437064,0.5009525249562936,0.9339448755876428,1.5958407370281489,3.9242388505395336e-05,0.0013606745973956278,-0.21245743702535,4.440892098500626e-16,0.0013399985346506634,5,0.13138074908122177
1314,2412,model1,-0.6516387278237716,0.3483612721762284,0.7501634115862368,1.2886095465671454,4.1220540229841935e-05,0.0012939271931243894,-0.03679027460076552,6.661338147750938e-16,0.001282840101162764,0,0.13936314439863717
1314,2885,model1,-0.5089404026375547,0.4910595973624454,0.7221630363259051,1.1845634793026358,1.7498769612124634e-05,0.0010501959983556552,0.030615956769255725,1.9984014443252818e-15,0.0010346163085282443,24,0.11985519927742927
1314,2887,model1,-0.5027467980693883,0.4972532019306117,0.7581493336812687,0.9409904058513392,4.739713522969572e-05,0.0013459992876355806,-0.05093732979971485,-2.9753977059954195e-14,0.0013374468990147224,18,0.1331726152836359
1314,2890,model1,-0.4739171859211794,0.5260828140788206,0.999,0.470968568178076,2.5906044526902144e-07,0.0011532194344496588,-0.21135902584793406,0.0,0.001157078583765436,0,0.10178020640264429
1314,2892,model1,-0.5400082671980638,0.4599917328019362,0.7533747022864168,0.7205201008778096,-7.441455512992392e-06,0.0011683123543105107,0.06176936379265211,4.218847493575596e-15,0.0011765738253309435,24,0.1205991756802558
1314,3231,model1,-0.5727385815027285,0.4272614184972715,0.7823233590170477,1.8316198678429028,1.0811541048788934e-05,0.0010530123267156095,0.0798062191325325,2.220446049250313e-16,0.0010511033481706944,18,0.12238621184474652
1314,3481,model3,-0.9222670766811044,-0.07773292331889572,0.03372826829146255,0.5000414190471749,-2.4852619555758597,0.002153764180276021,-0.18347103720781632,-2.4851791151920426,0.002158783436562736,24,0.22530071472023572
1314,3682,model1,-0.4822150510251865,0.5177849489748135,0.9978541801775788,1.4847175848643588,-5.639457525563608e-06,0.0015235757612561312,0.08371406676118655,-4.440892098500626e-16,0.0015270532692865627,8,0.18465886079030658
1314,6269,model3,-0.7956080927259814,0.2043919072740185,0.030616144379320562,0.6442850136993626,-1.0251493994848713,0.0017543552784246169,-0.4767368231085193,-1.025119715712512,0.0017612515712728699,8,0.17706351786089525
1314,6456,model1,-0.6683850651467337,0.3316149348532663,0.961743814802454,0.7482560357486451,3.6494462760468713e-06,0.001723513277859042,0.3590848822805189,1.7541523789077473e-14,0.0017311850895889251,24,0.15791350665114368
1314,9904,model3,-0.43602643078543296,0.5639735692145669,0.014578624882336657,0.7593256012934918,1.0117923496668952,0.0010295944246770748,0.3292521610096336,1.011756500169373,0.0010273603791784718,24,0.09879932645667022
1314,9933,model3,-0.7549912174666655,-0.24500878253333444,0.04234370602673318,0.703721985525734,-2.839770151463892,0.0016167104660244616,0.2718148141973349,-2.8398319320953167,0.0016126044944043828,8,0.20101269357044593
1301,1314,model3,-0.2999835150364204,0.7000164849635797,0.16091573698316913,0.5393555825714308,0.3807917117208269,0.001603764471044802,0.34619754554335563,0.38074185894976575,0.001612523814518383,13,0.15750177901011386
1301,1802,model3,-0.7198629574002092,0.28013704259979066,0.2238640181613216,0.5871357082240799,-2.4576509552217605,0.0007057188242911598,-0.08631521979783895,-2.4576162178351897,0.0006852829036919383,8,0.06157616355428308
1301,2337,model3,0.7051538968975847,0.2948461031024153,0.2655432952033882,0.5750981991650602,3.874913173976525,0.0010072976387178088,0.13402298138435928,3.8748207992480297,0.0009642865841442783,24,0.08410780888688274
1301,2353,model3,0.5431539150413331,0.4568460849586668,0.2504271941128691,1.3989603489521294,3.6878428141172654,0.0008941129326939,0.298116028005406,3.6877749143316105,0.0008225553700312115,8,0.10454814194885254
1301,2371,model3,-0.2735204295634707,0.7264795704365294,0.14696228241442302,0.6661358858825244,0.5595630645112133,0.001890645298142203,0.8820926226225779,0.559437027636349,0.001806790464109513,24,0.22534504412343526
1301,2379,model3,-0.688964919095904,0.311035080904096,0.2832619435131529,1.1962626875143976,-1.6605362688920926,0.0008308829576777555,-0.0075306733543442144,-1.6605332907952175,0.0008354336573360067,5,0.07259669156483639
1301,2412,model3,0.14976436008628058,0.8502356399137194,0.16435031047518994,0.7344295401033047,4.629697620717674,0.0020846607906142515,0.3415360651500425,4.6295012614298425,0.0019393017254038187,0,0.2938269003026248
1301,2633,model3,-0.3800881876171511,0.6199118123828489,0.11268932536405787,0.4718619697512685,0.1645850557505113,0.0009333351280946668,0.21166549554405464,0.16463998312166586,0.0009097764519914821,0,0.11190563784792573
1301,2823,model3,-0.19997541586146245,0.8000245841385375,0.17478735671476045,0.7742357411517716,1.824468661376671,0.0006397327164384063,0.7783936037562511,1.8245191257013853,0.0006462715889206206,11,0.07195681485050298
1301,2887,model3,0.380477715576608,0.6195222844233919,0.1974671610614954,0.9360166444734888,3.2791543194493857,0.0012170326391291904,0.2698968427365672,3.2790720238728968,0.0011758504357392582,4,0.152983523882112
1301,3481,model3,0.6916587611795413,0.3083412388204588,0.2841264937855282,0.6840878369010845,3.9011104301149673,0.0006546030428560178,0.15410276512661056,3.9010235635085113,0.0005636724254269407,0,0.05586881708740732
1301,3682,model3,0.3728519791254301,0.6271480208745699,0.17569460342776147,1.6239656266024796,3.1394597566190536,0.0016753052407026392,-0.3082946993404824,3.1394712666525235,0.0016844781195590381,10,0.19701445416218122
1301,5522,model3,-0.4731533665516704,0.5268466334483297,0.19324832891902427,0.5257346946654109,-0.19220713802872924,0.0005952930748241834,-0.8266518569968135,-0.1921214810753351,0.0004959323948709316,8,0.052621809335503755
1434,2049,model3,-0.6228653946977162,0.3771346053022839,0.008754627225898304,0.5458400425933955,-0.17584579329678776,0.0010063473086050724,0.4545926477629989,-0.17583815082414864,0.0010158255882915387,8,0.07708777202460348
1434,2353,model3,0.3803830897578706,0.6196169102421295,0.005744041899807418,0.9983160328834856,2.9824587682500154,0.001230154205426007,-0.1748821918723178,2.982327474930047,0.0011959311818361,0,0.1310173086239499
1434,2371,model3,0.3243025291021299,0.67569747089787,0.008553259538411503,0.9125594284691168,2.794843366130524,0.0016252359896854814,0.3547834141136071,2.794762733445016,0.0015907784592468913,9,0.19598098458751
1434,2409,model3,-0.4773081933296725,-0.5226918066703274,0.028367960154464782,0.3761709574339911,-2.94841036739102,0.0011024700429320346,0.4538952532477327,-2.9487061940884973,0.000906304485099767,0,0.09427644198298135
1434,2633,model3,-0.3857643996144171,0.6142356003855828,0.012193588457292143,1.022418245905871,0.5333183758367912,0.0007831935739777723,-0.2222302479894768,0.5333072006531234,0.0007883633531074662,10,0.08189311000995536
1434,2885,model3,0.37225482608119104,0.6277451739188089,0.009621617104085857,1.026118643877372,2.9048125445543294,0.0008487893184290112,0.3827927541454146,2.9047748310083303,0.0008307713942718974,24,0.07571701248630114
1434,2887,model3,0.02653585107371455,0.9734641489262854,0.016693359057568954,0.7565761900786994,2.5372186973168445,0.0019851257199816922,0.5759500667429428,2.537024361339794,0.0019505908125823626,0,0.26759274446250003
1434,2890,model3,-0.1424846276925114,0.8575153723074885,0.00761456378163626,1.0008497566009704,1.426097247664203,0.00046616304676946847,0.16670551924373836,1.4260786451069372,0.0004560582946774667,11,0.046329720669319674
1434,2892,model3,0.35566920576552513,0.6443307942344748,0.014647919025438747,1.0870708356207903,3.110262390367152,0.0007381825552935883,0.5909659920408604,3.1102724862662106,0.0007400014072303378,0,0.06422408505938293
1434,3189,model3,-0.07286721715855808,0.9271327828414418,0.005199853843118827,0.06991289354247318,3.8455408467168635,0.0027538312523742807,0.44644154587266544,3.84473849072626,0.00181544472701342,24,0.32385303094336937
1434,3682,model3,0.37442173775386856,0.6255782622461313,0.016133706484544232,2.023844558430488,2.743338189748233,0.0016495820667730135,-0.11337180745297035,2.7433602337331044,0.001645349119997598,4,0.17920069446044362
1434,5522,model3,-0.44944941062064697,0.5505505893793531,0.012152501052740176,0.6357786875214596,0.4825500416170495,0.0007243904709137313,0.196866712003008,0.4825458325362717,0.0007162212134852857,0,0.06394273792670213
1102,1314,model3,-0.1497617076588423,0.8502382923411578,0.41185882733784995,0.6299592281307319,1.6003618600965828,0.0018332818823853386,-0.05108987179023493,1.6003898136411694,0.0018415326800411934,13,0.2257976599449304
1102,2002,model3,-0.12456524905331405,0.8754347509466859,0.4532319047896656,0.6796105525690759,2.4099523731552344,0.0006666418644300144,0.2993513582329792,2.4099337397499494,0.0006712923818728026,13,0.0735606967869103
