stock1,stock2,model_type,w1,w2,pval,snr,mu,stdev,skewness,Emu,Estd,action,dtw_distance
1216,2633,model2,0.16224689955739224,-0.8377531004426079,0.001,3.0018691354048643,-2.0636853287148686,0.0006382343683974997,0.14285975342747026,-2.0636848297274764,0.0006403037331100434,13,0.07622417942610638
1216,2882,model3,-0.14991868205590966,0.8500813179440904,0.12077418963041853,0.4879555596157288,2.6942223035186696,0.0005560390108538282,0.5266077633044192,2.6941946930104166,0.0005307973279441587,24,0.05705937194898991
1216,2888,model3,-0.4148149292720921,0.5851850707279079,0.10836763523837882,0.3052740688787948,-0.4659406651461104,0.0008944534861421469,1.2846687100067602,-0.46604365906022,0.0007054870514756116,24,0.08330209336714844
1216,2915,model3,-0.3733879526447177,0.6266120473552823,0.13188156276271434,0.7674636491183078,0.8704481576570969,0.0008064642780273079,-0.5613035854999505,0.8704716347170389,0.0008073157317360302,0,0.05815201478023235
1216,4904,model2,-0.2186750928579133,0.7813249071420866,0.001,2.318264249808159,2.4562011859171267,0.0005283717178528259,0.00820492802057373,2.4561871278809706,0.0005209130088949927,8,0.048881877324391976
1216,9921,model3,-0.5601085099694316,0.4398914900305684,0.09033949105932904,0.2983536156388762,-0.08244178175018857,0.0014824664569768726,0.6587522655051746,-0.08264307217023427,0.0012998119309545072,4,0.1427791339685256
1216,9933,model3,-0.5121039721558698,0.4878960278441303,0.09980843941101657,0.18924320687478896,-0.1863703021509516,0.0012835211848838304,-0.2923447654733505,-0.18628266798218185,0.001265463221768268,24,0.0688732252626445
1319,2352,model3,-0.644607468954634,0.355392531045366,0.11145610394014882,0.9460581633585596,-1.4981089365300488,0.000753099672900468,0.2540819745895005,-1.4981232574929375,0.0007561041490645106,5,0.06578022548708162
1303,1314,model3,-0.4727007586946918,0.5272992413053081,0.08610380541540454,0.3659973909750642,-0.7037951736113992,0.0015321651916617822,0.12217158228749499,-0.7039318490970881,0.0015812939630407952,16,0.16140291448052047
1303,2633,model3,-0.10375174909732816,0.8962482509026719,0.08647463770778707,1.178309495694808,2.473081750710205,0.0007600992487490416,0.16016195788523285,2.4730883737526463,0.000760879482787878,12,0.07783013236147235
1303,6285,model3,-0.3165223362616608,0.6834776637383392,0.07812488390510333,0.2643580399790427,1.7706772272846274,0.001258734939949946,0.19006488690668485,1.7705770166362906,0.0012780323011513475,8,0.11973911569657902
1314,1477,model3,-0.4955364694993958,0.5044635305006042,0.023166725829690656,1.160118731035388,1.2333524566245555,0.0013800624037220571,-0.05789851951200638,1.2333285153284566,0.0013709527542156953,24,0.12277374516769424
1314,1802,model3,-0.6583177730112271,0.34168222698877304,0.3599913228022865,0.41090545421765545,-0.7194164575290725,0.0018818777270038008,0.6847982787766008,-0.7193420610042576,0.0018643293272362406,3,0.1681913392816783
1314,2301,model3,-0.6471365535331668,0.35286344646683315,0.09479011963990733,0.5432002174519412,-0.2507025474866641,0.0015514674002443645,0.4742855192424234,-0.2505584261591931,0.0015617399901862985,0,0.16693328239630345
1314,2313,model3,-0.6414562357750087,0.3585437642249913,0.09068934609788937,0.29581741846473864,-0.4326675606151521,0.001938495442808764,0.04443933974986091,-0.4324394193096885,0.0020061261739544142,13,0.22139441341985222
1314,2317,model3,-0.2722941685636828,0.7277058314363172,0.0510288654170425,1.5456849129741042,2.7769331472078296,0.0009305792598227779,-0.5836420587295714,2.776950222817701,0.00092862089499136,11,0.08227215499909613
1314,2324,model3,-0.13950315113207373,0.8604968488679262,0.014639029305417375,1.1522317657446026,2.256708779031034,0.0009854979108979251,-0.17413374059901116,2.2567404860774136,0.0009860314637430657,24,0.0940036639232219
1314,2327,model1,-0.6536618489030643,0.3463381510969357,0.90641081595192,0.2692641226515139,-0.00030622205342996237,0.0020210976404144466,-0.4049488173062339,1.1102230246251563e-15,0.0019536198262542557,24,0.2238113815108278
1314,2330,model3,-0.4036288914998922,0.5963711085001079,0.08046740866865945,0.8133577839108477,2.178727951717469,0.0009849374297857775,0.3994593747250418,2.1787686829847104,0.0009872056845990893,0,0.08620577908862703
1314,2352,model3,-0.5821142817092967,0.41788571829070337,0.1274888321291329,0.7042079978329046,-0.1415130848824904,0.0013198836238007012,-0.02222803614914837,-0.141510223489673,0.0013248997236916154,3,0.12753131116389205
1314,2354,model3,-0.33014311400118523,0.6698568859988149,0.0956979232408085,0.9539540470093052,2.1905452924619846,0.0007551122659846254,-0.08077935016960291,2.190554635423422,0.0007591935362237008,8,0.069719056914324
1314,2356,model3,-0.552370156057911,0.4476298439420891,0.08804297044067003,0.5263020503258153,0.034677017480197775,0.0014881727943942481,-0.1719297915208008,0.0348491732311591,0.0014997346293493825,11,0.1349774608547012
1314,2383,model3,-0.27978939775061834,0.7202106022493816,0.009255104778672772,1.0684547899714396,2.8847618817261504,0.0013783176348816358,-0.04926623421366349,2.8847478564197444,0.0013835318994206822,10,0.14701163886028268
1314,2409,model3,-0.4814442236288218,0.5185557763711782,0.0658983943502644,1.1062337927205297,0.07731391304263316,0.0011831245068149782,0.1912022246789073,0.07730950083666333,0.0011808914669432051,3,0.09597904381881484
1314,2633,model3,-0.08379974047267395,0.916200259527326,0.0050181417573381785,1.0862690753077873,2.773297474014067,0.0007998357972315065,0.3131571312465796,2.773309039961796,0.0008008640041976068,4,0.0865233362795533
1314,2882,model3,-0.11929970629760844,0.8807002937023916,0.011730091876724469,0.4707349152442959,3.1271031841634263,0.0006467770963134487,-0.1857059335355096,3.127135187521929,0.0006718481635280191,24,0.05568776030060091
1314,2887,model3,-0.2359999792997201,0.7640000207002798,0.01530594720811953,0.9648397839361368,1.4293888953461849,0.0013509082254075796,0.3554736067981873,1.4294602837458232,0.001371691295451962,13,0.14577413410835027
1314,2888,model3,-0.4973770223841276,0.5026229776158724,0.0028423043827764363,0.3008813324471312,-0.19536500405191,0.0015059981797643355,0.4459672889237072,-0.19527832173310425,0.0015565266659764555,5,0.14016464671026085
1314,2891,model3,-0.2481891098569929,0.7518108901430071,0.01187442340491012,0.2993157982347258,1.5993683924587725,0.0011062472288169015,0.3907111002804845,1.5995792717225084,0.0010694444188902186,8,0.0830395332448498
1314,2912,model3,-0.20488733721765165,0.7951126627823484,0.007888805720074808,0.5018486068649551,3.986559628741316,0.0010415002036659523,0.28366437719830984,3.9866457288143904,0.001033239250409013,24,0.10020619090564309
