stock1,stock2,reward,theshold choose
1102,1303,0,0
1102,1314,0.36717500000000314,1
1102,2812,0,0
1102,2882,0,0
1102,3481,0,0
1319,2377,0,0
1319,3231,0.15399999999999636,1
1301,2408,0,0
1301,2606,0,0
1301,2618,-0.00642499999999302,0
1301,2834,0,0
1301,2882,0,0
1301,2890,0,0
1303,1314,0.30477500000000646,1
1303,1605,0,0
1303,2002,0,0
1303,2049,0,0
1303,2103,0,0
1303,2317,0,0
1303,2327,0,0
1303,2330,0,0
1303,2347,0,0
1303,2377,0,0
1303,2409,0,0
1303,2603,0,0
1303,2606,0,0
1303,2618,0.2706500000000034,1
1303,2812,0,0
1303,2883,0,0
1303,2890,0,0
1303,3231,0,0
1303,3481,0.05345000000001576,1
1216,2301,0,0
1216,2409,0,0
1216,2834,0,0
1314,2049,0.3750000000000071,1
1314,2103,0.2782750000000078,1
1314,2311,0.20629999999999882,1
1314,2317,0.2762750000000125,1
1314,2325,0.3390500000000074,1
1314,2327,0,0
1314,2330,0,0
1314,2356,0.19565000000000765,1
1314,2376,0,0
1314,2377,0.3068750000000051,1
1314,2382,0.17045000000000243,1
1314,2408,0,0
1314,2409,0,0
1314,2449,0,0
1314,2454,0,0
1314,2606,0.3151500000000027,1
1314,2618,0,0
1314,2834,0,0
1314,2882,0,0
1314,2883,0.08585000000000775,1
1314,3481,0,0
1314,4915,0.13980000000000103,1
1314,6505,0.5032500000000013,1
1326,2408,0,0
1326,2603,0,0
1326,2886,0,0
1326,3019,0,0
1326,3481,0.2637500000000088,1
1402,2327,0,0
1402,2330,0,0
1402,2409,0.19135000000001412,1
1402,2618,0.16365000000001118,1
1402,3481,0,0
2002,2049,0.020750000000006708,1
2002,2330,0,0
2002,2354,0,0
2002,2356,0,0
2002,2377,0.30262500000000614,1
2002,2408,-0.013774999999988324,0
2002,2449,0.1411250000000166,1
2002,2603,0,0
2002,2834,0,0
2049,2409,0.37162500000000875,1
2049,2618,0,0
2049,2834,0,0
2049,2883,0,0
2049,2886,0,0
2049,3481,-0.13437499999997016,0
2049,6505,2.1200000000000045,1
2103,2354,0,0
2103,2356,0,0
2103,2408,0,0
2103,2449,0,0
2103,2603,-0.33732499999999277,0
2103,2834,0,0
2103,2882,0,0
2103,2886,0,0
2103,3231,0,0
2103,3481,0,0
2103,4958,0,0
2103,6505,0.3295000000000101,1
2311,2317,0,0
2311,2449,0,0
2311,2603,0.03657500000001335,1
2311,9904,0,0
2301,2812,0,0
2301,2890,0.21981000000001494,1
2325,2327,0,0
2325,2449,0,0
2317,2377,0,0
2317,2408,0,0
2317,2603,0,0
2317,2618,0.09252500000002328,1
2317,2823,0,0
