stock1,stock2,trade_capital,open,loss,reward,open_num
1216,3443,571.5414000000001,0.61324904022712,20.043398430980105,1.641400000000047,1
1101,2409,66.45667499999999,2.7909482160211057,10.338053588782445,0.24500000000000455,1
1102,2379,201.02700000000002,3.0699452126271876,8.443777719801744,-0.7176999999999936,1
1102,2409,72.1239,3.5096289574511017,16.519257914902177,0.23735000000000284,1
1102,3034,193.57075,2.7909482160211057,10.338053588782445,0.7960999999999956,1
1102,3682,100.35387500000002,1.5091524632267055,22.27597478402984,0.29077500000000356,1
1303,2379,359.60699999999997,2.7909482160211057,10.338053588782445,-0.9819999999999425,1
1303,6269,429.0395,2.7909482160211057,10.338053588782445,0.30175000000004104,1
1536,2379,336.444,2.7909482160211057,10.338053588782445,1.472750000000019,1
1536,2886,256.903,2.7909482160211057,10.338053588782445,-0.15424999999997624,1
1536,3481,201.14724999999999,2.7909482160211057,10.338053588782445,0.6752500000000197,1
1536,3706,280.7277,1.5091524632267055,22.27597478402984,0.2557000000000187,1
1536,4958,428.7054,1.5091524632267055,22.27597478402984,0.23340000000001737,1
2002,2376,83.001425,1.5091524632267055,22.27597478402984,0.06792500000000246,1
2002,2615,99.76429999999999,1.5091524632267055,22.27597478402984,0.0890500000000074,1
2002,3443,577.74625,1.5091524632267055,22.27597478402984,1.6212250000000523,1
2105,2379,211.827,2.7909482160211057,10.338053588782445,0.8634000000000128,1
2105,2615,106.60320000000002,1.5091524632267055,22.27597478402984,0.08214999999999861,1
2303,2345,123.2986,1.9849323562570391,12.502254791431788,-0.04477500000000134,1
2308,4958,744.1554,2.7909482160211057,10.338053588782445,1.8039000000000556,1
2324,2915,172.35000000000002,1.7138786246633644,8.829335504478017,0.06222500000001219,1
2324,3034,201.79685,2.7909482160211057,10.338053588782445,0.5968500000000034,1
2324,3682,61.10820000000001,1.5091524632267055,22.27597478402984,0.10820000000000718,1
2354,3019,291.7617,1.5091524632267055,22.27597478402984,-1.138300000000001,1
2354,3443,796.835,0.9245009219914979,10.470937224404707,1.2385000000000446,1
2352,2356,188.42040000000003,1.9849323562570391,12.502254791431788,-2.9494749999999783,1
2352,2377,150.5192,10.00000000000039,24.999999999999815,-1.036849999999987,1
2352,2615,149.07605,1.5091524632267055,22.27597478402984,-1.5739499999999964,1
2352,3019,157.552575,2.7909482160211057,10.338053588782445,0.49717499999997017,1
2352,3443,177.671,1.9849323562570391,12.502254791431788,-1.4834999999999923,1
2345,2451,305.24145000000004,1.9849323562570391,12.502254791431788,0.6414500000000203,1
2356,2409,58.01285000000001,1.5091524632267055,22.27597478402984,0.11285000000000878,1
2356,3673,195.25945000000002,1.5091524632267055,22.27597478402984,0.08920000000001949,1
2376,2885,70.245,3.0699452126271876,8.443777719801744,0.18247500000000372,1
2376,2915,214.65,2.7909482160211057,10.338053588782445,-0.25789999999997804,1
2377,2409,116.325,1.5091524632267055,22.27597478402984,0.0557500000000033,1
2377,3019,269.6304,1.7138786246633644,8.829335504478017,-0.7156499999999824,1
2377,3034,170.10000000000002,1.5718010456796814,14.725371491469451,0.31560000000000343,1
2377,3682,121.06812500000001,0.61324904022712,20.043398430980105,-0.031874999999992326,1
2379,2408,340.66550000000007,1.5091524632267055,22.27597478402984,0.7651000000000181,1
2379,2412,488.847,3.7828111209179194,12.131067961165044,1.6990000000000407,1
2379,2801,180.147,2.7909482160211057,10.338053588782445,0.9661250000000194,1
2379,2882,313.29775,2.7909482160211057,10.338053588782445,0.24412500000001103,1
2379,3443,408.3865,1.5091524632267055,22.27597478402984,-2.613500000000002,1
2379,3481,162.54775,1.5091524632267055,22.27597478402984,0.4953750000000099,1
2379,4958,235.04700000000003,2.7909482160211057,10.338053588782445,0.4253000000000213,1
2382,3443,376.2348,0.61324904022712,20.043398430980105,0.9347999999999956,1
2382,3682,112.593875,1.5091524632267055,22.27597478402984,0.42052500000001913,1
2408,2409,105.15112500000001,2.7909482160211057,10.338053588782445,0.33447500000000474,1
2408,3019,257.11375000000004,1.5091524632267055,22.27597478402984,-1.2862499999999955,1
2408,3443,255.71585000000002,0.9245009219914979,10.470937224404707,0.6158500000000231,1
2408,3481,114.38725,1.9849323562570391,12.502254791431788,0.22075000000000244,1
2408,3682,96.663875,2.1222512447963604,6.231409680842454,0.4470750000000052,1
2409,2615,59.17465,1.5091524632267055,22.27597478402984,0.10385000000000488,1
2409,2883,64.59562,1.9849323562570391,12.502254791431788,0.04752000000000578,1
2409,3019,110.583875,2.7909482160211057,10.338053588782445,-0.1161249999999967,1
2409,3034,165.56150000000002,1.9849323562570391,12.502254791431788,0.4830000000000041,1
2615,2801,84.86030000000001,1.9849323562570391,12.502254791431788,0.07002500000000822,1
2615,3019,325.3113,1.5091524632267055,22.27597478402984,-0.7886999999999915,1
2615,3443,562.2054250000001,0.61324904022712,20.043398430980105,1.6554250000000508,1
2615,3481,53.59465,1.5091524632267055,22.27597478402984,0.0632250000000063,1
2615,3682,81.00387500000001,1.5091524632267055,22.27597478402984,0.22317499999999768,1
2881,3443,411.9175,1.5091524632267055,22.27597478402984,-2.1521249999999554,1
2881,3682,71.84932500000001,1.5091524632267055,22.27597478402984,0.03525000000000844,1
2886,3034,228.44575,2.7909482160211057,10.338053588782445,0.3885000000000076,1
2886,3481,35.409525,3.5096289574511017,16.519257914902177,0.043150000000002464,1
2886,3682,149.2394,2.7909482160211057,10.338053588782445,0.20752500000000396,1
2885,3443,161.07125000000002,1.5091524632267055,22.27597478402984,-0.5019999999999811,1
2885,3481,113.2431,1.5091524632267055,22.27597478402984,0.26985000000001236,1
2885,6116,27.321600000000004,1.9849323562570391,12.502254791431788,0.04695000000000071,1
2882,3481,83.8492,2.7909482160211057,10.338053588782445,0.06777500000001169,1
2882,5871,292.4291,2.7909482160211057,10.338053588782445,0.22510000000001185,1
2912,3019,529.70425,3.209994443672733,14.640088901236258,-1.2957499999999413,1
3019,3443,442.2115,2.7909482160211057,10.338053588782445,2.3025000000000375,1
3019,3481,119.82,1.5091524632267055,22.27597478402984,0.21999999999999886,1
3019,3682,97.1723,1.5091524632267055,22.27597478402984,0.2961749999999981,1
3019,6116,90.66380000000001,2.1222512447963604,6.231409680842454,0.06380000000000052,1
3034,3443,938.3312500000001,1.7138786246633644,8.829335504478017,5.014250000000061,1
3034,3481,174.797625,1.9849323562570391,12.502254791431788,0.46912500000000534,1
3231,3443,537.3362500000001,0.9245009219914979,10.470937224404707,1.6885750000000463,1
3443,3481,170.493875,0.9245009219914979,10.470937224404707,0.49387500000001694,1
3443,4958,404.2225000000001,1.5091524632267055,22.27597478402984,-1.3404999999999916,1
3443,6239,603.094,0.61324904022712,20.043398430980105,1.6940000000000452,1
3481,5871,141.77895,2.7909482160211057,10.338053588782445,0.3265750000000054,1
3682,5871,126.1288,1.9849323562570391,12.502254791431788,0.45267499999999217,1
3682,6269,152.2895,2.7909482160211057,10.338053588782445,0.5133750000000035,1
5871,6269,789.608,1.7138786246633644,8.829335504478017,3.7527500000000487,1
6116,6269,141.8945,2.7909482160211057,10.338053588782445,0.8310000000000031,1
