stock1,stock2,model_type,w1,w2,pval,snr,mu,stdev,skewness,Emu,Estd,action
2412,2448,model3,-0.6659979090652932,0.33400209093470684,0.0891835646028239,3.961516454534545,-1.97143314554653,0.0009288766955077904,-0.3082614266318577,-1.9714244574624151,0.0009329519730074432,8
2412,2633,model1,-0.4127282776844834,0.5872717223155167,0.921872713730004,2.1453722108720026,-9.525838578388068e-06,0.0007231354680197448,-0.4421447199814141,2.220446049250313e-16,0.0007221134703598369,13
2412,2882,model1,-0.4564491548032434,0.5435508451967566,0.7832725162036,3.389956149904944,-1.6965042006156967e-05,0.0006700014571721563,-0.43357105871176943,-2.8688162956314045e-13,0.0006730708204778061,24
2412,2887,model1,-0.36386788309166535,0.6361321169083346,0.7827929499275564,1.8917299437002515,-5.814800666774644e-06,0.0011457489435454154,0.5039665063570294,-6.639133687258436e-14,0.0011551998452195467,5
2412,2890,model3,-0.6501753892850394,0.3498246107149607,0.061283621098361885,2.054860787513495,-2.2271164565475914,0.0009382804255672,-0.06034320691095201,-2.2271086802643683,0.0009408532894606516,8
2412,3702,model1,-0.4464036623775829,0.553596337622417,0.8197451655513441,0.5826706744906244,-4.393378184959218e-06,0.0010069287256847356,-0.20832327727755195,-8.881784197001252e-16,0.0010022352394240272,3
2412,5264,model3,-0.6829565207598962,0.3170434792401038,0.19423523085599093,2.147214873935266,-1.7118634075740389,0.0009750587028692347,-0.3404082265772909,-1.7118538192806485,0.0009758386760952883,8
2448,2633,model3,-0.20588046242972424,0.7941195375702758,0.09859836160044412,2.3386712992220047,1.8993568077593792,0.0006221744300572566,-0.3261434423229113,1.8993755082448571,0.0006170334542364174,9
2448,2801,model3,-0.07956556888931887,0.9204344311106808,0.11353690297953953,1.2523867666173316,2.3779811738118566,0.0010845621122477225,-0.5491315598212486,2.3779422875226968,0.001095596068381361,17
2448,2882,model3,-0.19019202693812112,0.8098079730618789,0.045101395837705005,0.6707288477589205,2.5171032694560647,0.00048223965023231865,0.12000521194588527,2.517114888828617,0.0004947645783785642,24
2448,2890,model3,-0.4521190544538141,0.5478809455461858,0.13274167919257332,0.6936118995969506,-0.2781146468710045,0.0005619801015091417,0.19224749884613168,-0.2780663258912446,0.0005637601492894432,8
2448,4904,model3,-0.24873720597224835,0.7512627940277518,0.09969805580676927,1.1537864614516995,2.393364960291436,0.0005481404099822723,0.003451667073471901,2.39337773401848,0.0005502446314311102,8
2448,5522,model3,0.0336712506696436,0.9663287493303564,0.07139718928615107,0.21909146958925785,3.7154988842969927,0.001140246874625568,0.29069725777133104,3.715357056972042,0.0009951923075801762,4
