stock1,stock2,reward,theshold choose
1319,1789,0,0
1216,2201,-0.3723499999999902,0
1789,2347,0,0
2002,6456,0,0
2201,2303,0.06620000000000203,1
2201,2347,-1.5678499999999858,0
2201,3034,-2.6744999999999948,0
2105,2303,0.08432500000000687,1
2105,9945,0,0
2303,2308,0,0
2303,2313,0,0
2303,2324,0,0
2303,2347,0,0
2303,2412,0,0
2303,2449,0,0
2303,2498,0,0
2303,2880,0,0
2303,2885,0.04682500000000367,1
2303,3034,0,0
2303,6456,0,0
2303,9945,0.09790000000000276,1
2324,9945,0,0
2308,2880,0.40200000000001523,1
2313,2347,0,0
2313,2354,-0.3628749999999883,0
2313,2383,0.2197749999999985,1
2313,2385,-0.9036250000000194,0
2313,2618,0.15807500000001085,1
2313,2880,0.09919999999999263,1
2337,2885,0.04470000000000063,1
2347,2354,0,0
2347,2412,0,0
2347,2880,0,0
2347,9910,0,0
2347,9945,0,0
2383,2618,0,0
2383,2880,-0.4442499999999967,0
2383,2882,0.12955000000001604,1
2385,2412,0,0
2395,2449,0,0
2412,4938,0,0
2449,2880,0.10472500000000906,1
2498,2885,0.187400000000018,1
2618,2880,0,0
2618,2882,0.24800000000000466,1
2880,3034,0,0
2880,4938,0,0
2880,9910,0,0
2880,9945,0,0
2886,4938,0,0
2886,9945,0,0
