stock1,stock2,reward,theshold choose
1326,2330,0,0
1326,2353,-1.8157749999999382,0
1326,2385,0,0
1326,2809,-0.28839999999998156,0
1326,2880,0,0
1326,3231,-0.3417749999999984,0
1326,5880,0,0
1326,6116,-0.09512499999997814,0
1326,6456,0,0
1326,9904,0,0
1102,2371,0,0
1102,6116,0,0
1101,2204,0,0
1101,2330,0,0
1101,2618,0,0
1101,2801,0,0
1101,2912,0,0
1101,5880,0,0
1536,2204,0,0
1536,2303,0,0
1536,2308,0,0
1536,2618,0,0
1536,2880,0,0
1536,2886,0,0
1536,2888,0,0
1536,3231,0,0
1723,2353,-1.916374999999988,0
1723,2809,0.6242500000000177,1
1723,2867,1.661750000000012,1
1723,2885,0,0
1723,2888,0.8028750000000073,1
1723,6116,-0.5678749999999972,0
1723,6456,1.1355000000000217,1
2106,2542,0,0
2105,2204,-0.9195499999999939,0
2105,2303,0,0
2105,2308,0,0
2105,2353,0.15945000000002096,1
2105,2371,0,0
2105,2454,-0.7742499999999382,0
2105,2618,0,0
2105,2809,0,0
2105,2834,0,0
2105,2867,0,0
2105,2880,0,0
2105,2885,0,0
2105,2886,0,0
2105,2888,0,0
2105,2890,0.47690000000000765,1
2105,2891,0.11772500000001429,1
2204,2303,0,0
2204,2308,-1.1759999999999877,0
2204,2345,0,0
2204,2353,0,0
2204,2385,0,0
2204,2448,0,0
2204,2449,0,0
2204,2454,0,0
2204,2618,0,0
2204,2809,0,0
2204,2834,-0.26714999999999733,0
2204,2867,0,0
2204,2880,-0.42754999999999654,0
2204,2885,-0.8990499999999972,0
2204,2886,-0.7139749999999943,0
2204,2888,-0.36889999999999645,0
2204,2912,0,0
2204,3231,0,0
2204,3706,-1.0779000000000103,0
2204,5880,0,0
2204,6116,0,0
2204,9904,0,0
2308,2353,0,0
2308,2449,0,0
2308,2454,0,0
2308,2834,0,0
2308,2867,0,0
2308,2881,0,0
2308,2890,0.1707500000000124,1
2308,3231,0,0
2308,3706,0,0
2308,5880,0.39450000000000784,1
2308,6116,0,0
2308,6269,0,0
2308,6456,0,0
2308,9904,0,0
2347,3231,0,0
2347,6116,0,0
2303,2308,0.4113750000000138,1
2303,2327,0.07907500000001022,1
2303,2371,0.032955000000002954,1
2303,2448,0.10325000000000983,1
2303,2449,0,0
2303,2542,0.13605000000000445,1
2303,2801,0,0
2303,2809,0,0
2303,2867,0,0
2303,2881,0,0
2303,2886,0.18867500000000348,1
2303,2888,0.11530000000000484,1
2303,2890,0,0
2303,2891,0,0
2303,2912,0,0
2303,3231,0,0
2303,3706,0.12340000000000728,1
2303,5880,0,0
2303,6269,0.1201250000000087,1
2303,6456,0,0
2303,9904,0.0853750000000062,1
2330,2371,0,0
2330,2618,0.39825000000001864,1
2330,2880,0,0
2330,2888,0,0
2330,3045,0,0
2330,3231,0,0
2330,5880,0.4350000000000165,1
2330,6116,0.31097500000002043,1
2330,6456,0,0
2345,2353,0,0
2345,2834,0,0
2345,2867,0,0
2345,2880,0,0
2345,2890,0,0
2345,5880,0.18742500000000817,1
2353,2867,0,0
2353,2880,0,0
2353,2890,0.14582500000000387,1
2353,3045,0,0
2353,5880,0.16927500000000073,1
2353,6116,-0.15452499999999603,0
2353,6456,-0.3916250000000048,0
2371,2385,0,0
2371,2448,0,0
2371,2449,0,0
2371,2618,0.034950000000002035,1
2371,2809,0.01869999999999905,1
2371,2867,0.08304999999999652,1
2371,2880,0,0
2371,2890,0.0572999999999908,1
2371,3045,-0.19567499999999427,0
2371,3189,0.10029999999999717,1
2371,3231,0,0
2371,5880,0,0
2371,6116,0,0
2371,6456,0,0
2385,2454,1.0592500000000769,1
2385,2867,0.3773000000000053,1
2385,2880,0,0
2385,2881,0,0
2385,2884,0,0
2385,2890,0.04457500000000181,1
2385,3231,0,0
2385,5880,0.017800000000008254,1
2385,6456,-0.7776000000000067,0
2449,2809,0.12015000000001663,1
2449,2867,0,0
2449,2880,0.3970000000000127,1
2449,2885,0.10775000000001,1
2449,2888,0.05572499999999536,1
2449,2890,0,0
2449,2891,0,0
2449,3045,0.31440000000002044,1
2449,3706,0,0
2449,5880,0.10825000000000173,1
2449,9904,0,0
2454,2618,0,0
2454,2801,0,0
2454,2809,0,0
2454,2880,0,0
2454,2883,0,0
2454,2885,0,0
2454,2912,0,0
2454,5880,0.2295000000000158,1
2542,2834,0,0
2542,2867,-0.4216999999999942,0
2542,2886,0,0
2448,2449,0,0
2448,2454,0,0
2448,2801,0,0
2448,2809,0,0
2448,2834,0,0
2448,2867,0,0
2448,2880,0,0
2448,2885,0,0
2448,2886,0,0
2448,2888,0,0
2448,6456,2.506000000000057,1
2618,2801,0,0
2618,2809,0,0
2618,2867,-0.3685749999999963,0
2618,2912,0,0
2618,3045,0.70150000000001,1
2618,3231,0,0
2618,5880,0.20394999999999186,1
2618,6116,0,0
2867,2880,0,0
2867,2886,0,0
2867,2888,0,0
2867,2890,0,0
2867,3231,0,0
2867,3706,0,0
2867,5880,0,0
2867,6116,0,0
2867,6456,0,0
2867,9904,-0.771624999999986,0
2801,2880,0,0
2801,2885,0.054550000000000765,1
2801,2890,0.26497499999999974,1
2801,3706,0,0
2834,2880,0,0
2834,2883,0,0
2834,2888,0,0
2834,3189,0,0
2834,3706,0,0
2834,5880,0,0
2834,6116,0,0
2834,6456,0,0
2809,2834,0,0
2809,2867,0,0
2809,2880,0,0
2809,2883,0,0
2809,2885,0,0
2809,2888,0,0
2809,2890,0.1916000000000082,1
2809,3189,-0.9454999999999956,0
2809,3706,0,0
2809,6456,0,0
2880,2881,0.3002000000000109,1
2880,2883,0,0
2880,2884,0.3003750000000096,1
2880,2886,0,0
2880,2890,0,0
2880,2891,0.27557500000000346,1
2880,3231,0.30352500000001115,1
2880,3706,0.34527500000001154,1
2880,6116,0,0
2880,6456,-0.04699999999998283,0
2880,9904,0.2572500000000133,1
2881,2883,0,0
2881,2888,0,0
2881,2890,0,0
2881,3189,0,0
2881,3706,0,0
2884,2890,0,0
2883,2888,0,0
2883,2890,0,0
2883,3706,0,0
2883,6456,0,0
2885,2886,0,0
2885,2891,0,0
2885,3406,0.04937500000001194,1
2885,3706,0,0
2886,2890,0.2158500000000032,1
2886,3706,0,0
2888,2890,0,0
2888,3189,0,0
2888,3706,0,0
2888,6456,0,0
2888,9904,0,0
2890,2912,0,0
2890,3189,0,0
2890,5880,0,0
2890,6116,0,0
2890,9904,0.31117500000000575,1
2891,2912,0.02862500000000523,1
2912,5880,0,0
3045,3231,0.7142500000000069,1
3045,5880,0.48825000000000784,1
3231,5880,0,0
3231,6456,0,0
3231,9904,0.17415000000000447,1
3706,6456,0,0
3706,9904,0,0
5880,6456,0,0
5880,9904,0.06850000000000023,1
6116,6456,0.3894750000000151,1
6456,9904,0,0
