stock1,stock2,reward,theshold choose
1326,1402,0,0
1326,2324,0.2694750000000177,1
1326,2439,0,0
1326,2882,-6.733150000000009,0
1227,2002,0,0
1227,2317,0,0
1227,2385,0.5103000000000293,1
1227,2812,0,0
1402,1434,0,0
1402,2002,0,0
1402,2317,0,0
1402,2352,0,0
1402,2357,0,0
1402,2454,0,0
1402,2615,0.15620000000000545,1
1402,2812,0,0
1402,9933,0.4450750000000028,1
1434,2002,0,0
1434,2105,0.8289500000000203,1
1434,2317,0,0
1434,2352,0,0
1434,2454,0,0
1434,2615,0,0
1434,3045,0,0
1314,1402,0,0
1314,1434,0.10212500000000091,1
1314,2385,0,0
1314,2615,0,0
1314,2801,0,0
1314,3045,0,0
1314,9933,0,0
2002,2049,-0.0811249999999859,0
2002,2303,0,0
2002,2324,0,0
2002,2352,0.2377750000000134,1
2002,2385,0,0
2002,2395,0,0
2002,2439,0,0
2002,2454,0,0
2002,2882,-0.6422249999999892,0
2002,3045,0,0
2002,6414,0,0
2002,9904,0.10897500000001514,1
2002,9933,0,0
2002,9945,0,0
2049,2317,0,0
2049,2352,0.7105000000000246,1
2049,2615,0.4282500000000198,1
2049,2801,-0.8206249999999926,0
2049,2812,0,0
2049,2888,1.1950300000000098,1
2049,2890,0,0
2049,3045,0,0
2105,2317,0,0
2105,2454,0.5924500000000137,1
2105,2615,0.22644999999999982,1
2105,2801,0,0
2105,3045,0,0
2317,2324,0,0
2317,2352,0,0
2317,2357,0,0
2317,2385,0,0
2317,2395,0,0
2317,2615,0,0
2317,2618,0,0
2317,2801,0,0
2317,2812,0,0
2317,2890,0,0
2317,2892,0,0
2317,3045,0,0
2317,3189,0,0
2317,9933,0,0
2317,9945,0,0
2303,2317,0,0
2303,2352,-0.23717499999998637,0
2303,2542,0,0
2303,2615,0.15160000000000906,1
2303,2812,0,0
2303,3045,0,0
2303,9945,0,0
2324,2330,0,0
2324,2395,0,0
2324,2615,0,0
2324,2801,0.0021249999999959357,1
2324,2892,0,0
2324,3045,0,0
2324,6505,0.27965000000000373,1
2345,2439,0,0
2345,9933,0.5760750000000172,1
2330,2395,0,0
2330,2801,0,0
2330,2888,0,0
2330,3045,0,0
2330,3189,0,0
2330,6505,0,0
2352,2357,0,0
2352,2385,0,0
2352,2615,0,0
2352,2801,0,0
2352,2812,0,0
2352,3045,0,0
2352,3189,0.2647500000000065,1
2352,6116,0,0
2357,2439,0.5170000000000243,1
2357,2812,0,0
2357,2892,0,0
2357,9933,-1.4197499999999934,0
2395,2801,0.0751250000000141,1
2395,2892,0,0
2395,3045,0,0
2385,2542,0,0
2385,2615,0,0
2385,2801,0,0
2385,2812,0,0
2385,3045,0,0
2454,9933,0,0
2542,2892,0,0
2618,3045,0,0
2618,9910,0,0
2615,2812,0,0
2615,2834,0.1070800000000034,1
2615,2890,0,0
2615,3189,0,0
2615,6414,0,0
2615,9910,0,0
2615,9933,0,0
2834,2892,0,0
2834,9933,0,0
2801,2881,0,0
2801,2888,-0.3240649999999974,0
2801,2892,0.18160000000000132,1
2801,3045,-0.46317499999999256,0
2801,3189,0,0
2888,2892,0,0
2882,9910,1.1780000000000257,1
2890,3045,0,0
2890,6116,0,0
2892,3034,0,0
2892,3045,0,0
3189,9933,0,0
3045,9904,0,0
3045,9933,0,0
3045,9945,0,0
