stock1,stock2,trade_capital,open,loss,reward,open_num
1102,3673,213.5691,2.030242211571373,14.706692913385783,0.7631000000000085,1
1301,2337,125.3588,2.030242211571373,14.706692913385783,-0.29402499999999776,1
2105,2880,148.1774,3.508635996771593,16.51957223567391,0.17740000000001288,1
2105,6505,640.98,1.5278527918781692,16.150050761421287,3.9242000000000417,1
2317,2337,329.175,2.030242211571373,14.706692913385783,0.9491250000000093,1
2317,2880,186.7195,2.9250000000000016,20.10344827586205,0.2195000000000107,1
2317,3231,219.15000000000003,2.030242211571373,14.706692913385783,0.383624999999995,1
2317,4904,257.3851,2.9250000000000016,20.10344827586205,0.6821000000000055,1
2337,2383,166.5,1.8079859466287909,5.99999999999997,0.9706250000000125,1
2356,3673,198.0,1.8079859466287909,5.99999999999997,-1.0788749999999823,1
2409,2880,68.763075,2.9250000000000016,20.10344827586205,0.24132500000001045,1
2383,2409,183.22475000000003,2.9250000000000016,20.10344827586205,-1.0252499999999856,1
2383,2454,887.85,2.030242211571373,14.706692913385783,1.5157500000000965,1
2454,2880,281.17100000000005,2.9250000000000016,20.10344827586205,0.5447500000000218,1
2454,6505,688.67525,1.1433818417759427,7.290679890624436,2.8802500000000464,1
2801,2880,103.54445000000001,2.1048266865449103,22.69250838613482,0.2944500000000083,1
2880,2886,100.74865,4.2079168858495475,14.57469752761706,0.2486499999999907,1
2881,2892,98.92845000000001,2.9250000000000016,20.10344827586205,0.09272500000001571,1
2886,3673,216.215125,3.254488356362935,7.52294907720547,0.4091250000000173,1
3673,4958,245.23160000000001,1.1433818417759427,7.290679890624436,0.6316000000000201,1
3702,3706,196.89775000000003,2.030242211571373,14.706692913385783,-0.2517249999999862,1
1102,3673,213.5691,2.030242211571373,14.706692913385783,0.7631000000000085,1
1301,2337,125.3588,2.030242211571373,14.706692913385783,-0.29402499999999776,1
2105,2880,148.1774,3.508635996771593,16.51957223567391,0.17740000000001288,1
2105,6505,640.98,1.5278527918781692,16.150050761421287,3.9242000000000417,1
2317,2337,329.175,2.030242211571373,14.706692913385783,0.9491250000000093,1
2317,2880,186.7195,2.9250000000000016,20.10344827586205,0.2195000000000107,1
2317,3231,219.15000000000003,2.030242211571373,14.706692913385783,0.383624999999995,1
2317,4904,257.3851,2.9250000000000016,20.10344827586205,0.6821000000000055,1
2337,2383,166.5,1.8079859466287909,5.99999999999997,0.9706250000000125,1
2356,3673,198.0,1.8079859466287909,5.99999999999997,-1.0788749999999823,1
2409,2880,68.763075,2.9250000000000016,20.10344827586205,0.24132500000001045,1
2383,2409,183.22475000000003,2.9250000000000016,20.10344827586205,-1.0252499999999856,1
2383,2454,887.85,2.030242211571373,14.706692913385783,1.5157500000000965,1
2454,2880,281.17100000000005,2.9250000000000016,20.10344827586205,0.5447500000000218,1
2454,6505,688.67525,1.1433818417759427,7.290679890624436,2.8802500000000464,1
2801,2880,103.54445000000001,2.1048266865449103,22.69250838613482,0.2944500000000083,1
2880,2886,100.74865,4.2079168858495475,14.57469752761706,0.2486499999999907,1
2881,2892,98.92845000000001,2.9250000000000016,20.10344827586205,0.09272500000001571,1
2886,3673,216.215125,3.254488356362935,7.52294907720547,0.4091250000000173,1
3673,4958,245.23160000000001,1.1433818417759427,7.290679890624436,0.6316000000000201,1
3702,3706,196.89775000000003,2.030242211571373,14.706692913385783,-0.2517249999999862,1
