stock1,stock2,model_type,w1,w2,pval,snr,mu,stdev,skewness,Emu,Estd,action
1303,1722,model3,-0.3849432684999957,0.6150567315000043,0.007846195330003929,0.7354308539291327,0.6092771364984361,0.0004573744849407745,-0.06845985045791418,0.6092785117783117,0.0004604864218062785,0
1303,2382,model3,-0.6628528404114372,0.33714715958856273,0.06411879670681843,1.1059491184558607,-1.6007984788742164,0.00048046174988310907,-0.06817511028319821,-1.600778353074587,0.00047060312323879904,8
1303,2884,model3,-0.5784453537550343,0.4215546462449657,0.0396888291035634,0.3207393105329208,-1.25982080464077,0.0006389514810199128,-0.8790477438662344,-1.259709293534309,0.00057062152680646,8
1314,1722,model3,-0.2776789510461973,0.7223210489538028,0.007849349117468393,1.1816112327448018,1.9860287525222653,0.0006307481293176477,0.10441967637661777,1.9860272557360417,0.0006348718060328029,9
1314,2884,model1,-0.5399297185587092,0.4600702814412908,0.9294955409323852,0.5962803909405685,-0.00010338808773425079,0.0011509748205455487,-0.5856078069628466,-3.1241675912951905e-13,0.001107784696472665,4
1314,2887,model3,-0.4717920330348001,0.5282079669652,0.012128673867818069,1.5523438390322981,0.192012428375168,0.0009495048403902586,0.20334419592647546,0.1920176511419993,0.0009488413580311742,9
1722,2884,model3,-0.6876998406701931,0.3123001593298069,0.042778957046512064,0.4251374248917728,-1.622858355361671,0.0006166753972142393,-0.13183785024577302,-1.6227903964209287,0.0005853593926385518,24
1722,2887,model3,-0.7150202580808848,0.28497974191911524,0.004306398723020054,0.7898226074761077,-1.9157135816333288,0.0006214160676106871,0.012987118895756464,-1.915704414597332,0.000619338018765783,4
1722,3702,model3,-0.9417879825869832,0.05821201741301691,0.6285391974613266,0.4138813650836071,-3.325192890448473,0.0007228195301297537,0.07343039160493878,-3.3251348495340824,0.0006963672296594347,0
2882,2887,model3,-0.4801055980789525,0.5198944019210474,0.12016561683262199,5.939965071430451,-0.4889863839545626,0.0007022292393145277,-0.03317253903596201,-0.4889834567654341,0.0006990912283886358,9
2884,2887,model1,-0.4678380282798669,0.5321619717201329,0.8773332088054703,0.7935846288099059,8.34738608274351e-05,0.0008989275165139248,0.6386065116765319,-3.952393967665557e-14,0.0008794864003737296,9
2887,3702,model3,-0.777387269994275,0.22261273000572496,0.8348389179322152,2.0496084173552167,-1.2849291979417259,0.0010215236075515805,0.2975283539137121,-1.284912405471923,0.0010166949351683157,0
