stock1,stock2,reward,theshold choose
1402,1605,0.23660000000001702,1
1402,2330,0,0
1402,2409,0.18140000000000356,1
1326,1476,0,0
1326,1802,0,0
1326,2317,0,0
1326,2451,0.45889999999998565,1
1326,9933,0,0
1303,1434,0,0
1303,1605,0,0
1303,1723,0,0
1303,1802,0,0
1303,2103,0,0
1303,2345,0,0
1303,2352,0,0
1303,2618,0,0
1303,2801,0,0
1303,2867,0,0
1303,2891,0,0
1303,2915,0,0
1303,5264,0,0
1303,6116,0,0
1303,6285,0,0
1303,9914,0,0
1303,9933,0,0
1434,1605,0,0
1434,2317,0,0
1434,2886,0,0
1789,5264,0.30562500000002046,1
1605,1802,0.22970000000000113,1
1605,2103,0,0
1605,2308,0.3980500000000191,1
1605,2317,0.24425000000001518,1
1605,2330,0.7703750000000156,1
1605,2344,0,0
1605,2801,0,0
1605,2823,0,0
1605,2886,0,0
1605,2890,0,0
1605,2915,0,0
1605,5264,0,0
1605,9914,0,0
1605,9938,0.958625000000012,1
1802,2317,0,0
1802,2409,0,0
1802,2633,0,0
1802,2801,0.10390000000001365,1
1802,9933,0,0
2002,2330,0,0
2103,2330,0,0
2103,6116,0,0
2103,9938,0,0
2308,2801,0,0
2308,2886,0,0
2308,3231,0,0
2308,9914,1.592000000000013,1
2308,9933,0,0
2317,2330,0,0
2317,2344,0.6890250000000222,1
2317,2345,0,0
2317,2801,0.4683750000000231,1
2317,2886,0.41287500000001387,1
2317,2890,0,0
2317,3231,0,0
2317,9933,1.0235000000000696,1
2337,2356,0,0
2337,2886,0,0
2344,2409,0,0
2344,2633,0,0
2344,2801,0.03680000000001371,1
2344,2886,0,0
2344,6285,0,0
2330,2344,0,0
2330,2409,0,0
2330,2633,0,0
2330,2801,0,0
2330,2881,0,0
2330,2886,0,0
2330,2915,0,0
2330,9933,0,0
2352,2801,0,0
2352,2886,0,0
2352,9914,0,0
2345,2409,0,0
2345,2633,0,0
2345,2801,0.9758750000000163,1
2345,2886,0,0
2345,6116,-0.22912499999998204,0
2345,9933,0,0
2409,2633,0,0
2409,2886,0,0
2409,6116,0,0
2409,9933,0,0
2618,2801,0,0
2618,2867,0,0
2618,9914,0,0
2801,2886,0,0
2801,2915,0,0
2801,3231,0.13957500000000422,1
2801,9933,0,0
2633,2801,0.17147500000001514,1
2633,2886,0,0
2633,6116,0.3907500000000148,1
2633,9933,0,0
2834,3231,0,0
2867,2886,0,0
2867,9933,0,0
2886,9914,0.3720000000000283,1
2886,9933,0,0
2886,9938,0.1497500000000116,1
2890,9914,0,0
3231,5264,0,0
3702,6116,0,0
6116,9914,0,0
6285,9933,0,0
