stock1,stock2,reward,theshold choose
1326,2882,0,0
1326,3231,0,0
1301,1303,0,0
1301,1504,0,0
1301,2002,0,0
1301,2308,0,0
1301,2313,0,0
1301,2324,0,0
1301,2327,0,0
1301,2337,0,0
1301,2352,0,0
1301,2371,0,0
1301,2377,0,0
1301,2408,0,0
1301,2448,0,0
1301,2449,0,0
1301,2801,0,0
1301,2867,0,0
1301,2886,0,0
1301,3231,0,0
1301,3673,-0.17464999999998554,0
1301,4904,0,0
1301,5871,0,0
1301,6116,0,0
1301,6505,2.6792500000000246,1
1402,1590,-2.652499999999975,0
1402,2303,0,0
1402,2313,0.16827499999999773,1
1402,2337,0,0
1402,2408,0.09125000000001648,1
1402,2474,0.043500000000051386,1
1402,2618,0.10527500000000067,1
1402,2801,0,0
1402,2881,0,0
1402,2891,0,0
1402,3706,0,0
1402,4904,0,0
1402,5264,0.41475000000001216,1
1402,6116,0.29633500000000623,1
1303,2049,0,0
1303,2313,0,0
1303,2337,0,0
1303,2352,0,0
1303,2371,0,0
1303,2377,0,0
1303,2408,0,0
1303,2474,0,0
1303,2603,0,0
1303,2867,0,0
1303,2881,0,0
1303,2886,0,0
1303,2892,0,0
1303,3706,0,0
1303,4904,0,0
1303,4938,0,0
1303,5264,0,0
1303,6116,0,0
1504,2324,0,0
1504,2801,0,0
1590,2886,0.34187500000004434,1
2002,2049,0,0
2002,2303,0,0
2002,2308,0,0
2002,2313,0,0
2002,2327,0,0
2002,2337,0,0
2002,2371,0,0
2002,2408,0,0
2002,2474,0,0
2002,2618,0,0
2002,2801,0,0
2002,2882,0,0
2002,2891,0,0
2002,2892,0,0
2002,3706,0,0
2002,4904,0,0
2002,4938,0,0
2002,5871,0,0
2002,6116,0,0
2049,2105,0,0
2049,2324,0,0
2049,2327,0,0
2049,2352,0,0
2049,2356,0,0
2049,2801,0,0
2049,2867,0,0
2049,2880,0,0
2049,2886,0,0
2049,3231,0,0
2049,3673,0,0
2049,4904,0,0
2049,6116,-3.0225249999999804,0
2049,6176,-3.314499999999981,0
2105,2303,0,0
2105,2356,0,0
2105,2371,0,0
2105,2408,0,0
2105,2474,0,0
2105,2801,0,0
2105,3231,0,0
2105,5871,0.4271500000000259,1
2105,6505,0,0
2301,6116,0,0
2303,2313,0,0
2303,2371,0.3172500000000049,1
2303,2448,0,0
2303,2801,0,0
2303,2867,0,0
2303,2880,0,0
2303,2882,0,0
2303,5871,0,0
2303,6176,0,0
2303,6456,0,0
2303,6505,4.157300000000024,1
2311,2327,0,0
2311,2801,0,0
2313,2327,0,0
2313,2337,0,0
2313,2371,0,0
2313,2377,0,0
2313,2408,0,0
2313,2801,0,0
2313,3706,0,0
2313,4904,0,0
2313,5871,0,0
2313,6176,0,0
2313,6505,4.083275000000029,1
2327,2337,0,0
2327,2408,0,0
2327,2449,0.7502750000000056,1
2327,2474,2.698000000000036,1
2327,2801,0,0
2327,2867,0,0
2327,2881,0.8418750000000159,1
2327,2891,0.44887500000001523,1
2327,3706,0,0
2327,4938,3.7462500000000034,1
2327,6116,0,0
2330,2356,0,0
2330,2867,0,0
2330,2886,0,0
2344,2356,0,0
2344,2867,0,0
2344,2886,0.38745000000001184,1
2344,3673,0,0
2344,4904,0,0
2344,6116,0,0
2324,2337,0,0
2324,2371,0,0
2324,2408,0,0
2324,2449,0.35162500000001273,1
2324,2474,0,0
2324,2801,0,0
2324,2867,0,0
2324,2881,0,0
2324,2882,0,0
2324,2886,0,0
2324,2891,0,0
2324,3706,0,0
2324,4904,0,0
2324,5871,0,0
2324,6116,0,0
2324,6176,0,0
2324,6414,0,0
2337,2356,0,0
2337,2371,0.171825000000009,1
2337,2377,0,0
2337,2385,0,0
2337,2408,0,0
2337,2449,0,0
2337,2603,0,0
2337,2801,0,0
2337,2867,0,0
2337,2882,0,0
2337,2886,0.5393250000000123,1
2337,2891,0,0
2337,3231,0,0
2337,4904,0,0
2337,6176,0,0
2337,6456,0.8030000000000257,1
2337,9904,0,0
2352,2886,0,0
2352,5871,0,0
2352,6116,-0.31650499999999937,0
2356,2449,0,0
2356,2867,0,0
2356,3706,0.29802499999999554,1
2356,6116,0,0
2371,2408,0.06887500000001268,1
2371,2474,0,0
2371,2492,0,0
2371,2801,0.0006750000000010914,1
2371,2867,0,0
2371,3231,0.09282500000000837,1
2371,4904,0,0
2371,6116,0,0
2371,6176,0.012450000000001182,1
2371,6505,0,0
2377,2882,0,0
2377,2886,-0.6898749999999865,0
2377,2891,0,0
2377,5871,0,0
2385,2408,0,0
2385,3231,0,0
2385,3706,0,0
2385,4904,0,0
2385,6505,0,0
2448,2449,0,0
2448,5871,0,0
2448,6176,0,0
2449,2474,0,0
2449,2801,0,0
2449,2867,0,0
2449,2882,0,0
2449,2886,0,0
2449,2891,0.08837500000001342,1
2449,2892,0,0
2449,3706,0.22125000000002615,1
2449,4904,0,0
2449,6176,0,0
2449,6414,0,0
2449,6456,0,0
2408,2603,0,0
2408,2801,0,0
2408,2867,0,0
2408,2882,0,0
2408,2886,0.23637500000001666,1
2408,3673,0,0
2408,3706,0,0
2408,4904,0,0
2408,5871,0,0
2474,2603,0,0
2474,2618,0,0
2474,2801,-0.4043749999999733,0
2474,2867,1.1050000000000466,1
2474,3706,0,0
2474,5264,0.7932500000000857,1
2474,5871,0,0
2474,6456,3.775500000000193,1
2492,3231,-0.76532499999999,0
2492,3706,0,0
2492,6116,0,0
2603,3706,0,0
2618,3706,0,0
2801,2886,0,0
2801,2891,0,0
2801,2892,0,0
2801,3231,0,0
2801,4904,0,0
2801,5871,-0.8975750000000033,0
2801,6116,0,0
2801,6456,0,0
2801,9945,0,0
2880,3706,0,0
2880,4938,0,0
2880,5871,0,0
2880,6116,0,0
2881,2882,0,0
2881,3706,0,0
2881,4904,0,0
2881,5871,0,0
2881,6414,0,0
2867,2882,0,0
2867,2886,0,0
2867,3706,0.12510000000001753,1
2867,4938,0,0
2867,5264,0,0
2867,5871,0,0
2867,6116,0,0
2867,6176,0,0
2867,6456,0,0
2882,3673,-0.8892999999999631,0
2882,5871,0,0
2882,6505,0,0
2886,2891,0.046500000000005315,1
2886,2892,0,0
2886,3231,0,0
2886,3673,0,0
2886,3706,0,0
2886,5264,1.1583750000000208,1
2886,6116,-0.07967999999999975,0
2886,6176,0,0
2886,6414,0,0
2886,6456,0,0
2886,6505,0,0
2892,3481,0,0
2892,6505,1.2812500000000142,1
3231,5871,0,0
3231,6176,0,0
3231,6505,0,0
3673,3706,-0.9767750000000248,0
3673,4938,0,0
3673,6116,-0.2972699999999904,0
4938,6505,3.316250000000011,1
4904,6116,0,0
5264,5871,0,0
3706,4904,0,0
3706,5871,0,0
3706,6176,-0.5614749999999802,0
5871,6176,0,0
5871,6505,0,0
6116,6176,-0.5614199999999911,0
