stock1,stock2,reward,theshold choose
1402,1476,-0.6528749999999377,0
1402,2317,0,0
1402,2385,0,0
1402,2603,0,0
1402,2606,0,0
1402,2823,0,0
1402,2881,0,0
1402,2885,0,0
1402,3231,0,0
1402,3532,0.1478750000000275,1
1102,2002,0,0
1102,2352,0,0
1102,2892,0,0
1476,2352,-0.081999999999951,0
1476,2603,0.2798000000000016,1
1476,2618,0.8677250000000427,1
1476,2823,0,0
1476,2888,0,0
1476,2890,0,0
1476,2892,0,0
1476,3231,0,0
1476,3481,0.20587500000000603,1
1326,1402,0,0
1326,2308,0,0
1326,2618,0,0
1326,2834,0,0
1326,2890,0,0
1326,3231,0,0
1101,1802,0,0
1101,2330,0,0
1101,2352,0,0
1101,2885,0,0
1101,2890,0,0
1101,2892,0,0
1101,3231,0,0
1101,3682,0,0
1536,2327,0,0
1536,2892,0.4095000000000226,1
1605,3231,0,0
2002,2890,0,0
2002,2892,0,0
2002,3231,0,0
2002,3443,0,0
2002,3682,0,0
2002,6176,0,0
1722,2103,0,0
1802,2344,0,0
1802,2352,0,0
1802,2633,0,0
1802,2890,0,0
1802,2892,0,0
2103,2344,-0.475999999999992,0
2103,2451,0,0
2103,2892,0,0
2103,3673,0,0
2103,5522,0,0
2308,2890,0,0
2324,2352,-0.198174999999992,0
2324,2451,0,0
2324,2885,0,0
2324,2886,0,0
2327,2892,0,0
2317,2352,0,0
2317,2382,0,0
2317,2618,0,0
2317,2886,0,0
2317,2888,0,0
2317,2890,0,0
2317,2892,0,0
2317,3481,0,0
2317,3682,0,0
2317,6176,0,0
2330,3682,0,0
2344,2352,0,0
2344,3231,0.06335000000001223,1
2344,6176,0,0
2354,2890,0,0
2354,3231,0,0
2352,2408,0,0
2352,2451,0,0
2352,2633,0,0
2352,2823,0.07577500000001436,1
2352,2892,0,0
2352,3481,0.10420000000001117,1
2352,3682,0.09382500000000249,1
2352,9938,0,0
2353,2379,0,0
2353,2618,0.18310000000000315,1
2353,2633,0,0
2353,2885,0,0
2353,2890,0,0
2353,2892,0.09070000000000888,1
2379,2449,0.36640000000001294,1
2379,2618,0.7146250000000123,1
2379,2885,0,0
2379,2886,0.4053750000000065,1
2379,2892,0,0
2379,3231,0,0
2379,3481,0.7438750000000027,1
2379,4938,0,0
2385,2603,0,0
2385,6116,0,0
2382,2892,0,0
2382,3231,0,0
2408,2618,0,0
2408,2823,0,0
2408,2892,0,0
2449,2618,0.1472000000000122,1
2449,2890,0,0
2449,2892,0,0
2451,2890,0,0
2451,2892,0.17250000000001364,1
2451,3231,0,0
2542,3231,0,0
2603,2881,0,0
2603,2888,0,0
2603,2892,0,0
2603,3231,0,0
2618,2823,0,0
2618,2834,0,0
2618,2885,0,0
2618,2892,0,0
2618,3231,0,0
2618,3481,0.05822500000000019,1
2618,6176,0,0
2633,2886,0,0
2633,2888,0,0
2633,2892,0,0
2633,3231,0,0
2633,3682,0,0
2823,2881,0,0
2823,2888,0,0
2823,2890,0,0
2823,2892,0.06572500000001114,1
2823,3481,-0.03212499999999707,0
2823,4938,0,0
2823,6176,0,0
2823,6239,0,0
2881,3481,0,0
2885,2886,0,0
2885,2890,0.04279499999999814,1
2885,2892,0.05297499999999644,1
2885,3231,0,0
2885,3532,0,0
2885,3682,0,0
2885,4938,0,0
2885,6176,0,0
2886,2890,0,0
2886,2892,0,0
2886,3231,0,0
2886,3682,0,0
2888,2890,0,0
2888,3481,0,0
2888,6176,0,0
2892,3231,0,0
2892,3532,0.45750000000001023,1
2892,6176,0,0
2892,9938,0,0
2890,2892,0,0
2890,3231,0,0
2890,3481,0,0
2890,3532,0,0
2890,3682,0.11972500000000252,1
2890,6176,0,0
2890,6239,0,0
3231,3532,0,0
3481,3532,-1.3956249999999812,0
3532,6176,0.8805500000000137,1
