stock1,stock2,action1,action2,action3,action4,action5,action6,action7,action8,action9,action10,action11,action12,action13,action14,action15,action16,action17,action18,action19,action20,action21,action22,action23,action24,action25
1303,2801,0.024025000000008845,0.024025000000008845,0.024025000000008845,0.024025000000008845,0.024025000000008845,0.024025000000008845,0.12387499999999818,0.12387499999999818,0.12387499999999818,0.12387499999999818,0.12387499999999818,0.1729750000000081,0.2729750000000166,0.2729750000000166,0.4225250000000216,0.4225250000000216,0.4225250000000216,0.4225250000000216,0.4225250000000216,0.4225250000000216,0.4225250000000216,0,0,0,0
1303,2888,0.0007500000000106866,0.0007500000000106866,0.0007500000000106866,0.0007500000000106866,0.0007500000000106866,0.0007500000000106866,0.0007500000000106866,0.0007500000000106866,0.0007500000000106866,0.0007500000000106866,0.0007500000000106866,-0.19977499999998827,-0.19977499999998827,-0.19977499999998827,-0.19977499999998827,-0.19977499999998827,-0.19977499999998827,-0.19977499999998827,-0.19977499999998827,-0.19977499999998827,-0.19977499999998827,-0.19977499999998827,-0.19977499999998827,0,0
1303,6116,0.018900000000012795,0.018600000000002836,0.018600000000002836,0.018600000000002836,0.018600000000002836,0.018600000000002836,0.11845000000000638,0.11845000000000638,0.11845000000000638,0.11845000000000638,0.11845000000000638,0.0686000000000071,0.0686000000000071,0.0686000000000071,0.3181500000000135,0.3181500000000135,0.3181500000000135,0.3181500000000135,0.3181500000000135,0.3181500000000135,0.3181500000000135,0.2683,0.2683,0,0
1301,2201,-0.012849999999978934,-0.012849999999978934,0.08684999999999832,0.08684999999999832,0.08684999999999832,0.08684999999999832,0.08684999999999832,0.08684999999999832,0.08684999999999832,0.08684999999999832,0.08684999999999832,0.18670000000001608,0.18670000000001608,0.18670000000001608,0.2867000000000175,0.2867000000000175,0.2867000000000175,0.2867000000000175,0.2867000000000175,0.2867000000000175,0.2867000000000175,0.2867000000000175,0.2867000000000175,0,0
1301,2891,-0.3191500000000076,-0.3191500000000076,-0.3191500000000076,-0.3191500000000076,-0.3191500000000076,-0.3191500000000076,-0.3191500000000076,-0.3191500000000076,-0.3191500000000076,-0.3191500000000076,-0.3191500000000076,-0.3191500000000076,-0.3191500000000076,-0.3191500000000076,-0.3191500000000076,-0.3191500000000076,-0.3191500000000076,-0.3191500000000076,-0.3191500000000076,-0.3191500000000076,-0.3191500000000076,-0.21929999999998984,-0.21929999999998984,0.28025000000000944,0.28025000000000944
1402,2002,0.07390000000000896,0.07390000000000896,0.07390000000000896,0.07390000000000896,0.07390000000000896,0.07390000000000896,0.07390000000000896,0.07390000000000896,0.07390000000000896,0.07390000000000896,0.07390000000000896,0.07390000000000896,0.07390000000000896,0.07390000000000896,0.07390000000000896,0.07390000000000896,0.07390000000000896,0.12382500000001073,0.12382500000001073,0.12382500000001073,0.12382500000001073,0.12382500000001073,0.12382500000001073,0,0
1402,2201,0.19077500000001635,0.19077500000001635,0.19077500000001635,0.19077500000001635,0.19077500000001635,0.19077500000001635,0.19077500000001635,0.19077500000001635,0.19077500000001635,0.24047500000001776,0.24047500000001776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,2308,0.12050000000000693,0.12050000000000693,0.12050000000000693,0.12050000000000693,0.12050000000000693,0.12050000000000693,0.3205000000000098,0.3205000000000098,0.3205000000000098,0.3205000000000098,0.3205000000000098,0.3205000000000098,0.5209500000000276,0.5209500000000276,0,0,0,0,0,0,0,0,0,0,0
1402,2324,0.028675000000003337,0.028675000000003337,0.028675000000003337,0.028675000000003337,0.028675000000003337,0.028675000000003337,0.028675000000003337,0.028675000000003337,0.028675000000003337,0.028675000000003337,0.028675000000003337,0.07852500000000617,0.07852500000000617,0.07852500000000617,0.07852500000000617,0.07852500000000617,0.07852500000000617,0.07852500000000617,0.07852500000000617,0.07852500000000617,0.07852500000000617,0.07852500000000617,0.07852500000000617,0,0
1402,2337,-0.02169999999999561,-0.02169999999999561,-0.02169999999999561,-0.02169999999999561,-0.02169999999999561,-0.02169999999999561,-0.02169999999999561,-0.02169999999999561,-0.02169999999999561,-0.02169999999999561,-0.02169999999999561,0.028225000000006162,0.028375000000004036,0.028375000000004036,0.028375000000004036,0.028375000000004036,0.028375000000004036,0.028375000000004036,0.028375000000004036,0.028375000000004036,0.028375000000004036,0.028375000000004036,0.028375000000004036,0,0
1402,2371,0.017425000000006463,0.017425000000006463,0.017425000000006463,0.017425000000006463,0.017425000000006463,0.017425000000006463,0.06727500000000575,0.06727500000000575,0.06727500000000575,0.06727500000000575,0.06727500000000575,-0.18279999999999674,-0.18279999999999674,-0.18279999999999674,-0.18279999999999674,-0.18279999999999674,-0.18279999999999674,-0.18279999999999674,-0.18279999999999674,-0.18279999999999674,-0.18279999999999674,-0.18279999999999674,-0.18279999999999674,0.016899999999999693,0.016899999999999693
1402,2412,1.5242499999999808,1.5242499999999808,1.5242499999999808,1.5242499999999808,1.5242499999999808,1.5242499999999808,1.5242499999999808,1.5242499999999808,1.5242499999999808,1.5242499999999808,1.5242499999999808,1.5242499999999808,1.5242499999999808,1.5242499999999808,1.7202000000000197,1.7202000000000197,1.7202000000000197,1.7202000000000197,1.7202000000000197,1.7202000000000197,1.7202000000000197,1.7202000000000197,1.7202000000000197,0,0
1402,2882,-0.03499999999996817,-0.03499999999996817,0.16500000000002046,0.16500000000002046,0.16500000000002046,0.16500000000002046,0.16500000000002046,0.16500000000002046,0.16500000000002046,0.16500000000002046,0.16500000000002046,0.21462500000001228,-0.18447499999999195,-0.18447499999999195,-0.18447499999999195,-0.18447499999999195,-0.18447499999999195,-0.18447499999999195,-0.18447499999999195,-0.18447499999999195,-0.18447499999999195,0,0,0,0
1402,2891,0.29300000000001347,0.29300000000001347,0.29300000000001347,0.29300000000001347,0.29300000000001347,0.29300000000001347,0.29300000000001347,0.29300000000001347,0.29300000000001347,0.29300000000001347,0.29300000000001347,0.14322500000000815,0.14322500000000815,0.14322500000000815,0.14322500000000815,0.14322500000000815,0.2933750000000046,0.2933750000000046,0.2933750000000046,0.2933750000000046,0.2933750000000046,0.2933750000000046,0.2933750000000046,0,0
1402,3682,0.19315000000000992,0.29315000000000424,0.29315000000000424,0.29315000000000424,0.29315000000000424,0.29315000000000424,0.29315000000000424,0.29315000000000424,0.29315000000000424,0.29315000000000424,0.29315000000000424,0.29315000000000424,0.29315000000000424,0.29315000000000424,0.29315000000000424,0,0,0,0,0,0,0,0,0,0
1402,5880,0.10112500000000679,0.1511250000000075,0.1511250000000075,0.1511250000000075,0.1511250000000075,0.1511250000000075,-0.09924999999999784,-0.09924999999999784,-0.09924999999999784,-0.09924999999999784,-0.09924999999999784,-0.09924999999999784,-0.09924999999999784,-0.09924999999999784,-0.09924999999999784,-0.09924999999999784,-0.09924999999999784,-0.09924999999999784,-0.09924999999999784,-0.09924999999999784,-0.09924999999999784,-0.09924999999999784,-0.09924999999999784,0,0
1326,1402,0.10019999999999385,0.10019999999999385,0.10019999999999385,0.10019999999999385,0.10019999999999385,0.10019999999999385,0.10019999999999385,0.10019999999999385,0.10019999999999385,0.10019999999999385,0.20019999999999527,0.20019999999999527,0.20019999999999527,0.20019999999999527,0.20019999999999527,0,0,0,0,0,0,0,0,0,0
1326,2002,0.11162500000001785,0.11162500000001785,0.11162500000001785,0.11162500000001785,0.11162500000001785,0.11162500000001785,0.11162500000001785,0.11162500000001785,0.11162500000001785,0.11162500000001785,0.11162500000001785,0.11162500000001785,0.11162500000001785,0.11162500000001785,0.11162500000001785,0.11162500000001785,0.11162500000001785,0.11162500000001785,0.11162500000001785,0.11162500000001785,0.11162500000001785,0.11162500000001785,0.11162500000001785,0,0
1326,2201,-0.012250000000001648,-0.012250000000001648,-0.012250000000001648,-0.012250000000001648,-0.012250000000001648,-0.012250000000001648,0.1277249999999981,0.1277249999999981,0.1277249999999981,0.1277249999999981,0.1277249999999981,0.17802500000001942,0.0876000000000019,0.18760000000001043,0.18760000000001043,0.18760000000001043,0.18760000000001043,0.18760000000001043,0.18760000000001043,0.18760000000001043,0.18760000000001043,0.18760000000001043,0.18760000000001043,0,0
1326,2301,0.060050000000003934,0.060050000000003934,0.060050000000003934,0.060050000000003934,0.060050000000003934,0.060050000000003934,-0.3897999999999797,-0.3897999999999797,-0.3897999999999797,-0.3897999999999797,-0.3897999999999797,-0.3897999999999797,-0.3897999999999797,-0.3897999999999797,-0.3897999999999797,-0.3897999999999797,-0.2897999999999854,-0.2897999999999854,-0.2897999999999854,-0.2897999999999854,-0.2897999999999854,-0.2897999999999854,-0.2897999999999854,0,0
1326,2303,0.03212500000000773,0.03212500000000773,0.03212500000000773,0.03212500000000773,0.03212500000000773,0.03212500000000773,0.03212500000000773,0.18212500000001342,0.18212500000001342,0.18212500000001342,0.18212500000001342,0.18212500000001342,0.18212500000001342,0.18212500000001342,0.18212500000001342,0.18212500000001342,0.18212500000001342,0.18212500000001342,0.18212500000001342,0.18212500000001342,0.18212500000001342,0.18212500000001342,0.18212500000001342,0,0
1326,2308,0.24549999999999272,0.24549999999999272,0.24549999999999272,0.24549999999999272,0.24549999999999272,0.24549999999999272,0.24549999999999272,0.24549999999999272,0.24549999999999272,0.24549999999999272,0.24549999999999272,0.5451999999999941,0.5451999999999941,0.5451999999999941,0.5451999999999941,0.5451999999999941,0.5451999999999941,0.5451999999999941,0.5451999999999941,0.5451999999999941,0.5451999999999941,0.5451999999999941,0.5451999999999941,0,0
1326,2313,0.12527500000001623,0.12527500000001623,0.12527500000001623,0.12527500000001623,0.12527500000001623,0.12527500000001623,0.12527500000001623,0.12527500000001623,0.12527500000001623,0.12527500000001623,0.12527500000001623,0.22512500000000557,0.22512500000000557,0.22512500000000557,0.22512500000000557,0.2249750000000006,0.2249750000000006,0.2249750000000006,0.2249750000000006,0.2249750000000006,0.2249750000000006,0.2249750000000006,0.2249750000000006,0,0
1326,2337,-0.14954999999998364,-0.14954999999998364,-0.14954999999998364,-0.14954999999998364,-0.14954999999998364,-0.14954999999998364,-0.14954999999998364,-0.14954999999998364,-0.14954999999998364,-0.14954999999998364,-0.14954999999998364,-0.049699999999994304,0.05014999999999503,0.05014999999999503,0.24985000000000213,0.24985000000000213,0.24985000000000213,0.24985000000000213,0.24985000000000213,0.24985000000000213,0.24985000000000213,0.24985000000000213,0.15052500000001245,0,0
