stock1,stock2,model_type,w1,w2,pval,snr,mu,stdev,skewness,Emu,Estd,action
1227,1303,model3,-0.3833860205209861,0.6166139794790139,0.01750820081698341,0.17119967692465493,0.8632971298979197,0.0009666585485139961,-0.05829271884460459,0.8631634057701105,0.0009393906321492443,24
1227,1434,model3,-0.4160371694256322,0.5839628305743677,0.02186290621750909,0.2369902300939668,0.15896325042234735,0.001159422598918575,0.5840559950278948,0.15876730707209294,0.0010287699893134184,3
1227,1536,model3,0.0279583700623193,0.9720416299376806,0.00967028746034686,0.1759248327078378,5.0104600583578405,0.0032131446462679496,0.6186831643654493,5.010578794259701,0.003244729527987321,0
1227,2002,model3,-0.38389579633080784,0.6161042036691922,0.017732885963612728,0.26639548005387115,0.22423326403511729,0.0009728132464725187,0.4099481082416453,0.22417524770284605,0.0009480435266989972,9
1227,2201,model3,-0.4851787059771837,0.5148212940228163,0.02740170982414044,0.18287012239010228,-0.41917158372818797,0.0012101651997449248,0.390157221037132,-0.41949635247886063,0.0011001178258474077,4
1227,2313,model3,0.0736346212584022,0.926365378741598,0.014879463410704171,0.731165958428842,2.9006233969244573,0.0014241140468370336,0.16073919221211125,2.900612088678522,0.001434207342855267,12
1227,2412,model3,-0.1489068032375042,0.8510931967624957,0.009609837957511904,6.1973087706557,3.3596431864090848,0.000665417088444781,0.27609831933733203,3.3596450158872115,0.0006672817776328737,8
1227,2439,model3,0.21372726947999893,0.7862727305200009,0.00818231268310521,0.4280397489042223,4.696419792934855,0.002155462975890009,0.5493074607385345,4.696500310334715,0.002116885081818182,24
1227,2887,model3,-0.21203131617907844,0.7879686838209216,0.009097743226003416,0.6893827556762099,1.016497350389202,0.0013263645497853748,0.3937820027834464,1.016466785354377,0.0013348285095199472,11
1227,2915,model3,-0.2296937023454817,0.7703062976545183,0.014351340152054947,0.3499954018286886,2.006316176986988,0.0012984607831219672,-0.4097331336453894,2.006270169880458,0.0012808345423960586,13
1227,3044,model3,-0.5758333240853829,0.4241666759146171,0.026820673179949774,0.4136277353902076,-0.7280431682488969,0.0013215586637460748,0.411999090989848,-0.7281839922563045,0.0012298351572391751,10
1227,6176,model3,0.20250283431329666,0.7974971656867034,0.015467743890210488,1.1539020912965623,4.043819063136142,0.0008700419571267807,-0.1259148554006421,4.043842687668082,0.000849936767259182,9
1301,2887,model3,-0.4074345993180948,0.5925654006819053,0.061650244686410775,1.6880436665742895,-0.3138207452904556,0.0008299774255228839,0.2669785832157435,-0.31382643119090536,0.0008343987481506202,8
1101,1301,model3,-0.3752847066693192,0.6247152933306808,0.08050012513425933,0.5680757425093385,1.3777780407791786,0.0005114743976224054,-0.3386681901691603,1.3778068955176697,0.000528797836847987,5
1101,1303,model3,-0.4009372342256028,0.5990627657743972,0.06404980275747985,0.3602970658225769,1.0336502584633245,0.0006689747316741037,0.32409476636565315,1.0337143873360943,0.0006792713635577778,15
1101,1326,model3,-0.35127573331910106,0.6487242666808989,0.07194052440469466,0.5284660532032351,1.6201050954181289,0.0005581802950653152,-0.2285115717655629,1.6200934362536186,0.0005561785167918368,5
1101,1402,model3,-0.4858564653458622,0.5141435346541379,0.07003918031362216,0.3724853018176177,-0.11854993867909362,0.0008201995302556871,-0.4701071665026263,-0.1185513277010215,0.0008230939415221027,8
1101,1434,model3,-0.4178571252642685,0.5821428747357316,0.06971707045182092,0.5191671748059914,0.4783422726659696,0.0008457977747861939,-0.148365048277828,0.4784194755187841,0.0008373384632872069,15
1101,2324,model3,-0.2970541373799317,0.7029458626200682,0.06740360774518242,1.7599908288038781,1.0123666288752358,0.0006729285969465326,-0.3718735063177502,1.0123770964655252,0.0006761160119788312,5
1101,2439,model3,0.01793362022819225,0.9820663797718076,0.06342684686658794,0.35493431484978033,4.756768727511907,0.002876946815241925,0.06486329815627602,4.756719527006906,0.002902421429268181,24
1101,2448,model3,-0.4574289606422172,0.5425710393577827,0.09056550870618968,0.2672820680307571,0.0875946976602927,0.0013195093423366939,0.6686842506978787,0.08744762624148407,0.0013257858891935661,24
