stock1,stock2,action1,action2,action3,action4,action5,action6,action7,action8,action9,action10,action11,action12,action13,action14,action15,action16,action17,action18,action19,action20,action21,action22,action23,action24,action25
1301,2845,0.03902500000001652,0.03902500000001652,0.03902500000001652,0.03902500000001652,0.03902500000001652,0.03902500000001652,0.03902500000001652,0.03902500000001652,0.03902500000001652,0.08895000000001119,0.08895000000001119,0.08895000000001119,0.08895000000001119,0.08895000000001119,0.08895000000001119,0.08895000000001119,0.08895000000001119,0.08895000000001119,0.08895000000001119,0.08895000000001119,0.08895000000001119,0.08895000000001119,0.08895000000001119,-0.2593999999999994,-0.2593999999999994
1101,2412,0.14015000000000555,0.14015000000000555,0.14015000000000555,0.14015000000000555,0.14015000000000555,0.14015000000000555,0.14015000000000555,0.14015000000000555,0.14015000000000555,0.14015000000000555,0.14015000000000555,0.3401500000000226,0.3401500000000226,0.3401500000000226,0.3401500000000226,0.3401500000000226,0.3401500000000226,-0.05894999999998163,-0.05894999999998163,-0.05894999999998163,-0.05894999999998163,-0.05894999999998163,-0.05894999999998163,0,0
1101,4943,10.195125000000075,10.195125000000075,10.195125000000075,10.195125000000075,10.195125000000075,10.195125000000075,10.195125000000075,10.195125000000075,10.195125000000075,10.195125000000075,10.195125000000075,10.195125000000075,10.195125000000075,10.195125000000075,10.195125000000075,10.195125000000075,10.195125000000075,10.195125000000075,10.195125000000075,10.195125000000075,10.195125000000075,10.195125000000075,10.195125000000075,-6.055250000000001,-6.055250000000001
1101,4958,-1.3625499999999846,-1.3625499999999846,-1.3625499999999846,-1.3625499999999846,-1.3625499999999846,-1.3625499999999846,-1.3625499999999846,-1.3625499999999846,-1.3625499999999846,-1.3625499999999846,-1.3625499999999846,-1.3625499999999846,-1.3625499999999846,-1.3625499999999846,-1.3625499999999846,-1.2626999999999953,-1.1628499999999917,-1.1628499999999917,-1.1628499999999917,-0.9631499999999988,-0.9631499999999988,-0.9631499999999988,-0.9631499999999988,-0.46314999999999884,-0.46314999999999884
1101,5871,-0.13317499999999427,-0.13317499999999427,-0.13317499999999427,-0.13317499999999427,-0.13317499999999427,-0.13317499999999427,-0.13317499999999427,-0.13317499999999427,-0.13317499999999427,-0.13317499999999427,-0.13317499999999427,0.06652500000001282,0.06652500000001282,0.06652500000001282,0.06652500000001282,0.2662250000000057,0.2662250000000057,0.2662250000000057,0.2662250000000057,0.2662250000000057,0.2662250000000057,0.2662250000000057,0.2662250000000057,0,0
1303,2379,0.26574999999999704,0.26574999999999704,0.26574999999999704,0.26574999999999704,0.26574999999999704,0.26574999999999704,0.26574999999999704,0.26574999999999704,0.26574999999999704,0.26574999999999704,0.26574999999999704,0.26574999999999704,0.26574999999999704,-2.2297499999999957,-2.2297499999999957,-2.2297499999999957,-2.2297499999999957,-2.2297499999999957,-2.2297499999999957,-2.2297499999999957,-2.2297499999999957,-2.2297499999999957,-2.2297499999999957,-0.7297499999999957,-0.7297499999999957
1303,2412,0.34810000000004493,0.34810000000004493,0.34810000000004493,0.34810000000004493,0.34810000000004493,0.34810000000004493,0.34810000000004493,0.34810000000004493,0.34810000000004493,0.34855000000004566,0.34855000000004566,0.34855000000004566,0.34855000000004566,-0.6494999999999607,-0.6494999999999607,-0.6494999999999607,-0.6494999999999607,-0.6494999999999607,-0.6494999999999607,-0.6494999999999607,-0.6494999999999607,0,0,0,0
1303,2618,0.12342499999999745,0.12342499999999745,0.12342499999999745,0.12342499999999745,0.12342499999999745,0.12342499999999745,0.273200000000017,0.273200000000017,0.273200000000017,0.273200000000017,0.273200000000017,0.3730500000000063,0.3730500000000063,0.3730500000000063,0.3730500000000063,0.023875000000003865,0,0,0,0,0,0,0,0,0
1303,2845,-0.03457499999999669,-0.03457499999999669,-0.03457499999999669,-0.03457499999999669,-0.03457499999999669,-0.03457499999999669,-0.03457499999999669,-0.03457499999999669,-0.03457499999999669,-0.03457499999999669,-0.08449999999998425,-0.08449999999998425,-0.08449999999998425,0.015350000000005082,0.015350000000005082,0.015350000000005082,0.015350000000005082,0.015350000000005082,0.015350000000005082,0.015350000000005082,0.015350000000005082,0.015350000000005082,0.015350000000005082,0,0
1303,2883,-0.03352500000000447,-0.03352500000000447,-0.03352500000000447,-0.03352500000000447,-0.03352500000000447,-0.03352500000000447,-0.5826250000000002,-0.5826250000000002,-0.5826250000000002,-0.5826250000000002,-0.5826250000000002,-0.5826250000000002,-0.5826250000000002,-0.5826250000000002,-0.5826250000000002,-0.5826250000000002,-0.5826250000000002,-0.5826250000000002,-0.5826250000000002,-0.5826250000000002,-0.5826250000000002,-0.5826250000000002,-0.5826250000000002,-0.3826249999999831,-0.3826249999999831
