stock1,stock2,trade_capital,open,loss,reward,open_num
1216,2352,112.28132500000001,2.4325072358900095,10.699589966232447,0.18132500000000107,1
1314,1319,103.69865,2.02304897137745,5.627124329159388,0.28515000000000157,1
1314,2324,41.41955,1.0971083893545064,12.780734874297824,0.08415000000000461,1
1314,2448,78.66,1.0971083893545064,12.780734874297824,0.21837500000000531,1
1314,2888,81.891,1.0971083893545064,12.780734874297824,0.11314000000000846,1
1314,2892,118.935,2.4325072358900095,10.699589966232447,0.2510999999999939,1
1314,3231,59.82690000000001,2.4325072358900095,10.699589966232447,0.1559500000000078,1
1314,6505,162.21075000000002,1.0971083893545064,12.780734874297824,-0.0027499999999918145,1
1301,1314,146.13490000000002,2.4325072358900095,10.699589966232447,-0.07859999999998024,1
1301,2352,178.078625,2.02304897137745,5.627124329159388,0.06852500000002237,1
2002,2330,300.71725000000004,3.2014590979045794,9.185272877944676,0.2793750000000159,1
2002,2449,178.481875,4.726152954808812,20.078099652375336,-0.36812499999999204,1
2002,3231,74.50485,3.6211730801830813,22.306323105610964,0.1338250000000052,1
2002,6505,332.39500000000004,1.0971083893545064,12.780734874297824,0.4821250000000248,1
2105,9910,507.755,2.852625298329354,15.483160965261133,-0.8085000000000093,1
2308,2324,250.74775,1.5038041133323725,19.282755645045146,0.09875000000000966,1
2308,2330,1497.6190000000001,1.686532170119944,17.458312679686593,2.1240000000000236,1
2308,2408,661.2750000000001,1.686532170119944,17.458312679686593,0.6452500000000612,1
2308,2449,272.1911,1.686532170119944,17.458312679686593,-0.508899999999997,1
2308,2883,189.08970000000002,1.686532170119944,17.458312679686593,0.2407000000000039,1
2308,2885,212.35475000000002,1.9264175557936942,7.2370125331967,0.4057500000000047,1
2308,3231,287.87675,1.686532170119944,17.458312679686593,-1.9503749999999798,1
2308,3532,846.9,1.0971083893545064,12.780734874297824,2.582499999999996,1
2308,6505,1040.4,1.686532170119944,17.458312679686593,2.259999999999991,1
2324,2357,358.74775000000005,1.5038041133323725,19.282755645045146,0.41799999999999216,1
2324,2360,178.65775000000002,1.5038041133323725,19.282755645045146,0.3187500000000085,1
2324,2610,110.583875,1.5038041133323725,19.282755645045146,0.33387500000000614,1
2324,2880,121.10865000000001,2.4325072358900095,10.699589966232447,0.1578500000000176,1
2324,2885,47.745,1.2335853575094577,9.677591515566052,0.12012500000000692,1
2324,3231,105.69320000000002,2.4325072358900095,10.699589966232447,0.2371750000000148,1
2324,3532,203.49775,1.2335853575094577,9.677591515566052,0.6767500000000126,1
2324,6285,173.16775,1.5038041133323725,19.282755645045146,0.4277500000000174,1
2352,2360,179.879775,1.0971083893545064,12.780734874297824,0.1297750000000093,1
2352,2408,99.39517500000002,2.02304897137745,5.627124329159388,0.14362500000001432,1
2352,2449,191.4395,2.4325072358900095,10.699589966232447,-0.2518749999999983,1
2352,2884,148.57680000000002,2.4325072358900095,10.699589966232447,0.32680000000001286,1
2352,2885,106.98927500000002,1.5038041133323725,19.282755645045146,0.18927500000000919,1
2352,3532,196.258625,2.8119307692307682,20.224307692307548,1.686125000000004,1
2352,6505,192.409,1.5038041133323725,19.282755645045146,0.4440000000000168,1
2352,9910,171.1429,1.9264175557936942,7.2370125331967,-1.4070999999999927,1
2360,9910,648.86125,1.0971083893545064,12.780734874297824,1.5125500000000187,1
2408,9910,601.8958,1.9264175557936942,7.2370125331967,-5.204200000000014,1
2449,2492,180.43937499999998,4.00415665989285,11.104008867541099,-1.327575000000003,1
2492,2823,194.75742499999998,2.02304897137745,5.627124329159388,0.2574249999999907,1
2610,9910,156.4525,1.9264175557936942,7.2370125331967,-1.1919499999999985,1
2888,6505,138.33955000000003,1.0971083893545064,12.780734874297824,0.7245500000000149,1
2888,9910,417.65400000000005,1.0971083893545064,12.780734874297824,1.2909250000000458,1
2883,2885,27.39588,1.9264175557936942,7.2370125331967,0.056829999999999714,1
2883,6505,259.8097,1.0971083893545064,12.780734874297824,0.6097000000000179,1
2883,9910,142.7397,1.0971083893545064,12.780734874297824,0.3179500000000104,1
2885,3231,81.36,1.0971083893545064,12.780734874297824,0.26380000000000337,1
2885,9910,171.02825,2.4325072358900095,10.699589966232447,0.48337500000001654,1
2884,3231,131.76,2.8119307692307682,20.224307692307548,-0.46922499999999445,1
3231,6285,202.5303,1.686532170119944,17.458312679686593,-2.2718249999999927,1
3231,6505,172.26,1.0971083893545064,12.780734874297824,0.3619250000000136,1
3231,9910,581.71,2.4325072358900095,10.699589966232447,-2.142124999999993,1
4915,6505,583.4235500000001,1.0971083893545064,12.780734874297824,1.2735500000000854,1
