stock1,stock2,model_type,w1,w2,pval,snr,mu,stdev,skewness,Emu,Estd,action
1216,2408,model2,0.9034354590173412,-0.0965645409826588,0.001,0.2570398145194689,3.2381056396503927,0.0011935603024829616,-0.0502703607486415,3.2379062942685968,0.0011406817515400814,24
1216,2618,model1,-0.40377956960433936,0.5962204303956606,0.7605771790355359,1.4066773110997484,-2.1351661905211945e-05,0.0009207070530922526,0.4988564606974603,-1.84297022087776e-14,0.0009095552822280744,5
1216,3706,model3,-0.2785974562720069,0.7214025437279931,0.02635349573863541,0.4521978383638323,1.4290316329756494,0.0009362712368745672,0.3180623185451725,1.429026089622942,0.0009392043525205967,8
1216,9914,model3,-0.2912012715052859,0.7087987284947141,0.004382378370776901,0.2526816033740966,2.439707640022187,0.0022295720727501284,-0.3043458333014629,2.4401324606038264,0.0021691941975443157,8
1303,1326,model3,0.2046984749730384,0.7953015250269616,0.3743190850422221,1.3525850319797557,4.545157188475168,0.0003888675313895939,0.2667912865343022,4.545139519766488,0.00038032988172269724,8
1102,1326,model3,0.1630080273427386,0.8369919726572616,0.2795415796613341,1.0030897189374903,4.392924656299311,0.0004677361334632325,0.1890550513930815,4.392900371786064,0.0004581427698984179,8
1102,2357,model3,-0.11890419674123286,0.8810958032587672,0.2564219771749066,1.1995653301160218,4.547866390822773,0.0007360039137371832,-0.2696033318035044,4.547890167950033,0.0007371464306340871,0
1102,2454,model3,-0.3076360196680361,0.6923639803319639,0.3252877323064805,1.1333207943627528,2.690227995371196,0.0007545915199340891,-0.2898345881291043,2.6902456574260327,0.0007540233261635437,5
1102,2633,model3,-0.3385703062330589,0.661429693766941,0.2515670514655101,0.8508898503528282,0.8255871288194133,0.0008643765734395793,-0.048762243390340236,0.8255974957797854,0.0008685619241861022,15
1326,2204,model3,-0.6924619088397929,0.30753809116020697,0.08178096321241055,0.4421519874539895,-2.1460630371208067,0.0005799082118551122,-0.4090202781884576,-2.1459998786767733,0.0005047483969050733,24
1326,2347,model3,0.8864807977435313,0.11351920225646875,0.025259841794977703,0.6311972751576904,4.472508160731007,0.0004976579062323047,0.021021781717648902,4.472501150559012,0.0005012962812448226,19
1326,2377,model3,-0.7633458912801785,0.23665410871982145,0.092784634302361,1.03765852945596,-2.4870258908818936,0.00040789017876534487,-0.20360509966608115,-2.4870208264242692,0.0004073702599684121,8
1326,2454,model3,0.6874815416673422,0.3125184583326577,0.05778795998547411,2.401508051273553,4.839225724715419,0.0003891440047817877,0.0859957361526022,4.839218666652399,0.00038868411174193817,9
1326,2542,model3,0.6793153881926842,0.3206846118073157,0.09060015186204773,0.3444174601993619,4.365050445435156,0.0005719696314853842,0.4660038399989343,4.3649707981884704,0.0005145434860056862,5
1326,2618,model3,-0.3916904776825654,0.6083095223174346,0.016929724927025856,2.25286137284554,-0.15365105828731207,0.0007842871004088602,0.4157558568100599,-0.15363203945195925,0.0007759997538738425,24
1326,2834,model3,0.703261940893157,0.29673805910684303,0.1538158941304587,0.47966650325712895,3.859955831207994,0.00048459262183933664,0.4030757961397573,3.8598834639201582,0.00044966047717565516,5
1326,2883,model3,0.7005545255033186,0.2994454744966813,0.01957521946947381,0.6345553629226549,3.8430802415375727,0.00044841553547447636,-0.01921103168569043,3.8430597252012126,0.0004575346895266538,8
1326,9914,model3,0.7704552039875991,0.22954479601240105,0.03535213283150285,0.8117966072276626,4.706746563118236,0.0006517866462725739,-0.29608079940129783,4.706756522252324,0.0006534987666174705,0
