loss,acc,winrate
2359.882080078125,20.53335768756564,57.68732500000122
2398.384765625,21.49504543586465,55.290950000000876
2361.0556640625,21.744371889127358,36.248965000003345
2309.043701171875,22.08046029499064,23.75620000000258
2342.13916015625,22.42202840312343,26.661365000003517
2328.197021484375,22.92068130964884,86.97648500001088
2251.4208984375,23.87688935567834,104.13594500001045
2169.736083984375,24.95182428421389,71.9748950000196
2249.021728515625,26.38933284624869,38.85578000000126
2020.8892822265625,31.258961596419926,104.89808500002302
1991.371337890625,34.39974428056075,61.15765500002625
1858.4827880859375,37.59806383853144,118.98540500002706
1694.6719970703125,41.61468560208229,28.489300000002125
1600.23388671875,46.403945385634046,24.726350000001975
1446.4169921875,52.19507740079456,73.81781500002872
1315.9212646484375,59.3059043791954,190.15931500003677
1107.27734375,66.54915749577606,217.417325000043
870.8856201171875,74.16229051554866,164.94594500004038
694.8611450195312,81.37540526964702,163.01339500004417
329.6575927734375,92.78049225992055,200.34845000004276
254.45840454101562,95.43084159094022,193.96917000004294
235.1613006591797,96.47198502214712,227.73485500004307
222.43646240234375,97.27293483720717,187.31038500004217
207.75485229492188,97.82729805013928,221.74151500004285
183.212158203125,98.29946572902873,197.86451500004284
161.0351104736328,98.69309100872186,165.77910500004396
142.53126525878906,99.03100598200831,173.77045500004306
125.14891815185547,99.25841362619298,194.76994000004316
115.32537078857422,99.43193753139413,152.74151000004343
95.54317474365234,99.68035070094525,154.0353750000433
94.9502944946289,99.70866249600438,192.56523000004296
93.13236999511719,99.70683592858121,177.07732500004306
101.8477783203125,99.71870861683182,166.0086750000429
97.28034973144531,99.74245399333303,182.2257000000431
87.63007354736328,99.74519384446778,163.17572500004303
88.3650894165039,99.75706653271838,162.0389750000429
88.49661254882812,99.76071966756473,154.30662500004325
90.09114074707031,99.76711265354582,220.77842500004226
87.618408203125,99.7808119092196,174.33835000004268
79.56874084472656,99.7990775834513,169.98907500004276
80.22376251220703,99.80912370427873,169.2504500000428
86.90763092041016,99.82099639252934,167.39503500004275
72.8945541381836,99.80912370427873,167.4510350000428
79.27352142333984,99.8118635554135,167.1021850000427
88.13449096679688,99.80912370427873,166.4801100000427
84.57530212402344,99.81369012283666,166.33402500004274
89.49923706054688,99.81277683912508,165.87252500004274
81.60404205322266,99.81369012283666,166.43580000004272
85.19615173339844,99.81642997397141,166.43580000004272
77.0016860961914,99.81642997397141,166.43580000004272
79.55878448486328,99.8109502717019,166.3707350000427
78.88211822509766,99.82190967624092,166.54517500004272
84.41278839111328,99.82099639252934,166.43580000004272
88.4949722290039,99.8237362436641,166.3707350000427
75.43751525878906,99.81460340654824,166.43580000004272
87.32183837890625,99.8228229599525,166.43580000004272
84.6856918334961,99.82738937851043,166.43580000004272
77.02181243896484,99.8301292296452,166.43580000004272
79.3106918334961,99.81825654139459,166.43580000004272
83.34999084472656,99.8301292296452,166.43580000004272
