loss,acc,winrate
2358.114990234375,20.54979679437417,63.11620000000125
2320.925048828125,21.621078588063384,8.750750000000634
2338.436767578125,21.862185487921824,19.97280000000086
2405.898193359375,21.970866249600437,62.844625000005365
2283.4111328125,22.427508105392942,80.65293500000611
2305.5107421875,22.90606877026348,16.14984000000084
2224.69873046875,23.644002009224167,26.227225000001155
2217.073486328125,24.441298689437875,90.41091000000588
2230.6318359375,26.047764738115895,56.12588500000626
2045.3863525390625,30.951184985615782,115.11081000000762
1967.4639892578125,34.32576829992237,48.16445000000206
1791.2239990234375,38.06109868030504,86.2818700000081
1746.17041015625,43.048541029270744,113.36313000000855
1643.9793701171875,49.14196995296589,125.10413000001085
1420.7841796875,56.309420521485,140.0591400000095
1171.7686767578125,64.46778391707385,96.76378000000972
909.959716796875,72.69647015845473,70.75720000000872
699.4863891601562,80.59911411479976,143.2573950000101
465.54010009765625,87.8624594730353,187.85825000001944
181.0338592529297,96.76971551212384,74.36453500001139
140.475830078125,98.74606146399378,82.1733600000116
118.98696899414062,99.27485273300151,85.0979850000198
102.83837890625,99.55705739988127,77.87933500001992
89.89559936523438,99.72510160281291,93.78321000002018
72.23359680175781,99.82556281108727,85.38982000002017
63.84899139404297,99.88309968491711,80.1934250000202
56.9835319519043,99.92876387049637,85.41255500002046
55.66373062133789,99.94337640988174,74.9145700000202
41.02139663696289,99.95616238184392,84.02903500001162
40.59783172607422,99.97168820494086,83.86956000001155
37.53223419189453,99.97077492122928,83.48868500001157
37.114234924316406,99.97351477236404,82.92581000001152
39.32329177856445,99.9753413397872,79.10806000001148
35.508880615234375,99.9753413397872,78.46268500001145
35.220848083496094,99.97899447463354,82.67669500002026
34.17010498046875,99.97716790721037,83.78774500002021
30.977718353271484,99.9817343257683,82.53554500002025
31.136274337768555,99.97899447463354,80.1919600000115
31.23138999938965,99.9817343257683,81.18468500001148
31.23207664489746,99.9817343257683,79.66156000001149
29.36407470703125,99.98356089319147,78.79221000001152
30.904048919677734,99.98356089319147,78.79221000001152
29.1960506439209,99.98082104205672,79.56171000001149
31.083900451660156,99.98538746061465,79.37836500001148
31.783306121826172,99.98264760947988,79.37836500001148
29.375967025756836,99.98447417690305,79.37836500001148
30.908048629760742,99.98264760947988,79.37836500001148
31.87229347229004,99.98356089319147,80.13199000001148
34.438602447509766,99.98356089319147,79.37836500001148
28.847148895263672,99.98356089319147,80.9014900000115
30.316944122314453,99.98447417690305,79.37836500001148
30.149274826049805,99.98356089319147,80.9014900000115
30.517101287841797,99.98264760947988,79.37836500001148
30.492382049560547,99.98356089319147,79.37836500001148
28.840740203857422,99.98447417690305,80.9014900000115
32.843257904052734,99.98447417690305,80.9014900000115
30.008073806762695,99.98447417690305,80.9014900000115
31.55559730529785,99.98447417690305,80.9014900000115
28.481826782226562,99.98356089319147,80.9014900000115
33.15552520751953,99.98447417690305,80.9014900000115
