loss,acc,winrate
177.03558349609375,21.357988827879822,0.7877116975187082
163.26766967773438,21.783253249010652,2.3631350925561243
169.8442840576172,21.93088143551744,2.0611789418406197
174.00369262695312,22.0304114064204,1.706708677957201
170.11654663085938,22.26233052522299,2.940790337403177
166.60089111328125,22.237090867529894,0.9321255087304713
150.49041748046875,22.33185863886812,2.8488906393593276
159.48976135253906,22.551872258758877,3.938558487593541
166.54010009765625,22.798077976255673,4.844426939740055
168.9133758544922,23.10571606813755,3.019561507155048
183.69168090820312,23.574792725263944,5.106997505579624
176.5815887451172,24.038154742912656,5.015097807535775
164.76927185058594,24.712005981322655,6.7349350137849555
168.1204376220703,25.502531109068656,8.927399238545359
144.42034912109375,26.579740650611704,8.087173427858737
148.64251708984375,27.634091634244026,9.977681501903636
162.98255920410156,28.98179411106402,11.526847840357096
143.84742736816406,30.579035845076124,11.093606406721806
142.94583129882812,32.33438260463743,10.148352369699357
127.95487976074219,34.285931986265815,11.50059078377314
146.28079223632812,36.582740836337486,12.275173952999868
140.21900939941406,39.014319934091155,15.058421950899303
120.20848083496094,41.579240619657405,17.211500590783775
134.60806274414062,44.7541990694662,15.137193120651174
85.31946563720703,58.48981127403125,17.277143232243667
79.76444244384766,64.00253349016845,18.038597873178418
86.26880645751953,67.41322081843161,18.156754627806222
72.04653930664062,70.39483396591217,18.10424051463831
81.19950866699219,72.9278479143947,18.038597873178418
50.25297164916992,75.60372784981928,19.03636602336878
64.3125,78.01244838966221,18.78692398582119
39.42746353149414,80.39450061194265,18.813181042405148
45.84505081176758,82.69607166157905,19.36457923066824
48.8394889831543,84.93430545700448,19.653406853091766
27.9700927734375,87.07443794139637,19.180779834580544
38.19960403442383,89.066466019325,19.600892739923857
25.822494506835938,90.99039464347793,19.29893658920835
29.039731979370117,92.7157395457814,19.942234475515296
25.381065368652344,94.32012457914061,18.826309570697124
27.479841232299805,95.71021063208674,19.574635683339896
27.403894424438477,96.87647330549034,19.56150715504792
17.641407012939453,97.9012986518213,19.272679532624394
15.967976570129395,98.60800906722797,19.614021268215833
12.601067543029785,99.13375589917472,19.79782066430353
11.269782066345215,99.46901474853205,19.837206249179467
8.991127967834473,99.69664788772639,19.495864513588028
10.297009468078613,99.81808397662712,19.180779834580544
10.219079971313477,99.88904075014167,20.191676513062887
15.899267196655273,99.92856700652898,19.403964815544178
5.912221431732178,99.97047436269864,19.574635683339896
7.441305160522461,99.97523656226338,19.495864513588028
12.80584716796875,99.97714144208928,19.574635683339896
8.719866752624512,99.97571278221986,19.758435079427596
3.874861240386963,99.97999876182811,19.614021268215833
7.140195846557617,99.98095120174106,19.574635683339896
7.8321380615234375,99.981903641654,19.522121570171983
7.748653411865234,99.98142742169753,19.653406853091766
8.818628311157227,99.98285608156695,19.627149796507812
4.886301517486572,99.98476096139285,19.837206249179467
5.199775695800781,99.98285608156695,19.614021268215833
