loss,acc,winrate
2374.637939453125,20.825608475272844,70.3979250000037
2344.988525390625,21.481346180190876,44.16471000000218
2319.43310546875,21.898716836385223,48.280595000002776
2330.059326171875,22.09689940179917,57.13536000000372
2311.102294921875,22.67226814009772,22.766140000002487
2335.1806640625,23.18462030229691,40.0072250000037
2262.860107421875,24.14174163203799,14.635700000001357
2240.632568359375,25.48609525549112,73.59574000000188
2202.0126953125,27.24416640029225,21.813130000001543
2023.39697265625,32.772272706516276,31.892105000011902
1937.0653076171875,36.44641307822275,124.05294500001301
1788.1646728515625,40.39362527969314,50.021120000002156
1671.205322265625,45.3472761313302,36.043325000012686
1464.7254638671875,51.6507603086899,37.37145000001332
1203.732421875,58.51226083382803,42.119495000033396
1108.9390869140625,65.96100278551532,61.96868500004045
913.2080078125,73.92940316909448,75.84142500000998
668.8240966796875,81.39001780903237,32.30348000001008
548.9900512695312,87.79852961322435,51.41454500001039
175.31231689453125,96.56331339330563,60.09060000001012
136.69009399414062,98.67117219964382,121.44949500001046
127.70165252685547,99.23010183113384,127.7582950000105
112.6659164428711,99.51595963285995,122.13687500001039
86.83550262451172,99.69678980775377,108.13051500001062
82.73124694824219,99.79725101602813,118.48945000001062
62.33842468261719,99.8666605781086,114.2301800000106
60.89470672607422,99.91415133111101,86.9367050000106
53.207359313964844,99.94428969359332,79.30950500001059
45.32532501220703,99.96620850267135,123.57895500001057
41.401893615722656,99.97260148865244,118.71155500001048
37.19865417480469,99.97351477236404,120.13138000001037
35.131622314453125,99.9753413397872,118.09848000001038
34.620731353759766,99.97625462349879,115.50805500001037
34.51298141479492,99.97990775834513,118.4086550000104
35.100860595703125,99.97899447463354,122.38807000001033
33.980682373046875,99.9817343257683,118.9502700000104
33.923797607421875,99.98356089319147,122.53302000001032
34.909202575683594,99.98447417690305,121.23324500001029
30.30858039855957,99.98356089319147,122.18724500001032
30.43405532836914,99.98447417690305,122.38882000001037
32.737552642822266,99.98630074432623,122.11439500001039
30.991811752319336,99.98630074432623,122.79647000001039
32.79853057861328,99.98721402803781,122.85174500001038
32.378868103027344,99.98630074432623,122.59992000001033
33.098262786865234,99.9881273117494,123.59619500001033
31.246814727783203,99.98630074432623,122.59992000001033
30.854372024536133,99.9881273117494,123.54092000001033
31.389747619628906,99.98721402803781,123.54092000001033
30.8135929107666,99.9881273117494,123.79054500001034
31.128219604492188,99.9881273117494,123.79054500001034
32.80437088012695,99.9881273117494,123.79054500001034
32.9190673828125,99.9881273117494,123.79054500001034
31.371999740600586,99.9881273117494,123.79054500001034
29.027416229248047,99.98721402803781,123.79054500001034
32.203922271728516,99.98904059546098,123.79054500001034
29.713481903076172,99.9881273117494,123.79054500001034
31.245445251464844,99.9881273117494,123.79054500001034
28.156444549560547,99.9881273117494,123.79054500001034
31.7070369720459,99.98721402803781,123.79054500001034
30.983257293701172,99.98721402803781,123.79054500001034
