stock1,stock2,action1,action2,action3,action4,action5,action6,action7,action8,action9,action10,action11,action12,action13,action14,action15,action16,action17,action18,action19,action20,action21,action22,action23,action24,action25
1326,1402,0.384750000000011,0.384750000000011,0.384750000000011,0.384750000000011,0.384750000000011,0.384750000000011,0.384750000000011,0.384750000000011,0.384750000000011,0.384750000000011,0.384750000000011,0.384750000000011,0.384750000000011,0.384750000000011,0.384750000000011,0.384750000000011,0.384750000000011,0.384750000000011,0.384750000000011,0.384750000000011,0.384750000000011,0.384750000000011,0.384750000000011,0,0
1326,2344,0.5304500000000161,0.5304500000000161,0.5304500000000161,0.5304500000000161,0.5304500000000161,0.5304500000000161,0.5304500000000161,0.5304500000000161,0.5304500000000161,0.6304500000000246,0.6304500000000246,0.4309000000000083,0.4309000000000083,0.6298500000000047,0.6298500000000047,0,0,0,0,0,0,0,0,0,0
1326,2610,0.5092500000000157,0.5092500000000157,0.5092500000000157,0.5092500000000157,0.5092500000000157,0.5092500000000157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,1536,0.35325000000000273,0.35325000000000273,0.35325000000000273,0.35325000000000273,0.35325000000000273,0.35325000000000273,0.35325000000000273,0.35325000000000273,0.35325000000000273,0.35325000000000273,0.35325000000000273,0.8525000000000205,0.8525000000000205,0.8525000000000205,0.8525000000000205,0.8525000000000205,0.8525000000000205,0.8525000000000205,0.8525000000000205,0.8525000000000205,0.8525000000000205,-0.8967499999999688,-0.8967499999999688,0,0
1402,2002,0.02440000000000353,0.02440000000000353,0.02440000000000353,0.02440000000000353,0.02440000000000353,0.02440000000000353,0.02440000000000353,0.02440000000000353,0.02440000000000353,0.02440000000000353,0.02440000000000353,0.02440000000000353,0.02440000000000353,-0.07567499999999683,-0.07567499999999683,-0.07567499999999683,-0.07567499999999683,-0.07567499999999683,-0.07567499999999683,-0.07567499999999683,-0.07567499999999683,-0.07567499999999683,-0.07567499999999683,0,0
1402,2308,0.3817500000000109,0.3817500000000109,0.3817500000000109,0.3817500000000109,0.3817500000000109,0.3817500000000109,-0.3674999999999926,-0.3674999999999926,-0.3674999999999926,-0.3674999999999926,-0.3674999999999926,-0.3674999999999926,-0.3674999999999926,0.13175000000002512,0.13175000000002512,0.13175000000002512,0.13175000000002512,0.13175000000002512,0.13175000000002512,0.13175000000002512,0.13175000000002512,0.13175000000002512,0.13175000000002512,0,0
1402,2353,0.07954999999999757,0.07954999999999757,0.179549999999999,0.179549999999999,0.179549999999999,0.179549999999999,0.179549999999999,0.179549999999999,0.179549999999999,0.179549999999999,0.179549999999999,-0.37119999999998043,-0.37119999999998043,-0.37119999999998043,-0.37119999999998043,-0.37119999999998043,-0.37119999999998043,-0.37119999999998043,-0.37119999999998043,-0.271199999999979,-0.271199999999979,-0.271199999999979,-0.271199999999979,0,0
1402,2360,0.8105000000000189,0.8105000000000189,0.8105000000000189,0.8105000000000189,0.8105000000000189,0.8105000000000189,0.8105000000000189,0.8105000000000189,0.8105000000000189,1.3097500000000082,1.3097500000000082,1.0612500000000011,0.062000000000040245,0.062000000000040245,0.062000000000040245,0.062000000000040245,0.062000000000040245,0.062000000000040245,0.062000000000040245,0.062000000000040245,0.062000000000040245,0.062000000000040245,0.062000000000040245,0,0
1402,2408,0.1062000000000296,0.1062000000000296,0.1062000000000296,0.1062000000000296,0.1062000000000296,0.1062000000000296,0.1062000000000296,0.1062000000000296,0.20620000000002392,0.20620000000002392,0.20620000000002392,0.40620000000002676,0.6562000000000268,0.6562000000000268,0.6562000000000268,0.6562000000000268,0.6562000000000268,0.6562000000000268,0.6562000000000268,0.6562000000000268,0.6562000000000268,0.6562000000000268,0.6562000000000268,0,0
1402,2439,0.3547500000000099,0.3547500000000099,0.3547500000000099,0.3547500000000099,-2.3959999999999866,-2.3959999999999866,-1.8967499999999973,-1.3974999999999795,-1.3974999999999795,-1.3974999999999795,-0.8982499999999902,1.0995000000000061,1.0995000000000061,1.5987500000000239,0.10100000000002751,0.10100000000002751,0.10100000000002751,0.10100000000002751,0.10100000000002751,0.10100000000002751,0.10100000000002751,0.10100000000002751,0.10100000000002751,0,0
1402,2610,0.14695000000000746,0.14695000000000746,-0.10289999999999822,-0.10289999999999822,-0.10289999999999822,-0.10289999999999822,-0.10289999999999822,-0.10289999999999822,-0.10289999999999822,-0.10289999999999822,-0.10289999999999822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,2834,-0.007400000000000517,-0.007400000000000517,-0.007400000000000517,-0.007400000000000517,-0.007400000000000517,-0.007400000000000517,-0.007400000000000517,-0.007400000000000517,-0.007400000000000517,-0.007400000000000517,-0.007400000000000517,0.04259999999999664,0.04259999999999664,0.04259999999999664,0.04259999999999664,0.04259999999999664,0.04259999999999664,0.04259999999999664,0.04259999999999664,0.04259999999999664,0.04259999999999664,0.04259999999999664,0.04259999999999664,0,0
1402,3532,0.3757500000000107,0.3757500000000107,0.8757500000000107,0.8757500000000107,0.8757500000000107,0.8757500000000107,0.8757500000000107,0.8757500000000107,0.8757500000000107,0.1257500000000249,0.1257500000000249,0.6257500000000249,0.6257500000000249,0.6257500000000249,-0.8749999999999716,-0.37574999999996805,-0.37574999999996805,-0.37574999999996805,-0.37574999999996805,-0.37574999999996805,-0.37574999999996805,-0.37574999999996805,-0.37574999999996805,0,0
1301,1326,1.7005000000000337,1.7005000000000337,1.7005000000000337,1.7005000000000337,1.7005000000000337,1.7005000000000337,1.7005000000000337,1.7005000000000337,1.7005000000000337,1.7005000000000337,1.7005000000000337,1.7005000000000337,1.7005000000000337,1.7005000000000337,1.7005000000000337,1.7005000000000337,1.7005000000000337,1.7005000000000337,1.7005000000000337,1.7005000000000337,1.7005000000000337,1.7005000000000337,1.7005000000000337,0,0
1301,2002,0.41850000000002296,0.41850000000002296,0.41850000000002296,0.41850000000002296,0.41850000000002296,0.41850000000002296,0.41850000000002296,0.41850000000002296,0.41850000000002296,0.41850000000002296,0.41850000000002296,0.41850000000002296,0.41850000000002296,0.41850000000002296,0.41850000000002296,0.41850000000002296,0.41850000000002296,0.41850000000002296,0.41850000000002296,0.41850000000002296,0.41850000000002296,0.41850000000002296,0.41850000000002296,0,0
1301,2344,0.45937500000002274,0.45937500000002274,0.45937500000002274,0.45937500000002274,0.45937500000002274,0.45937500000002274,0.45937500000002274,0.45937500000002274,0.45937500000002274,0.45937500000002274,0.45937500000002274,0.45937500000002274,0.45937500000002274,0.45937500000002274,0.45937500000002274,0.45937500000002274,0.45937500000002274,0.45937500000002274,0.7093750000000227,0.7093750000000227,0.7093750000000227,0.7093750000000227,0.7093750000000227,0,0
1301,2610,-0.48399999999998755,-0.48399999999998755,-0.48399999999998755,-0.48399999999998755,-0.48399999999998755,-0.48399999999998755,-0.48399999999998755,-0.48399999999998755,-0.48399999999998755,-0.48399999999998755,-0.48399999999998755,-0.48399999999998755,-0.48399999999998755,-0.48399999999998755,-0.48399999999998755,-0.48399999999998755,-0.48399999999998755,-0.48399999999998755,-0.48399999999998755,-0.48399999999998755,-0.48399999999998755,-0.48399999999998755,-0.48399999999998755,-0.48399999999998755,-0.48399999999998755
1301,2883,0.5107500000000158,0.5107500000000158,0.5107500000000158,0.5107500000000158,0.5107500000000158,0.5107500000000158,0.5107500000000158,0.5107500000000158,0.5107500000000158,0.5107500000000158,0.5107500000000158,0.5107500000000158,0.5107500000000158,0.2615000000000123,0.7607500000000158,0.7607500000000158,0.7607500000000158,0.7607500000000158,0.7607500000000158,0.7607500000000158,0.7607500000000158,0.7607500000000158,0.7607500000000158,0,0
1101,1402,0.026875000000011084,0.026875000000011084,0.026875000000011084,0.026875000000011084,0.026875000000011084,0.026875000000011084,0.027400000000021407,0.027400000000021407,0.027400000000021407,0.027400000000021407,0.027400000000021407,-0.22357499999998964,-0.22357499999998964,-0.22357499999998964,-0.22357499999998964,-0.22357499999998964,-0.22357499999998964,-0.22357499999998964,-0.22357499999998964,-0.22357499999998964,-0.22357499999998964,-0.22357499999998964,-0.22357499999998964,0,0
