stock1,stock2,trade_capital,open,loss,reward,open_num
1326,6176,263.10474999999997,2.2500000000000018,12.0,0.20474999999999,1
1101,2383,305.04175,2.1000000000000014,9.0,-0.4582499999999925,1
1101,2603,222.96505000000002,2.1000000000000014,9.0,0.36505000000001075,1
1101,2887,70.664475,2.1000000000000014,9.0,0.23877499999999685,1
1303,1536,981.1536000000001,1.3000000000000007,23.0,0.9098500000000627,1
1303,2887,107.069475,2.2500000000000018,12.0,0.17787500000000023,1
1303,3034,485.77025000000003,2.1000000000000014,9.0,0.27025000000003274,1
1434,9938,464.06190000000004,1.3000000000000007,23.0,-2.1528499999999866,1
1504,3034,242.63962500000002,2.1000000000000014,9.0,0.36787500000001216,1
1536,2347,834.7735,1.3000000000000007,23.0,1.1297500000000582,1
1536,2618,484.78825000000006,1.3000000000000007,23.0,0.4520000000000266,1
1536,2887,203.949125,2.1000000000000014,9.0,0.42037500000000705,1
1536,3231,672.761375,1.3000000000000007,23.0,0.8963750000000488,1
1536,3673,586.6297500000001,1.3000000000000007,23.0,2.073750000000075,1
2201,2371,89.31367500000002,2.1000000000000014,9.0,0.21380000000002397,1
2201,3231,151.691125,2.1000000000000014,9.0,0.2684000000000104,1
2313,2809,296.971,2.2500000000000018,12.0,0.032300000000020646,1
2324,2887,86.454125,2.1000000000000014,9.0,0.416875000000001,1
2324,3673,147.27875,1.3000000000000007,23.0,0.8787500000000179,1
2324,3706,240.89875,2.1000000000000014,9.0,0.2655500000000188,1
2337,2352,168.84635,2.1000000000000014,9.0,0.4463500000000096,1
2337,2809,225.4613,1.4500000000000008,5.0,0.6613000000000113,1
2337,3673,525.0609,0.5,10.0,1.530900000000031,1
2337,5880,131.98590000000002,1.3000000000000007,23.0,-0.2605999999999966,1
2347,5880,110.41829999999999,2.1000000000000014,9.0,0.12180000000000035,1
2353,2887,122.9805,2.1000000000000014,9.0,0.25500000000000966,1
2353,2891,148.111875,1.3000000000000007,23.0,0.21577500000002203,1
2353,3673,182.47587500000003,1.3000000000000007,23.0,0.47587500000001626,1
2353,3706,112.11187500000001,1.3000000000000007,23.0,0.17592500000000655,1
2352,2360,226.40725000000003,1.4500000000000008,5.0,-0.3569999999999851,1
2352,2891,174.3186,2.1000000000000014,9.0,0.12385000000000446,1
2352,3034,223.66400000000002,2.2500000000000018,12.0,0.6640000000000157,1
2360,2809,277.25725,1.4500000000000008,5.0,0.058250000000015234,1
2360,3673,649.52425,1.3000000000000007,23.0,4.024250000000066,1
2383,2542,282.45525,2.1000000000000014,9.0,-0.4483499999999765,1
2383,3231,249.24525,2.1000000000000014,9.0,0.606250000000017,1
2542,2887,107.688225,2.1000000000000014,9.0,0.3882250000000056,1
2542,2891,105.79499999999999,2.1000000000000014,9.0,0.22307500000001568,1
2603,5880,90.648,1.3000000000000007,23.0,0.05150000000000432,1
2618,3706,149.026125,1.3000000000000007,23.0,0.12612500000000182,1
2809,2823,261.7508,2.1000000000000014,9.0,0.2848000000000468,1
2809,3532,264.301,1.4500000000000008,5.0,0.33600000000001273,1
2881,2887,107.6036,2.1000000000000014,9.0,0.2777250000000038,1
2823,2887,66.164475,2.1000000000000014,9.0,0.1464250000000007,1
2887,2891,119.25912500000001,2.1000000000000014,9.0,0.31227499999999964,1
2887,3231,92.2614,2.1000000000000014,9.0,0.4113999999999969,1
3034,5880,187.00325,1.4500000000000008,5.0,0.45675000000001376,1
3231,3673,218.961,2.1000000000000014,9.0,0.6550000000000153,1
3231,9938,225.9,1.3000000000000007,23.0,0.37237500000001944,1
3673,4958,219.54325,1.4500000000000008,5.0,0.35095000000001164,1
3673,9938,206.10000000000002,1.3000000000000007,23.0,1.1542500000000189,1
3706,9938,411.870625,2.1000000000000014,9.0,1.0926250000000266,1
6269,6456,632.888,1.3000000000000007,23.0,1.49350000000004,1
5880,9938,185.625,2.1000000000000014,9.0,0.43950000000000955,1
