stock1,stock2,action1,action2,action3,action4,action5,action6,action7,action8,action9,action10,action11,action12,action13,action14,action15,action16,action17,action18,action19,action20,action21,action22,action23,action24,action25
1402,2201,-1.450324999999978,-1.450324999999978,-1.450324999999978,-1.450324999999978,-1.450324999999978,-1.450324999999978,-1.450324999999978,-1.450324999999978,-1.450324999999978,-1.450324999999978,-1.450324999999978,-1.450324999999978,-1.450324999999978,-1.450324999999978,-1.3003249999999724,-1.3003249999999724,-1.3003249999999724,-1.3003249999999724,-1.3003249999999724,-1.3003249999999724,-1.3003249999999724,-1.3003249999999724,-1.3003249999999724,-0.5503249999999724,-0.5503249999999724
1402,2313,0.16662500000001046,0.16662500000001046,0.16662500000001046,0.16662500000001046,0.16662500000001046,0.16662500000001046,0.16662500000001046,0.16662500000001046,0.16662500000001046,0.16662500000001046,0.16662500000001046,-1.1313499999999834,-0.9313499999999806,-0.9313499999999806,-0.9313499999999806,-0.9313499999999806,-0.9313499999999806,-0.9313499999999806,-0.9313499999999806,-0.9313499999999806,-0.9313499999999806,-0.6813499999999806,-0.6813499999999806,0,0
1402,2385,-2.430324999999982,-2.430324999999982,-2.180324999999982,-2.180324999999982,-2.180324999999982,-2.180324999999982,-2.180324999999982,-2.180324999999982,-2.180324999999982,-2.180324999999982,-2.180324999999982,-2.030324999999948,-2.030324999999948,-1.780324999999948,-1.780324999999948,-1.780324999999948,-1.780324999999948,-1.780324999999948,-1.780324999999948,-1.780324999999948,-1.780324999999948,-1.6303249999999707,-1.6303249999999707,0.21967500000005202,0.21967500000005202
1402,2474,0.48762500000003683,0.48762500000003683,0.48762500000003683,0.48762500000003683,0.48762500000003683,0.48762500000003683,0.9887500000000102,0.9887500000000102,1.488000000000028,1.488000000000028,1.488000000000028,1.488000000000028,1.9872499999999889,1.9872499999999889,2.7357500000000243,2.7357500000000243,2.7357500000000243,2.9857500000000243,2.9857500000000243,2.9857500000000243,2.9857500000000243,2.9857500000000243,2.9857500000000243,0,0
1402,2603,0.0864499999999957,0.0864499999999957,0.0864499999999957,0.0864499999999957,0.0864499999999957,0.0864499999999957,0.0864499999999957,0.1364499999999964,0.1364499999999964,0.1364499999999964,0.1364499999999964,0.1364499999999964,0.23637500000000244,0.23637500000000244,0.23637500000000244,0.28637500000000315,0.28637500000000315,0.28637500000000315,0.28637500000000315,0.28637500000000315,0.28637500000000315,0.28637500000000315,0.28637500000000315,0,0
1402,2615,0.07220000000000582,0.07220000000000582,0.07220000000000582,0.07220000000000582,0.07220000000000582,0.07220000000000582,-0.527049999999992,-0.527049999999992,-0.527049999999992,-0.527049999999992,-0.527049999999992,-0.527049999999992,-0.42704999999999416,-0.42704999999999416,-0.42704999999999416,-0.42704999999999416,-0.42704999999999416,-0.42704999999999416,-0.42704999999999416,-0.42704999999999416,-0.42704999999999416,-0.42704999999999416,-0.4268999999999963,0,0
1402,2890,0.1723500000000051,0.1723500000000051,0.1723500000000051,0.1723500000000051,0.1723500000000051,0.1723500000000051,0.1723500000000051,0.1723500000000051,0.1723500000000051,0.1723500000000051,0.1723500000000051,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,3045,1.1622500000000002,1.4122500000000002,1.4122500000000002,1.4122500000000002,1.4122500000000002,1.4122500000000002,1.6622500000000002,1.6622500000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,3706,0.28172500000000866,0.28172500000000866,0.28172500000000866,0.28172500000000866,0.28172500000000866,0.28172500000000866,-1.1188749999999885,-1.1188749999999885,-1.1188749999999885,-1.1188749999999885,-1.1188749999999885,-0.9688749999999828,-0.9688749999999828,-0.9688749999999828,-0.7691749999999757,-0.7691749999999757,-0.7691749999999757,-0.7691749999999757,-0.7691749999999757,-0.7691749999999757,-0.7691749999999757,-0.7691749999999757,-0.5694749999999971,0,0
1402,9914,0.7662000000000262,0.7662000000000262,0.7662000000000262,0.7662000000000262,0.7662000000000262,0.7662000000000262,0.8662000000000205,0.8662000000000205,0.8662000000000205,0.8662000000000205,0.8662000000000205,1.2662000000000262,1.2662000000000262,1.2662000000000262,1.2662000000000262,1.2662000000000262,1.2662000000000262,1.5662000000000234,1.5662000000000234,1.5662000000000234,1.5662000000000234,1.5662000000000234,1.5662000000000234,0,0
