stock1,stock2,trade_capital,open,loss,reward,open_num
1303,2327,570.089,1.4616844455470226,11.091664599354965,-0.3917499999999734,1
1303,3044,602.5947500000001,2.9250000000000016,20.10344827586205,-1.9052499999999384,1
1303,9914,512.2305,1.4616844455470226,11.091664599354965,-2.769499999999965,1
1301,1605,160.17525,1.1433818417759427,7.290679890624436,-0.6545499999999862,1
1301,2891,180.124875,1.4616844455470226,11.091664599354965,0.26522500000001514,1
1301,3044,507.23800000000006,1.8916951729380467,12.846636259977194,0.5379999999999825,1
1301,3532,514.35,2.1048266865449103,22.69250838613482,1.1397500000000207,1
1605,2352,150.625375,1.1433818417759427,7.290679890624436,0.2669750000000022,1
1605,2382,148.27725,1.4646842029194989,18.720335308570633,-1.2227499999999907,1
1605,2409,90.1662,1.4616844455470226,11.091664599354965,0.20757500000001272,1
1605,2891,112.83269999999999,1.4616844455470226,11.091664599354965,0.1711999999999989,1
1605,3443,356.46725000000004,0.6133408446003465,20.043565348022334,-0.7971249999999941,1
2103,2834,85.22229,3.508635996771593,16.51957223567391,0.061790000000009115,1
2105,2311,93.91455,2.9250000000000016,20.10344827586205,0.10329999999999728,1
2105,2408,377.99775,2.9250000000000016,20.10344827586205,-1.2816999999999865,1
2105,2449,386.0035,1.8079859466287909,5.99999999999997,0.20562500000001194,1
2105,2823,326.0635,1.4616844455470226,11.091664599354965,-2.3941750000000113,1
2311,9914,157.905,0.6133408446003465,20.043565348022334,0.1861499999999907,1
2317,2382,270.49245,1.4616844455470226,11.091664599354965,0.5594500000000124,1
2317,6116,318.42,2.9250000000000016,20.10344827586205,2.564650000000043,1
2337,2409,112.16775,2.9250000000000016,20.10344827586205,0.27285000000000537,1
2337,3443,544.31425,0.6133408446003465,20.043565348022334,1.63900000000001,1
2352,2439,276.975,1.1433818417759427,7.290679890624436,0.7865000000000038,1
2352,6116,108.99000000000001,1.5278527918781692,16.150050761421287,0.41744999999999877,1
2382,2891,161.4745,1.8079859466287909,5.99999999999997,0.24680000000000746,1
2385,3034,611.288,1.1433818417759427,7.290679890624436,1.6272500000000605,1
2395,2610,230.625,1.1433818417759427,7.290679890624436,0.3645000000000209,1
2408,2834,118.74707500000002,2.1048266865449103,22.69250838613482,0.15852500000000447,1
2408,2881,390.61412500000006,2.2011242403781104,9.193923024983164,0.38792500000002406,1
2408,3532,446.2560000000001,1.1433818417759427,7.290679890624436,0.7894500000000164,1
2408,9914,998.9012500000001,1.1433818417759427,7.290679890624436,1.3482500000000641,1
2409,2834,70.35431000000001,1.8079859466287909,5.99999999999997,0.044310000000010064,1
2409,4958,118.64775,1.4616844455470226,11.091664599354965,0.2620500000000021,1
2409,9914,193.9165,1.1433818417759427,7.290679890624436,0.44925000000001347,1
2449,3532,255.01225,1.1433818417759427,7.290679890624436,0.3502500000000026,1
2449,9914,250.8098,1.1433818417759427,7.290679890624436,0.10205000000000553,1
2610,6505,146.025,1.4616844455470226,11.091664599354965,0.505500000000012,1
2834,9914,176.5465,1.4616844455470226,11.091664599354965,0.2785000000000153,1
2881,9914,490.658,1.1433818417759427,7.290679890624436,-2.021749999999969,1
2891,3443,385.42100000000005,1.4616844455470226,11.091664599354965,2.4210000000000207,1
2891,3532,194.05450000000002,1.4616844455470226,11.091664599354965,0.19250000000000966,1
3019,6176,487.233,1.1433818417759427,7.290679890624436,0.7484999999999928,1
6116,9914,150.723575,1.1433818417759427,7.290679890624436,-0.7264249999999866,1
