stock1,stock2,trade_capital,open,loss,reward,open_num
1326,1434,293.805,1.3000000000000007,23.0,1.1079250000000371,1
1326,2474,819.0,1.3000000000000007,23.0,1.1312500000000227,1
1326,2884,402.3,2.7500000000000018,15.0,2.574625000000026,1
1326,3443,764.55,2.7500000000000018,15.0,2.2205000000000723,1
1326,3532,699.1949999999999,1.6500000000000008,16.0,1.4282499999999914,1
1101,3045,567.6800000000001,1.9500000000000013,5.0,4.140875000000044,1
1102,1434,220.24290000000002,2.1000000000000014,9.0,0.19352500000002237,1
1102,6505,150.9515,1.4500000000000008,5.0,0.3178750000000008,1
1434,2105,134.70190000000002,1.3000000000000007,23.0,0.23227499999999424,1
1590,3532,989.98625,1.8000000000000012,5.0,-3.5937499999998863,1
2002,2049,398.70000000000005,1.3000000000000007,23.0,0.08437500000003695,1
2002,2498,93.79845,2.7500000000000018,15.0,-0.14849999999999142,1
2002,2885,47.880250000000004,1.7500000000000009,15.0,0.07447500000000673,1
2049,2353,413.36775,1.3000000000000007,23.0,0.5795000000000101,1
2049,3045,853.2182500000001,1.6500000000000008,16.0,3.7182500000000687,1
2049,3532,583.7125000000001,2.4000000000000017,10.0,-1.919499999999914,1
2105,2324,137.41987500000002,1.9500000000000013,5.0,0.08677500000001004,1
2105,2887,112.956625,1.9500000000000013,5.0,0.12352500000000788,1
2105,3702,127.58465000000001,1.9500000000000013,5.0,-0.24904999999999688,1
2308,2353,145.497,1.3000000000000007,23.0,0.37410000000001276,1
2308,2371,495.543,1.3000000000000007,23.0,2.1397250000000554,1
2324,2884,73.72752500000001,1.9500000000000013,5.0,0.030450000000001864,1
2330,5880,287.06687500000004,1.3000000000000007,23.0,0.28537500000003035,1
2353,3532,250.668125,1.3000000000000007,23.0,-1.1478749999999707,1
2353,3682,45.616475,1.9500000000000013,5.0,0.06783500000000586,1
2379,3443,815.07325,1.4500000000000008,5.0,2.184500000000071,1
2498,2618,119.809375,1.6500000000000008,16.0,0.3124250000000046,1
2498,2881,382.4223,2.1000000000000014,9.0,-0.6124499999999955,1
2498,2882,334.4943,2.7500000000000018,15.0,-0.3404499999999899,1
2498,2886,72.979725,1.9500000000000013,5.0,-0.26707499999998774,1
2498,2892,195.52020000000002,1.8500000000000012,9.0,0.1407000000000096,1
2498,3532,360.9,1.9500000000000013,5.0,-1.1007499999999766,1
2498,3682,81.72,1.3000000000000007,23.0,0.013575000000003001,1
2498,5871,330.00104999999996,1.4000000000000008,20.0,-0.033699999999996066,1
2606,3443,386.1,2.9000000000000017,20.0,0.35499999999998977,1
2618,2882,120.259375,1.3000000000000007,23.0,0.061675000000001035,1
2618,3673,128.809375,1.3000000000000007,23.0,0.29742500000000405,1
2801,3044,161.32595,2.2500000000000018,5.0,0.09432500000001198,1
2801,3532,208.8,1.3000000000000007,23.0,-0.0983749999999759,1
2881,3045,257.132,1.3000000000000007,23.0,1.606250000000017,1
2881,3443,511.7732500000001,2.1000000000000014,9.0,-3.306249999999949,1
2882,6505,581.7669000000001,1.3000000000000007,23.0,1.0529000000000224,1
2884,2892,58.607525,2.9000000000000017,20.0,0.005725000000005309,1
2884,6505,149.68535,1.3000000000000007,23.0,0.1568499999999986,1
2886,6505,453.749,1.4500000000000008,5.0,0.5135000000000502,1
2887,2892,109.13162500000001,1.9500000000000013,5.0,0.17982500000000812,1
2892,3443,376.54825000000005,1.6500000000000008,16.0,-2.8312499999999687,1
3231,3682,40.896,1.3000000000000007,23.0,0.07163000000000608,1
3045,3682,145.23182500000001,1.9500000000000013,5.0,0.7318250000000077,1
3044,3045,603.5450000000001,1.3000000000000007,23.0,4.081100000000049,1
3044,3231,180.5761,1.8500000000000012,9.0,-0.08740000000000236,1
3044,6505,549.5360000000001,1.3000000000000007,23.0,1.3619500000000073,1
3673,5880,143.696875,1.3000000000000007,23.0,0.12492500000000462,1
5880,6505,198.4715,1.550000000000009,7.0,0.43837500000000773,1
